http://purl.obolibrary.org/obo/MP_0002092,abnormal eye morphology (MPO),http://purl.obolibrary.org/obo/HP_0012372,Abnormal eye morphology (HPO)
http://purl.obolibrary.org/obo/MP_0008970,choanal atresia (MPO),http://purl.obolibrary.org/obo/HP_0000453,Choanal atresia (HPO)
http://purl.obolibrary.org/obo/MP_0005464,abnormal platelet physiology (MPO),http://purl.obolibrary.org/obo/HP_0011869,Abnormal platelet function (HPO)
http://purl.obolibrary.org/obo/MP_0001967,deafness (MPO),http://purl.obolibrary.org/obo/HP_0000365,Hearing impairment (HPO)
http://purl.obolibrary.org/obo/MP_0009908,protruding tongue (MPO),http://purl.obolibrary.org/obo/HP_0010808,Protruding tongue (HPO)
http://purl.obolibrary.org/obo/MP_0011878,jejunum atresia (MPO),http://purl.obolibrary.org/obo/HP_0005235,Jejunal atresia (HPO)
http://purl.obolibrary.org/obo/MP_0001409,increased stereotypic behavior (MPO),http://purl.obolibrary.org/obo/HP_0000733,Stereotypy (HPO)
http://purl.obolibrary.org/obo/MP_0006151,astigmatism (MPO),http://purl.obolibrary.org/obo/HP_0000483,Astigmatism (HPO)
http://purl.obolibrary.org/obo/MP_0001559,hyperglycemia (MPO),http://purl.obolibrary.org/obo/HP_0003074,Hyperglycemia (HPO)
http://purl.obolibrary.org/obo/MP_0010422,heart right ventricle hypoplasia (MPO),http://purl.obolibrary.org/obo/HP_0004762,Hypoplasia of right ventricle (HPO)
http://purl.obolibrary.org/obo/MP_0000049,abnormal middle ear morphology (MPO),http://purl.obolibrary.org/obo/HP_0008609,Morphological abnormality of the middle ear (HPO)
http://purl.obolibrary.org/obo/MP_0004195,abnormal kidney calyx morphology (MPO),http://purl.obolibrary.org/obo/HP_0011130,Abnormal renal calyx morphology (HPO)
http://purl.obolibrary.org/obo/MP_0001790,abnormal immune system physiology (MPO),http://purl.obolibrary.org/obo/HP_0010978,Abnormality of immune system physiology (HPO)
http://purl.obolibrary.org/obo/MP_0003102,sclera thinning (MPO),http://purl.obolibrary.org/obo/HP_0000592,Blue sclerae (HPO)
http://purl.obolibrary.org/obo/MP_0013743,ciliary body hypoplasia (MPO),http://purl.obolibrary.org/obo/HP_0007774,Hypoplasia of the ciliary body (HPO)
http://purl.obolibrary.org/obo/MP_0000624,xerostomia (MPO),http://purl.obolibrary.org/obo/HP_0000217,Xerostomia (HPO)
http://purl.obolibrary.org/obo/MP_0030070,long face (MPO),http://purl.obolibrary.org/obo/HP_0000276,Long face (HPO)
http://purl.obolibrary.org/obo/MP_0003311,aminoaciduria (MPO),http://purl.obolibrary.org/obo/HP_0003355,Aminoaciduria (HPO)
http://purl.obolibrary.org/obo/MP_0030541,misaligned incisors (MPO),http://purl.obolibrary.org/obo/HP_0011062,Misalignment of incisors (HPO)
http://purl.obolibrary.org/obo/MP_0030630,increased circulating methylmalonic acid level (MPO),http://purl.obolibrary.org/obo/HP_0002912,Methylmalonic acidemia (HPO)
http://purl.obolibrary.org/obo/MP_0000220,increased monocyte cell number (MPO),http://purl.obolibrary.org/obo/HP_0012311,Monocytosis (HPO)
http://purl.obolibrary.org/obo/MP_0000727,"absent CD8-positive, alpha-beta T cells (MPO)",http://purl.obolibrary.org/obo/HP_0005422,Absence of CD8-positive T cells (HPO)
http://purl.obolibrary.org/obo/MP_0008079,"decreased CD8-positive, alpha-beta T cell number (MPO)",http://purl.obolibrary.org/obo/HP_0005415,Decreased proportion of CD8-positive T cells (HPO)
http://purl.obolibrary.org/obo/MP_0005567,decreased circulating total protein level (MPO),http://purl.obolibrary.org/obo/HP_0003075,Hypoproteinemia (HPO)
http://purl.obolibrary.org/obo/MP_0006047,aortic valve regurgitation (MPO),http://purl.obolibrary.org/obo/HP_0001659,Aortic regurgitation (HPO)
http://purl.obolibrary.org/obo/MP_0003014,abnormal kidney medulla morphology (MPO),http://purl.obolibrary.org/obo/HP_0100957,Abnormal renal medulla morphology (HPO)
http://purl.obolibrary.org/obo/MP_0005017,decreased B cell number (MPO),http://purl.obolibrary.org/obo/HP_0010976,B lymphocytopenia (HPO)
http://purl.obolibrary.org/obo/MP_0005205,abnormal eye anterior chamber morphology (MPO),http://purl.obolibrary.org/obo/HP_0000593,Abnormal anterior chamber morphology (HPO)
http://purl.obolibrary.org/obo/MP_0005193,abnormal anterior eye segment morphology (MPO),http://purl.obolibrary.org/obo/HP_0004328,Abnormal anterior eye segment morphology (HPO)
http://purl.obolibrary.org/obo/MP_0030222,hyperostosis (MPO),http://purl.obolibrary.org/obo/HP_0100774,Hyperostosis (HPO)
http://purl.obolibrary.org/obo/MP_0008737,abnormal spleen physiology (MPO),http://purl.obolibrary.org/obo/HP_0025409,Abnormal spleen physiology (HPO)
http://purl.obolibrary.org/obo/MP_0006221,optic nerve hypoplasia (MPO),http://purl.obolibrary.org/obo/HP_0000609,Optic nerve hypoplasia (HPO)
http://purl.obolibrary.org/obo/MP_0013546,cleft soft palate (MPO),http://purl.obolibrary.org/obo/HP_0000185,Cleft soft palate (HPO)
http://purl.obolibrary.org/obo/MP_0001759,increased urine glucose level (MPO),http://purl.obolibrary.org/obo/HP_0003076,Glycosuria (HPO)
http://purl.obolibrary.org/obo/MP_0010208,prognathia (MPO),http://purl.obolibrary.org/obo/HP_0000303,Mandibular prognathia (HPO)
http://purl.obolibrary.org/obo/MP_0006048,pulmonary valve regurgitation (MPO),http://purl.obolibrary.org/obo/HP_0010444,Pulmonary insufficiency (HPO)
http://purl.obolibrary.org/obo/MP_0013545,cleft hard palate (MPO),http://purl.obolibrary.org/obo/HP_0410005,Cleft hard palate (HPO)
http://purl.obolibrary.org/obo/MP_0003135,increased erythroid progenitor cell number (MPO),http://purl.obolibrary.org/obo/HP_0012132,Erythroid hyperplasia (HPO)
http://purl.obolibrary.org/obo/MP_0030655,increased circulating glycine level (MPO),http://purl.obolibrary.org/obo/HP_0002154,Hyperglycinemia (HPO)
http://purl.obolibrary.org/obo/MP_0004993,decreased bone resorption (MPO),http://purl.obolibrary.org/obo/HP_0002797,Osteolysis (HPO)
http://purl.obolibrary.org/obo/MP_0012304,short umbilical cord (MPO),http://purl.obolibrary.org/obo/HP_0001196,Short umbilical cord (HPO)
http://purl.obolibrary.org/obo/MP_0000222,decreased neutrophil cell number (MPO),http://purl.obolibrary.org/obo/HP_0001875,Neutropenia (HPO)
http://purl.obolibrary.org/obo/MP_0002459,abnormal B cell physiology (MPO),http://purl.obolibrary.org/obo/HP_0005372,Abnormality of B cell physiology (HPO)
http://purl.obolibrary.org/obo/MP_0006093,arteriovenous malformation (MPO),http://purl.obolibrary.org/obo/HP_0100026,Arteriovenous malformation (HPO)
http://purl.obolibrary.org/obo/MP_0000937,abnormal motor neuron morphology (MPO),http://purl.obolibrary.org/obo/HP_0002450,Abnormal motor neuron morphology (HPO)
http://purl.obolibrary.org/obo/MP_0001548,hyperlipidemia (MPO),http://purl.obolibrary.org/obo/HP_0003077,Hyperlipidemia (HPO)
http://purl.obolibrary.org/obo/MP_0000160,kyphosis (MPO),http://purl.obolibrary.org/obo/HP_0002808,Kyphosis (HPO)
http://purl.obolibrary.org/obo/MP_0003179,thrombocytopenia (MPO),http://purl.obolibrary.org/obo/HP_0001873,Thrombocytopenia (HPO)
http://purl.obolibrary.org/obo/MP_0010119,abnormal bone mineral density (MPO),http://purl.obolibrary.org/obo/HP_0004348,Abnormality of bone mineral density (HPO)
http://purl.obolibrary.org/obo/MP_0002544,brachydactyly (MPO),http://purl.obolibrary.org/obo/HP_0011927,Short digit (HPO)
http://purl.obolibrary.org/obo/MP_0001944,abnormal pancreas morphology (MPO),http://purl.obolibrary.org/obo/HP_0012090,Abnormal pancreas morphology (HPO)
http://purl.obolibrary.org/obo/MP_0000449,broad nasal bridge (MPO),http://purl.obolibrary.org/obo/HP_0000431,Wide nasal bridge (HPO)
http://purl.obolibrary.org/obo/MP_0000223,decreased monocyte cell number (MPO),http://purl.obolibrary.org/obo/HP_0012312,Monocytopenia (HPO)
http://purl.obolibrary.org/obo/MP_0030066,short face (MPO),http://purl.obolibrary.org/obo/HP_0011219,Short face (HPO)
http://purl.obolibrary.org/obo/MP_0030064,small face (MPO),http://purl.obolibrary.org/obo/HP_0000274,Small face (HPO)
http://purl.obolibrary.org/obo/MP_0002725,abnormal vein morphology (MPO),http://purl.obolibrary.org/obo/HP_0002624,Abnormal venous morphology (HPO)
http://purl.obolibrary.org/obo/MP_0012506,brain atrophy (MPO),http://purl.obolibrary.org/obo/HP_0012444,Brain atrophy (HPO)
http://purl.obolibrary.org/obo/MP_0002074,abnormal hair texture (MPO),http://purl.obolibrary.org/obo/HP_0010719,Abnormality of hair texture (HPO)
http://purl.obolibrary.org/obo/MP_0011563,increased urine prostaglandin level (MPO),http://purl.obolibrary.org/obo/HP_0003527,Hyperprostaglandinuria (HPO)
http://purl.obolibrary.org/obo/MP_0000161,scoliosis (MPO),http://purl.obolibrary.org/obo/HP_0002650,Scoliosis (HPO)
http://purl.obolibrary.org/obo/MP_0000632,abnormal pineal gland morphology (MPO),http://purl.obolibrary.org/obo/HP_0012681,Abnormality of pineal morphology (HPO)
http://purl.obolibrary.org/obo/MP_0000217,abnormal leukocyte cell number (MPO),http://purl.obolibrary.org/obo/HP_0011893,Abnormal leukocyte count (HPO)
http://purl.obolibrary.org/obo/MP_0009052,anal stenosis (MPO),http://purl.obolibrary.org/obo/HP_0002025,Anal stenosis (HPO)
http://purl.obolibrary.org/obo/MP_0013233,ectopic thyroid gland (MPO),http://purl.obolibrary.org/obo/HP_0100028,Ectopic thyroid (HPO)
http://purl.obolibrary.org/obo/MP_0006387,abnormal T cell number (MPO),http://purl.obolibrary.org/obo/HP_0011839,Abnormal T cell count (HPO)
http://purl.obolibrary.org/obo/MP_0004107,abnormal thoracic duct morphology (MPO),http://purl.obolibrary.org/obo/HP_0031278,Abnormal thoracic duct morphology (HPO)
http://purl.obolibrary.org/obo/MP_0001310,abnormal conjunctiva morphology (MPO),http://purl.obolibrary.org/obo/HP_0000502,Abnormal conjunctiva morphology (HPO)
http://purl.obolibrary.org/obo/MP_0008807,increased liver iron level (MPO),http://purl.obolibrary.org/obo/HP_0012465,Elevated hepatic iron concentration (HPO)
http://purl.obolibrary.org/obo/MP_0000598,abnormal liver morphology (MPO),http://purl.obolibrary.org/obo/HP_0410042,Abnormal liver morphology (HPO)
http://purl.obolibrary.org/obo/MP_0002986,decreased urine calcium level (MPO),http://purl.obolibrary.org/obo/HP_0003127,Hypocalciuria (HPO)
http://purl.obolibrary.org/obo/MP_0012721,short neck (MPO),http://purl.obolibrary.org/obo/HP_0000470,Short neck (HPO)
http://purl.obolibrary.org/obo/MP_0004595,abnormal mandibular condyloid process morphology (MPO),http://purl.obolibrary.org/obo/HP_3000077,Abnormal mandible condylar process morphology (HPO)
http://purl.obolibrary.org/obo/MP_0003758,narrow palate (MPO),http://purl.obolibrary.org/obo/HP_0000189,Narrow palate (HPO)
http://purl.obolibrary.org/obo/MP_3000005,abnormal lacrimal sac morphology (MPO),http://purl.obolibrary.org/obo/HP_3000066,Abnormal lacrimal sac morphology (HPO)
http://purl.obolibrary.org/obo/MP_0002780,decreased circulating testosterone level (MPO),http://purl.obolibrary.org/obo/HP_0040171,Decreased serum testosterone level (HPO)
http://purl.obolibrary.org/obo/MP_0003139,patent ductus arteriosus (MPO),http://purl.obolibrary.org/obo/HP_0001643,Patent ductus arteriosus (HPO)
http://purl.obolibrary.org/obo/MP_0011627,decreased skin pigmentation (MPO),http://purl.obolibrary.org/obo/HP_0001010,Hypopigmentation of the skin (HPO)
http://purl.obolibrary.org/obo/MP_0013548,submucous cleft hard palate (MPO),http://purl.obolibrary.org/obo/HP_0000176,Submucous cleft hard palate (HPO)
http://purl.obolibrary.org/obo/MP_0004594,abnormal mandibular coronoid process morphology (MPO),http://purl.obolibrary.org/obo/HP_3000078,Abnormal mandible coronoid process morphology (HPO)
http://purl.obolibrary.org/obo/MP_0004644,increased vertebrae number (MPO),http://purl.obolibrary.org/obo/HP_0002946,Supernumerary vertebrae (HPO)
http://purl.obolibrary.org/obo/MP_0030034,depressed nasal bridge (MPO),http://purl.obolibrary.org/obo/HP_0005280,Depressed nasal bridge (HPO)
http://purl.obolibrary.org/obo/MP_0004033,supernumerary teeth (MPO),http://purl.obolibrary.org/obo/HP_0011069,Increased number of teeth (HPO)
http://purl.obolibrary.org/obo/MP_0000636,enlarged pituitary gland (MPO),http://purl.obolibrary.org/obo/HP_0012505,Enlarged pituitary gland (HPO)
http://purl.obolibrary.org/obo/MP_0005508,abnormal skeleton morphology (MPO),http://purl.obolibrary.org/obo/HP_0011842,Abnormality of skeletal morphology (HPO)
http://purl.obolibrary.org/obo/MP_0030206,thin nasal septum (MPO),http://purl.obolibrary.org/obo/HP_0009936,Narrow nasal septum (HPO)
http://purl.obolibrary.org/obo/MP_0000069,kyphoscoliosis (MPO),http://purl.obolibrary.org/obo/HP_0002751,Kyphoscoliosis (HPO)
http://purl.obolibrary.org/obo/MP_0030638,increased circulating taurine level (MPO),http://purl.obolibrary.org/obo/HP_0500181,Hypertaurinemia (HPO)
http://purl.obolibrary.org/obo/MP_0003074,absent metacarpal bones (MPO),http://purl.obolibrary.org/obo/HP_0010048,Aplasia of metacarpal bones (HPO)
http://purl.obolibrary.org/obo/MP_0030671,decreased circulating phenylalanine level (MPO),http://purl.obolibrary.org/obo/HP_0500141,Hypophenylalaninemia (HPO)
http://purl.obolibrary.org/obo/MP_0003795,abnormal bone structure (MPO),http://purl.obolibrary.org/obo/HP_0003330,Abnormal bone structure (HPO)
http://purl.obolibrary.org/obo/MP_0003189,fused joints (MPO),http://purl.obolibrary.org/obo/HP_0100240,Synostosis of joints (HPO)
http://purl.obolibrary.org/obo/MP_0000120,malocclusion (MPO),http://purl.obolibrary.org/obo/HP_0000689,Dental malocclusion (HPO)
http://purl.obolibrary.org/obo/MP_0011460,decreased urine chloride ion level (MPO),http://purl.obolibrary.org/obo/HP_0012601,Hypochloriduria (HPO)
http://purl.obolibrary.org/obo/MP_0030639,decreased circulating taurine level (MPO),http://purl.obolibrary.org/obo/HP_0500182,Hypotaurinemia (HPO)
http://purl.obolibrary.org/obo/MP_0004634,short metacarpal bones (MPO),http://purl.obolibrary.org/obo/HP_0010049,Short metacarpal (HPO)
http://purl.obolibrary.org/obo/MP_0004620,cervical vertebral fusion (MPO),http://purl.obolibrary.org/obo/HP_0002949,Fused cervical vertebrae (HPO)
http://purl.obolibrary.org/obo/MP_0030694,increased circulating serine level (MPO),http://purl.obolibrary.org/obo/HP_0500138,Hyperserinemia (HPO)
http://purl.obolibrary.org/obo/MP_0001219,thick epidermis (MPO),http://purl.obolibrary.org/obo/HP_0000962,Hyperkeratosis (HPO)
http://purl.obolibrary.org/obo/MP_0000639,abnormal adrenal gland morphology (MPO),http://purl.obolibrary.org/obo/HP_0011732,Abnormality of adrenal morphology (HPO)
http://purl.obolibrary.org/obo/MP_0030043,small forehead (MPO),http://purl.obolibrary.org/obo/HP_0000350,Small forehead (HPO)
http://purl.obolibrary.org/obo/MP_0000734,muscle hypoplasia (MPO),http://purl.obolibrary.org/obo/HP_0009004,Hypoplasia of the musculature (HPO)
http://purl.obolibrary.org/obo/MP_0006251,eyelid apraxia (MPO),http://purl.obolibrary.org/obo/HP_0000658,Eyelid apraxia (HPO)
http://purl.obolibrary.org/obo/MP_0011462,increased urine bicarbonate level (MPO),http://purl.obolibrary.org/obo/HP_0003646,Bicarbonaturia (HPO)
http://purl.obolibrary.org/obo/MP_0003743,abnormal facial morphology (MPO),http://purl.obolibrary.org/obo/HP_0001999,Abnormal facial shape (HPO)
http://purl.obolibrary.org/obo/MP_0006122,mitral valve stenosis (MPO),http://purl.obolibrary.org/obo/HP_0001718,Mitral stenosis (HPO)
http://purl.obolibrary.org/obo/MP_0003282,gastric ulcer (MPO),http://purl.obolibrary.org/obo/HP_0002592,Gastric ulcer (HPO)
http://purl.obolibrary.org/obo/MP_0003745,abnormal oral mucosa morphology (MPO),http://purl.obolibrary.org/obo/HP_0011830,Abnormal oral mucosa morphology (HPO)
http://purl.obolibrary.org/obo/MP_0005430,absent fibula (MPO),http://purl.obolibrary.org/obo/HP_0002990,Fibular aplasia (HPO)
http://purl.obolibrary.org/obo/MP_0020825,ectopic spleen (MPO),http://purl.obolibrary.org/obo/HP_0010452,Ectopia of the spleen (HPO)
http://purl.obolibrary.org/obo/MP_0008919,fused tarsal bones (MPO),http://purl.obolibrary.org/obo/HP_0008368,Tarsal synostosis (HPO)
http://purl.obolibrary.org/obo/MP_0011463,decreased urine bicarbonate level (MPO),http://purl.obolibrary.org/obo/HP_0045011,Decreased urine bicarbonate concentration (HPO)
http://purl.obolibrary.org/obo/MP_0004970,kidney atrophy (MPO),http://purl.obolibrary.org/obo/HP_0012585,Renal atrophy (HPO)
http://purl.obolibrary.org/obo/MP_0030141,facial paralysis (MPO),http://purl.obolibrary.org/obo/HP_0007209,Facial paralysis (HPO)
http://purl.obolibrary.org/obo/MP_0004604,abnormal vertebral pedicle morphology (MPO),http://purl.obolibrary.org/obo/HP_0030277,Abnormal vertebral pedicle morphology (HPO)
http://purl.obolibrary.org/obo/MP_0001189,absent skin pigmentation (MPO),http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation (HPO)
http://purl.obolibrary.org/obo/MP_0004509,abnormal pelvic girdle bone morphology (MPO),http://purl.obolibrary.org/obo/HP_0040163,Abnormal pelvis bone morphology (HPO)
http://purl.obolibrary.org/obo/MP_0005338,atherosclerotic lesions (MPO),http://purl.obolibrary.org/obo/HP_0002621,Atherosclerosis (HPO)
http://purl.obolibrary.org/obo/MP_0010437,absent coronary sinus (MPO),http://purl.obolibrary.org/obo/HP_0031783,Absent coronary sinus (HPO)
http://purl.obolibrary.org/obo/MP_0000747,muscle weakness (MPO),http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness (HPO)
http://purl.obolibrary.org/obo/MP_0003443,increased circulating glycerol level (MPO),http://purl.obolibrary.org/obo/HP_0040302,Hyperglycerolemia (HPO)
http://purl.obolibrary.org/obo/MP_0005579,absent outer ear (MPO),http://purl.obolibrary.org/obo/HP_0009892,Anotia (HPO)
http://purl.obolibrary.org/obo/MP_0003019,increased circulating chloride level (MPO),http://purl.obolibrary.org/obo/HP_0011423,Hyperchloremia (HPO)
http://purl.obolibrary.org/obo/MP_0009553,fused lips (MPO),http://purl.obolibrary.org/obo/HP_0100788,Fused lips (HPO)
http://purl.obolibrary.org/obo/MP_0003276,esophageal atresia (MPO),http://purl.obolibrary.org/obo/HP_0002032,Esophageal atresia (HPO)
http://purl.obolibrary.org/obo/MP_0010092,increased circulating magnesium level (MPO),http://purl.obolibrary.org/obo/HP_0002918,Hypermagnesemia (HPO)
http://purl.obolibrary.org/obo/MP_0001785,edema (MPO),http://purl.obolibrary.org/obo/HP_0000969,Edema (HPO)
http://purl.obolibrary.org/obo/MP_0000149,abnormal scapula morphology (MPO),http://purl.obolibrary.org/obo/HP_0000782,Abnormality of the scapula (HPO)
http://purl.obolibrary.org/obo/MP_0013357,ectopic adenohypophysis (MPO),http://purl.obolibrary.org/obo/HP_0012731,Ectopic anterior pituitary gland (HPO)
http://purl.obolibrary.org/obo/MP_0004113,abnormal aortic arch morphology (MPO),http://purl.obolibrary.org/obo/HP_0012303,Abnormal aortic arch morphology (HPO)
http://purl.obolibrary.org/obo/MP_0002781,increased circulating testosterone level (MPO),http://purl.obolibrary.org/obo/HP_0030088,Increased serum testosterone level (HPO)
http://purl.obolibrary.org/obo/MP_0003262,intestinal/bowel diverticulum (MPO),http://purl.obolibrary.org/obo/HP_0005222,Bowel diverticulosis (HPO)
http://purl.obolibrary.org/obo/MP_0003342,accessory spleen (MPO),http://purl.obolibrary.org/obo/HP_0009799,Supernumerary spleens (HPO)
http://purl.obolibrary.org/obo/MP_0003736,folded helix (MPO),http://purl.obolibrary.org/obo/HP_0008544,Abnormally folded helix (HPO)
http://purl.obolibrary.org/obo/MP_0004720,abnormal platelet morphology (MPO),http://purl.obolibrary.org/obo/HP_0011875,Abnormal platelet morphology (HPO)
http://purl.obolibrary.org/obo/MP_0001732,postnatal growth retardation (MPO),http://purl.obolibrary.org/obo/HP_0001508,Failure to thrive (HPO)
http://purl.obolibrary.org/obo/MP_0001748,increased circulating adrenocorticotropin level (MPO),http://purl.obolibrary.org/obo/HP_0003154,Increased circulating ACTH level (HPO)
http://purl.obolibrary.org/obo/MP_0010089,abnormal circulating creatine kinase level (MPO),http://purl.obolibrary.org/obo/HP_0040081,Abnormal circulating creatine kinase concentration (HPO)
http://purl.obolibrary.org/obo/MP_0013821,abnormal cerebral artery morphology (MPO),http://purl.obolibrary.org/obo/HP_0009145,Abnormal cerebral artery morphology (HPO)
http://purl.obolibrary.org/obo/MP_0005621,abnormal cell physiology (MPO),http://purl.obolibrary.org/obo/HP_0011017,Abnormal cellular physiology (HPO)
http://purl.obolibrary.org/obo/MP_0005266,abnormal metabolism (MPO),http://purl.obolibrary.org/obo/HP_0001939,Abnormality of metabolism/homeostasis (HPO)
http://purl.obolibrary.org/obo/MP_0005287,narrow eye opening (MPO),http://purl.obolibrary.org/obo/HP_0045025,Narrow palpebral fissure (HPO)
http://purl.obolibrary.org/obo/MP_0000022,abnormal ear shape (MPO),http://purl.obolibrary.org/obo/HP_0000377,Abnormality of the pinna (HPO)
http://purl.obolibrary.org/obo/MP_0030613,dicarboxylic aciduria (MPO),http://purl.obolibrary.org/obo/HP_0003215,Dicarboxylic aciduria (HPO)
http://purl.obolibrary.org/obo/MP_0006000,abnormal corneal epithelium morphology (MPO),http://purl.obolibrary.org/obo/HP_0011495,Abnormal corneal epithelium morphology (HPO)
http://purl.obolibrary.org/obo/MP_0001914,hemorrhage (MPO),http://purl.obolibrary.org/obo/HP_0001892,Abnormal bleeding (HPO)
http://purl.obolibrary.org/obo/MP_0000576,clubfoot (MPO),http://purl.obolibrary.org/obo/HP_0001883,Talipes (HPO)
http://purl.obolibrary.org/obo/MP_0030099,facial asymmetry (MPO),http://purl.obolibrary.org/obo/HP_0000324,Facial asymmetry (HPO)
http://purl.obolibrary.org/obo/MP_0001304,cataract (MPO),http://purl.obolibrary.org/obo/HP_0000518,Cataract (HPO)
http://purl.obolibrary.org/obo/MP_0006135,artery stenosis (MPO),http://purl.obolibrary.org/obo/HP_0100545,Arterial stenosis (HPO)
http://purl.obolibrary.org/obo/MP_0003302,perirectal abscess (MPO),http://purl.obolibrary.org/obo/HP_0005224,Rectal abscess (HPO)
http://purl.obolibrary.org/obo/MP_0002233,abnormal nose morphology (MPO),http://purl.obolibrary.org/obo/HP_0005105,Abnormal nasal morphology (HPO)
http://purl.obolibrary.org/obo/MP_0005619,increased urine potassium level (MPO),http://purl.obolibrary.org/obo/HP_0003081,Increased urinary potassium (HPO)
http://purl.obolibrary.org/obo/MP_0030734,increased urine gamma-aminobutyric acid level (MPO),http://purl.obolibrary.org/obo/HP_0500253,Increased level of gamma-aminobutyric acid in urine (HPO)
