defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/HP_0031378	Abnormal lymphocyte proliferation	http://purl.obolibrary.org/obo/GO_0046651	lymphocyte proliferation
http://purl.obolibrary.org/obo/HP_0012447	Abnormal myelination	http://purl.obolibrary.org/obo/GO_0042552	myelination
http://purl.obolibrary.org/obo/HP_0003130	Abnormal peripheral myelination	http://purl.obolibrary.org/obo/GO_0022011	myelination in peripheral nervous system
http://purl.obolibrary.org/obo/HP_0012347	Abnormal protein N-linked glycosylation	http://purl.obolibrary.org/obo/GO_0006487	protein N-linked glycosylation
http://purl.obolibrary.org/obo/HP_0012358	Abnormal protein O-linked glycosylation	http://purl.obolibrary.org/obo/GO_0006493	protein O-linked glycosylation
http://purl.obolibrary.org/obo/HP_0012346	Abnormal protein glycosylation	http://purl.obolibrary.org/obo/GO_0006486	protein glycosylation
http://purl.obolibrary.org/obo/HP_0011038	Abnormal renal tubular resorption	http://purl.obolibrary.org/obo/GO_0070293	renal absorption
http://purl.obolibrary.org/obo/HP_0008768	Abnormal sexual behavior	http://purl.obolibrary.org/obo/NBO_0000605	sexual inhibition
http://purl.obolibrary.org/obo/HP_0012535	Abnormal synaptic transmission	http://purl.obolibrary.org/obo/GO_0007268	chemical synaptic transmission
http://purl.obolibrary.org/obo/HP_0012590	Abnormal urine output	http://purl.obolibrary.org/obo/GO_0060073	micturition
http://purl.obolibrary.org/obo/HP_0007670	Abnormal vestibulo-ocular reflex	http://purl.obolibrary.org/obo/NBO_0000416	vestibulo-ocular reflex
http://purl.obolibrary.org/obo/HP_0003254	Abnormality of DNA repair	http://purl.obolibrary.org/obo/GO_0006281	DNA repair
http://purl.obolibrary.org/obo/HP_0000816	Abnormality of Krebs cycle metabolism	http://purl.obolibrary.org/obo/GO_0072350	tricarboxylic acid metabolic process
http://purl.obolibrary.org/obo/HP_0004337	Abnormality of amino acid metabolism	http://purl.obolibrary.org/obo/GO_0006520	amino acid metabolic process
http://purl.obolibrary.org/obo/HP_0011028	Abnormality of blood circulation	http://purl.obolibrary.org/obo/GO_0008015	blood circulation
http://purl.obolibrary.org/obo/HP_0011019	Abnormality of chromosome condensation	http://purl.obolibrary.org/obo/GO_0030261	chromosome condensation
http://purl.obolibrary.org/obo/HP_0011113	Abnormality of cytokine secretion	http://purl.obolibrary.org/obo/GO_0001816	cytokine production
http://purl.obolibrary.org/obo/HP_0000496	Abnormality of eye movement	http://purl.obolibrary.org/obo/NBO_0000444	eye movement
http://purl.obolibrary.org/obo/HP_0011032	Abnormality of fluid regulation	http://purl.obolibrary.org/obo/GO_0050878	regulation of body fluid levels
http://purl.obolibrary.org/obo/HP_0010969	Abnormality of glycolipid metabolism	http://purl.obolibrary.org/obo/GO_0006664	glycolipid metabolic process
http://purl.obolibrary.org/obo/HP_0010968	Abnormality of liposaccharide metabolism	http://purl.obolibrary.org/obo/GO_1903509	liposaccharide metabolic process
http://purl.obolibrary.org/obo/HP_0100022	Abnormality of movement	http://purl.obolibrary.org/obo/NBO_0000403	voluntary movement behavior
http://purl.obolibrary.org/obo/HP_0011020	Abnormality of mucopolysaccharide metabolism	http://purl.obolibrary.org/obo/GO_1903510	mucopolysaccharide metabolic process
http://purl.obolibrary.org/obo/HP_0002269	Abnormality of neuronal migration	http://purl.obolibrary.org/obo/GO_0001764	neuron migration
http://purl.obolibrary.org/obo/HP_0011036	Abnormality of renal excretion	http://purl.obolibrary.org/obo/GO_0003014	renal system process
http://purl.obolibrary.org/obo/HP_0100755	Abnormality of salivation	http://purl.obolibrary.org/obo/GO_0046541	saliva secretion
http://purl.obolibrary.org/obo/HP_0004358	Abnormality of superoxide metabolism	http://purl.obolibrary.org/obo/GO_0006801	superoxide metabolic process
http://purl.obolibrary.org/obo/HP_0004370	Abnormality of temperature regulation	http://purl.obolibrary.org/obo/GO_0001659	temperature homeostasis
http://purl.obolibrary.org/obo/HP_0011018	Abnormality of the cell cycle	http://purl.obolibrary.org/obo/GO_0007049	cell cycle
http://purl.obolibrary.org/obo/HP_0010990	Abnormality of the common coagulation pathway	http://purl.obolibrary.org/obo/GO_0072377	blood coagulation, common pathway
http://purl.obolibrary.org/obo/HP_0010988	Abnormality of the extrinsic pathway	http://purl.obolibrary.org/obo/GO_0007598	blood coagulation, extrinsic pathway
http://purl.obolibrary.org/obo/HP_0010989	Abnormality of the intrinsic pathway	http://purl.obolibrary.org/obo/GO_0007597	blood coagulation, intrinsic pathway
http://purl.obolibrary.org/obo/HP_0000140	Abnormality of the menstrual cycle	http://purl.obolibrary.org/obo/GO_0042703	menstruation
http://purl.obolibrary.org/obo/HP_0000504	Abnormality of vision	http://purl.obolibrary.org/obo/GO_0007601	visual perception
http://purl.obolibrary.org/obo/HP_0004341	Abnormality of vitamin B12 metabolism	http://purl.obolibrary.org/obo/GO_0009235	cobalamin metabolic process
http://purl.obolibrary.org/obo/HP_0100509	Abnormality of vitamin C metabolism	http://purl.obolibrary.org/obo/GO_0019852	L-ascorbic acid metabolic process
http://purl.obolibrary.org/obo/HP_0100511	Abnormality of vitamin D metabolism	http://purl.obolibrary.org/obo/GO_0042359	vitamin D metabolic process
http://purl.obolibrary.org/obo/HP_0100831	Abnormality of vitamin K metabolism	http://purl.obolibrary.org/obo/GO_0042373	vitamin K metabolic process
http://purl.obolibrary.org/obo/HP_0100508	Abnormality of vitamin metabolism	http://purl.obolibrary.org/obo/GO_0006766	vitamin metabolic process
http://purl.obolibrary.org/obo/HP_0000718	Aggressive behavior	http://purl.obolibrary.org/obo/NBO_0000015	aggressive behavior
http://purl.obolibrary.org/obo/HP_0000713	Agitation	http://purl.obolibrary.org/obo/NBO_0000129	agitation behavior
http://purl.obolibrary.org/obo/HP_0000739	Anxiety	http://purl.obolibrary.org/obo/NBO_0000092	anxiety-related behavior
http://purl.obolibrary.org/obo/HP_0000708	Atypical behavior	http://purl.obolibrary.org/obo/NBO_0000313	behavior process
http://purl.obolibrary.org/obo/HP_0040012	Chromosome breakage	http://purl.obolibrary.org/obo/GO_0031052	programmed DNA elimination by chromosome breakage
http://purl.obolibrary.org/obo/HP_0100639	Erectile dysfunction	http://purl.obolibrary.org/obo/GO_0043084	penile erection
http://purl.obolibrary.org/obo/HP_0004345	Ganglioside accumulation	http://purl.obolibrary.org/obo/GO_0001573	ganglioside metabolic process
http://purl.obolibrary.org/obo/HP_0001507	Growth abnormality	http://purl.obolibrary.org/obo/GO_0040007	growth
http://purl.obolibrary.org/obo/HP_0003540	Impaired platelet aggregation	http://purl.obolibrary.org/obo/GO_0070527	platelet aggregation
http://purl.obolibrary.org/obo/HP_0007772	Impaired smooth pursuit	http://purl.obolibrary.org/obo/NBO_0000446	visual pursuit
http://purl.obolibrary.org/obo/HP_0100710	Impulsivity	http://purl.obolibrary.org/obo/NBO_0000119	impulsive behavior
http://purl.obolibrary.org/obo/HP_0000719	Inappropriate behavior	http://purl.obolibrary.org/obo/NBO_0001786	regulation of behavior
http://purl.obolibrary.org/obo/HP_0000748	Inappropriate laughter	http://purl.obolibrary.org/obo/NBO_0000617	laughing behavior
http://purl.obolibrary.org/obo/HP_0004305	Involuntary movements	http://purl.obolibrary.org/obo/GO_0003010	voluntary skeletal muscle contraction
http://purl.obolibrary.org/obo/HP_0000737	Irritability	http://purl.obolibrary.org/obo/NBO_0000128	irritability behavior
http://purl.obolibrary.org/obo/HP_0002024	Malabsorption	http://purl.obolibrary.org/obo/GO_0050892	intestinal absorption
http://purl.obolibrary.org/obo/HP_0045005	Neural tube defect	http://purl.obolibrary.org/obo/GO_0001843	neural tube closure
http://purl.obolibrary.org/obo/HP_0000639	Nystagmus	http://purl.obolibrary.org/obo/NBO_0000417	physiologic nystagmus
http://purl.obolibrary.org/obo/HP_0002033	Poor suck	http://purl.obolibrary.org/obo/NBO_0000054	suckling behavior
http://purl.obolibrary.org/obo/HP_0012760	Reduced social responsiveness	http://purl.obolibrary.org/obo/NBO_0000011	social behavior
http://purl.obolibrary.org/obo/HP_0008760	Violent behavior	http://purl.obolibrary.org/obo/NBO_0000120	physical aggression behavior
