defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/MP_0002715	decreased glycogen catabolism rate	http://purl.obolibrary.org/obo/GO_0005980	glycogen catabolic process
http://purl.obolibrary.org/obo/MP_0001442	decreased grooming behavior	http://purl.obolibrary.org/obo/NBO_0000027	grooming behavior
http://purl.obolibrary.org/obo/MP_0013759	decreased intestinal glucose absorption	http://purl.obolibrary.org/obo/GO_0001951	intestinal D-glucose absorption
http://purl.obolibrary.org/obo/MP_0001402	decreased locomotor activity	http://purl.obolibrary.org/obo/NBO_0000013	locomotory behavior
http://purl.obolibrary.org/obo/MP_0003355	decreased ovulation rate	http://purl.obolibrary.org/obo/GO_0001542	ovulation from ovarian follicle
http://purl.obolibrary.org/obo/MP_0005528	decreased renal glomerular filtration rate	http://purl.obolibrary.org/obo/GO_0003094	glomerular filtration
http://purl.obolibrary.org/obo/MP_0000623	decreased salivation	http://purl.obolibrary.org/obo/GO_0046541	saliva secretion
http://purl.obolibrary.org/obo/MP_0001489	decreased startle reflex	http://purl.obolibrary.org/obo/NBO_0000391	startle reflex
http://purl.obolibrary.org/obo/MP_0020870	decreased thigmotaxis	http://purl.obolibrary.org/obo/NBO_0000381	thigmotaxis
http://purl.obolibrary.org/obo/MP_0031358	decreased urine output	http://purl.obolibrary.org/obo/GO_0060073	micturition
http://purl.obolibrary.org/obo/MP_0002757	decreased vertical activity	http://purl.obolibrary.org/obo/NBO_0000448	vertical activity
http://purl.obolibrary.org/obo/MP_0020351	decreased vocalization	http://purl.obolibrary.org/obo/NBO_0000037	vocalization behavior
http://purl.obolibrary.org/obo/MP_0003158	dysphagia	http://purl.obolibrary.org/obo/NBO_0000545	swallowing
http://purl.obolibrary.org/obo/MP_0009455	enhanced cued conditioning behavior	http://purl.obolibrary.org/obo/NBO_0000224	cued conditioning behavior
http://purl.obolibrary.org/obo/MP_0031392	hypoactivity	http://purl.obolibrary.org/obo/NBO_0000338	kinesthetic behavior
http://purl.obolibrary.org/obo/MP_0005498	hyporesponsive to tactile stimuli	http://purl.obolibrary.org/obo/NBO_0000332	touch related behavior
http://purl.obolibrary.org/obo/MP_0001525	impaired balance	http://purl.obolibrary.org/obo/NBO_0000318	balance
http://purl.obolibrary.org/obo/MP_0009750	impaired behavioral response to addictive substance	http://purl.obolibrary.org/obo/NBO_0001728	behavioral response to addictive substance
http://purl.obolibrary.org/obo/MP_0009755	impaired behavioral response to alcohol	http://purl.obolibrary.org/obo/NBO_0001763	behavioral response to alcohol
http://purl.obolibrary.org/obo/MP_0009778	impaired behavioral response to anesthetic	http://purl.obolibrary.org/obo/NBO_0002362	behavioral response to anesthetic
http://purl.obolibrary.org/obo/MP_0009757	impaired behavioral response to morphine	http://purl.obolibrary.org/obo/NBO_0002021	behavioral response to morphine
http://purl.obolibrary.org/obo/MP_0009756	impaired behavioral response to nicotine	http://purl.obolibrary.org/obo/NBO_0002065	behavioral response to nicotine
http://purl.obolibrary.org/obo/MP_0009747	impaired behavioral response to xenobiotic	http://purl.obolibrary.org/obo/NBO_0001679	behavioral response to xenobiotics
http://purl.obolibrary.org/obo/MP_0030978	impaired binding of sperm to zona pellucida	http://purl.obolibrary.org/obo/GO_0007339	binding of sperm to zona pellucida
http://purl.obolibrary.org/obo/MP_0009712	impaired conditioned place preference behavior	http://purl.obolibrary.org/obo/NBO_0000222	conditioned place preference behavior
http://purl.obolibrary.org/obo/MP_0020969	impaired conditioned taste aversion behavior	http://purl.obolibrary.org/obo/NBO_0000211	conditioned taste aversion
http://purl.obolibrary.org/obo/MP_0009454	impaired contextual conditioning behavior	http://purl.obolibrary.org/obo/NBO_0000223	contextual conditioning behavior
http://purl.obolibrary.org/obo/MP_0001405	impaired coordination	http://purl.obolibrary.org/obo/NBO_0000339	motor coordination
http://purl.obolibrary.org/obo/MP_0001729	impaired embryo implantation	http://purl.obolibrary.org/obo/GO_0007566	embryo implantation
http://purl.obolibrary.org/obo/MP_0014587	impaired fine motor coordination	http://purl.obolibrary.org/obo/NBO_0000348	fine motor coordination
http://purl.obolibrary.org/obo/MP_0030973	impaired gluconeogenesis	http://purl.obolibrary.org/obo/GO_0006094	gluconeogenesis
http://purl.obolibrary.org/obo/MP_0014588	impaired gross motor coordination	http://purl.obolibrary.org/obo/NBO_0000347	gross motor coordination
http://purl.obolibrary.org/obo/MP_0006325	impaired hearing	http://purl.obolibrary.org/obo/GO_0007605	sensory perception of sound
http://purl.obolibrary.org/obo/MP_0001524	impaired limb coordination	http://purl.obolibrary.org/obo/NBO_0000342	limb coordination
http://purl.obolibrary.org/obo/MP_0001602	impaired myelopoiesis	http://purl.obolibrary.org/obo/GO_0030099	myeloid cell differentiation
http://purl.obolibrary.org/obo/MP_0001129	impaired ovarian folliculogenesis	http://purl.obolibrary.org/obo/GO_0001541	ovarian follicle development
http://purl.obolibrary.org/obo/MP_0004000	impaired passive avoidance behavior	http://purl.obolibrary.org/obo/NBO_0000218	passive avoidance learning behavior
http://purl.obolibrary.org/obo/MP_0006243	impaired pupillary reflex	http://purl.obolibrary.org/obo/NBO_0000412	pupillary light reflex
http://purl.obolibrary.org/obo/MP_0001523	impaired righting response	http://purl.obolibrary.org/obo/NBO_0000578	righting reflex
http://purl.obolibrary.org/obo/MP_0030976	impaired sperm penetration of zona pellucida	http://purl.obolibrary.org/obo/GO_0007341	penetration of zona pellucida
http://purl.obolibrary.org/obo/MP_0030977	impaired sperm-egg recognition	http://purl.obolibrary.org/obo/GO_0035036	sperm-egg recognition
http://purl.obolibrary.org/obo/MP_0001522	impaired swimming	http://purl.obolibrary.org/obo/NBO_0000371	aquatic locomotion
http://purl.obolibrary.org/obo/MP_0001792	impaired wound healing	http://purl.obolibrary.org/obo/GO_0042060	wound healing
http://purl.obolibrary.org/obo/MP_0001981	increased chemically-elicited antinociception	http://purl.obolibrary.org/obo/NBO_0000336	chemically-elicited antinociceptive behavior
http://purl.obolibrary.org/obo/MP_0001732	postnatal growth retardation	http://purl.obolibrary.org/obo/GO_0040007	growth
http://purl.obolibrary.org/obo/MP_0003423	reduced thrombolysis	http://purl.obolibrary.org/obo/GO_0042730	fibrinolysis
http://purl.obolibrary.org/obo/MP_0000424	retarded hair growth	http://purl.obolibrary.org/obo/GO_0042640	anagen
http://purl.obolibrary.org/obo/MP_0003238	slow REM	http://purl.obolibrary.org/obo/NBO_0000159	rapid eye movement sleep
