defined_class	defined_class_label	chemical_entity	chemical_entity_label	location	location_label
http://purl.obolibrary.org/obo/MP_0002968	increased circulating alkaline phosphatase level	http://purl.obolibrary.org/obo/PR_000003968	alkaline phosphatase, tissue-nonspecific isozyme	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0014530	increased circulating amino acid level	http://purl.obolibrary.org/obo/CHEBI_33709	amino acid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005309	increased circulating ammonia level	http://purl.obolibrary.org/obo/CHEBI_16134	ammonia	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0006375	increased circulating angiotensinogen level	http://purl.obolibrary.org/obo/PR_000036009	angiotensin II	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005610	increased circulating antidiuretic hormone level	http://purl.obolibrary.org/obo/CHEBI_9937	vasopressin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030661	increased circulating arginine level	http://purl.obolibrary.org/obo/CHEBI_29016	arginine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005343	increased circulating aspartate transaminase level	http://purl.obolibrary.org/obo/PR_000008153	aspartate aminotransferase, cytoplasmic	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005522	increased circulating atrial natriuretic factor	http://purl.obolibrary.org/obo/PR_000011374	atrial natriuretic factor	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003016	increased circulating bicarbonate level	http://purl.obolibrary.org/obo/CHEBI_17544	hydrogencarbonate	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005344	increased circulating bilirubin level	http://purl.obolibrary.org/obo/CHEBI_16990	bilirubin IXalpha	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0000194	increased circulating calcium level	http://purl.obolibrary.org/obo/CHEBI_22984	calcium atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003979	increased circulating carnitine level	http://purl.obolibrary.org/obo/CHEBI_17126	carnitine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003019	increased circulating chloride level	http://purl.obolibrary.org/obo/CHEBI_17996	chloride	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005178	increased circulating cholesterol level	http://purl.obolibrary.org/obo/CHEBI_16113	cholesterol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0020836	increased circulating citrulline level	http://purl.obolibrary.org/obo/CHEBI_18211	citrulline	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0006350	increased circulating copper level	http://purl.obolibrary.org/obo/CHEBI_30052	copper(0)	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001745	increased circulating corticosterone level	http://purl.obolibrary.org/obo/CHEBI_16827	corticosterone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001754	increased circulating corticotropin-releasing hormone level	http://purl.obolibrary.org/obo/PR_000005867	corticoliberin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0010064	increased circulating creatine level	http://purl.obolibrary.org/obo/CHEBI_16919	creatine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005553	increased circulating creatinine level	http://purl.obolibrary.org/obo/CHEBI_16737	creatinine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030687	increased circulating cystathionine level	http://purl.obolibrary.org/obo/CHEBI_17755	cystathionine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003509	increased circulating dihydrotestosterone level	http://purl.obolibrary.org/obo/CHEBI_16330	17beta-hydroxy-5alpha-androstan-3-one	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030760	increased circulating dopamine level	http://purl.obolibrary.org/obo/CHEBI_18243	dopamine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011285	increased circulating erythropoietin level	http://purl.obolibrary.org/obo/PR_000007141	erythropoietin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005182	increased circulating estradiol level	http://purl.obolibrary.org/obo/CHEBI_23965	estradiol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001750	increased circulating follicle stimulating hormone level	http://purl.obolibrary.org/obo/CHEBI_81569	Follicle stimulating hormone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001554	increased circulating free fatty acids level	http://purl.obolibrary.org/obo/CHEBI_35366	fatty acid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0010087	increased circulating fructosamine level	http://purl.obolibrary.org/obo/CHEBI_24103	fructosamine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0014582	increased circulating gastric inhibitory polypeptide level	http://purl.obolibrary.org/obo/PR_000007986	gastric inhibitory polypeptide	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0004731	increased circulating gastrin level	http://purl.obolibrary.org/obo/PR_000007856	gastrin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011612	increased circulating ghrelin level	http://purl.obolibrary.org/obo/CHEBI_75431	ghrelin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0002712	increased circulating glucagon level	http://purl.obolibrary.org/obo/PR_000007891	pro-glucagon	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003367	increased circulating glucocorticoid level	http://purl.obolibrary.org/obo/CHEBI_24261	glucocorticoid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005559	increased circulating glucose level	http://purl.obolibrary.org/obo/CHEBI_17234	glucose	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011009	increased circulating glutamate dehydrogenase level	http://purl.obolibrary.org/obo/PR_000008056	glutamate dehydrogenase 1, mitochondrial	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030739	increased circulating glutamic acid level	http://purl.obolibrary.org/obo/CHEBI_18237	glutamic acid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030709	increased circulating glutamine level	http://purl.obolibrary.org/obo/CHEBI_28300	glutamine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030653	increased circulating glutathione level	http://purl.obolibrary.org/obo/CHEBI_16856	glutathione	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003443	increased circulating glycerol level	http://purl.obolibrary.org/obo/CHEBI_17754	glycerol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030655	increased circulating glycine level	http://purl.obolibrary.org/obo/CHEBI_15428	glycine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030758	increased circulating histamine level	http://purl.obolibrary.org/obo/CHEBI_18295	histamine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011652	increased circulating histidine level	http://purl.obolibrary.org/obo/CHEBI_27570	histidine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0012335	increased circulating homocysteine level	http://purl.obolibrary.org/obo/CHEBI_17230	homocysteine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0014427	increased circulating hyaluronic acid level	http://purl.obolibrary.org/obo/CHEBI_16336	hyaluronic acid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030681	increased circulating hydroxyproline level	http://purl.obolibrary.org/obo/CHEBI_24741	hydroxyproline	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0002079	increased circulating insulin level	http://purl.obolibrary.org/obo/PR_000009054	insulin gene translation product	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0004702	increased circulating insulin-like growth factor I level	http://purl.obolibrary.org/obo/PR_000009182	insulin-like growth factor I	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008573	increased circulating interferon-alpha level	http://purl.obolibrary.org/obo/PR_000024938	interferon alpha	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008575	increased circulating interferon-beta level	http://purl.obolibrary.org/obo/PR_000008924	interferon beta 1	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008577	increased circulating interferon-gamma level	http://purl.obolibrary.org/obo/PR_000000017	interferon gamma	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008638	increased circulating interleukin-1 alpha level	http://purl.obolibrary.org/obo/PR_000001135	interleukin-1 alpha	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008641	increased circulating interleukin-1 beta level	http://purl.obolibrary.org/obo/PR_000001136	interleukin-1 beta	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008591	increased circulating interleukin-1 level	http://purl.obolibrary.org/obo/PR_000001091	interleukin-1	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008593	increased circulating interleukin-10 level	http://purl.obolibrary.org/obo/PR_000001471	interleukin-10	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008644	increased circulating interleukin-12a level	http://purl.obolibrary.org/obo/PR_000001368	interleukin-12 subunit alpha	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008647	increased circulating interleukin-12b level	http://purl.obolibrary.org/obo/PR_000001369	interleukin-12 subunit beta	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008608	increased circulating interleukin-13 level	http://purl.obolibrary.org/obo/PR_000001370	interleukin-13	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008611	increased circulating interleukin-15 level	http://purl.obolibrary.org/obo/PR_000001373	interleukin-15	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008632	increased circulating interleukin-16 level	http://purl.obolibrary.org/obo/PR_000001374	interleukin-16	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008614	increased circulating interleukin-17 level	http://purl.obolibrary.org/obo/PR_000001092	interleukin-17	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008635	increased circulating interleukin-18 level	http://purl.obolibrary.org/obo/PR_000001376	interleukin-18	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008599	increased circulating interleukin-2 level	http://purl.obolibrary.org/obo/PR_000001379	interleukin-2	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0009060	increased circulating interleukin-21 level	http://purl.obolibrary.org/obo/PR_000001382	interleukin-21	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008623	increased circulating interleukin-3 level	http://purl.obolibrary.org/obo/PR_000001387	interleukin-3	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008602	increased circulating interleukin-4 level	http://purl.obolibrary.org/obo/PR_000001391	interleukin-4	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008626	increased circulating interleukin-5 level	http://purl.obolibrary.org/obo/PR_000001392	interleukin-5	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008596	increased circulating interleukin-6 level	http://purl.obolibrary.org/obo/PR_000001393	interleukin-6	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008605	increased circulating interleukin-7 level	http://purl.obolibrary.org/obo/PR_000001317	interleukin-7	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011714	increased circulating interleukin-8 level	http://purl.obolibrary.org/obo/PR_000001395	interleukin-8	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008629	increased circulating interleukin-9 level	http://purl.obolibrary.org/obo/PR_000001396	interleukin-9	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008810	increased circulating iron level	http://purl.obolibrary.org/obo/CHEBI_18248	iron atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030715	increased circulating isoleucine level	http://purl.obolibrary.org/obo/CHEBI_24898	isoleucine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0013405	increased circulating lactate level	http://purl.obolibrary.org/obo/CHEBI_24996	lactate	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005669	increased circulating leptin level	http://purl.obolibrary.org/obo/PR_000009758	leptin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030750	increased circulating leucine level	http://purl.obolibrary.org/obo/CHEBI_25017	leucine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001751	increased circulating luteinizing hormone level	http://purl.obolibrary.org/obo/CHEBI_81568	Luteinizing hormone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030718	increased circulating lysine level	http://purl.obolibrary.org/obo/CHEBI_25094	lysine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0010092	increased circulating magnesium level	http://purl.obolibrary.org/obo/CHEBI_25107	magnesium atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030644	increased circulating methionine level	http://purl.obolibrary.org/obo/CHEBI_16811	methionine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030630	increased circulating methylmalonic acid level	http://purl.obolibrary.org/obo/CHEBI_30860	methylmalonic acid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0014547	increased circulating mineral level	http://purl.obolibrary.org/obo/CHEBI_46662	mineral	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003373	increased circulating mineralocorticoid level	http://purl.obolibrary.org/obo/CHEBI_25354	mineralocorticoid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005665	increased circulating noradrenaline level	http://purl.obolibrary.org/obo/CHEBI_33569	noradrenaline	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030650	increased circulating ornithine level	http://purl.obolibrary.org/obo/CHEBI_18257	ornithine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0014567	increased circulating pancreatic peptide level	http://purl.obolibrary.org/obo/PR_000013164	pancreatic prohormone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0002904	increased circulating parathyroid hormone level	http://purl.obolibrary.org/obo/PR_000013429	parathyroid hormone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0014570	increased circulating peptide YY level	http://purl.obolibrary.org/obo/PR_000013526	peptide YY	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030670	increased circulating phenylalanine level	http://purl.obolibrary.org/obo/CHEBI_28044	phenylalanine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001566	increased circulating phosphate level	http://purl.obolibrary.org/obo/CHEBI_26020	phosphate	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003980	increased circulating phospholipid level	http://purl.obolibrary.org/obo/CHEBI_16247	phospholipid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005627	increased circulating potassium level	http://purl.obolibrary.org/obo/CHEBI_26216	potassium atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005186	increased circulating progesterone level	http://purl.obolibrary.org/obo/CHEBI_17026	progesterone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005124	increased circulating prolactin level	http://purl.obolibrary.org/obo/PR_000013246	prolactin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030667	increased circulating proline level	http://purl.obolibrary.org/obo/CHEBI_26271	proline	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003352	increased circulating renin level	http://purl.obolibrary.org/obo/PR_000013883	renin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0014573	increased circulating resistin level	http://purl.obolibrary.org/obo/PR_000013896	resistin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0014565	increased circulating secretin level	http://purl.obolibrary.org/obo/PR_000014543	secretin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030694	increased circulating serine level	http://purl.obolibrary.org/obo/CHEBI_17822	serine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005633	increased circulating sodium level	http://purl.obolibrary.org/obo/CHEBI_26708	sodium atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030638	increased circulating taurine level	http://purl.obolibrary.org/obo/CHEBI_15891	taurine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0002781	increased circulating testosterone level	http://purl.obolibrary.org/obo/CHEBI_17347	testosterone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030703	increased circulating threonine level	http://purl.obolibrary.org/obo/CHEBI_26986	threonine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005122	increased circulating thyroid-stimulating hormone level	http://purl.obolibrary.org/obo/CHEBI_81567	thyroid stimulating hormone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005477	increased circulating thyroxine level	http://purl.obolibrary.org/obo/CHEBI_30660	thyroxine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005568	increased circulating total protein level	http://purl.obolibrary.org/obo/CHEBI_16541	protein polypeptide chain	http://purl.obolibrary.org/obo/UBERON_0000178	blood
