defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/DDPHENO_0000120	aberrant cell-cell recognition	http://purl.obolibrary.org/obo/GO_0009988	cell-cell recognition
http://purl.obolibrary.org/obo/DDPHENO_0000122	aberrant cell-cell self recognition	http://purl.obolibrary.org/obo/GO_0097656	cell-cell self recognition
http://purl.obolibrary.org/obo/DDPHENO_0000187	aberrant cell-substrate adhesion	http://purl.obolibrary.org/obo/GO_0031589	cell-substrate adhesion
http://purl.obolibrary.org/obo/DDPHENO_0000747	aberrant cellular DNA damage response	http://purl.obolibrary.org/obo/GO_0006974	DNA damage response
http://purl.obolibrary.org/obo/DDPHENO_0001042	aberrant cellular component organization	http://purl.obolibrary.org/obo/GO_0016043	cellular component organization
http://purl.obolibrary.org/obo/DDPHENO_0001505	aberrant cellular defence response	http://purl.obolibrary.org/obo/GO_0006968	cellular defense response
http://purl.obolibrary.org/obo/DDPHENO_0001375	aberrant cellular homeostasis	http://purl.obolibrary.org/obo/GO_0019725	cellular homeostasis
http://purl.obolibrary.org/obo/DDPHENO_0001067	aberrant cellular hyperosmotic response	http://purl.obolibrary.org/obo/GO_0071474	cellular hyperosmotic response
http://purl.obolibrary.org/obo/DDPHENO_0001068	aberrant cellular hypotonic response	http://purl.obolibrary.org/obo/GO_0071476	cellular hypotonic response
http://purl.obolibrary.org/obo/DDPHENO_0001217	aberrant cellular localization	http://purl.obolibrary.org/obo/GO_0051641	cellular localization
http://purl.obolibrary.org/obo/DDPHENO_0001005	aberrant cellular metabolic process	http://purl.obolibrary.org/obo/GO_0044237	cellular metabolic process
http://purl.obolibrary.org/obo/DDPHENO_0001005	aberrant cellular metabolic process	http://purl.obolibrary.org/obo/GO_0044237	obsolete cellular metabolic process
http://purl.obolibrary.org/obo/DDPHENO_0001008	aberrant cellular process	http://purl.obolibrary.org/obo/GO_0009987	cellular process
http://purl.obolibrary.org/obo/DDPHENO_0001504	aberrant cellular response to cation stress	http://purl.obolibrary.org/obo/GO_0043157	response to cation stress
http://purl.obolibrary.org/obo/DDPHENO_0001521	aberrant cellular response to fluid shear stress	http://purl.obolibrary.org/obo/GO_0071498	cellular response to fluid shear stress
http://purl.obolibrary.org/obo/DDPHENO_0001035	aberrant cellular response to heat	http://purl.obolibrary.org/obo/GO_0034605	cellular response to heat
http://purl.obolibrary.org/obo/DDPHENO_0000585	aberrant cellular response to hypoxia	http://purl.obolibrary.org/obo/GO_0071456	cellular response to hypoxia
http://purl.obolibrary.org/obo/DDPHENO_0000211	aberrant cellular response to nitrogen starvation	http://purl.obolibrary.org/obo/GO_0006995	cellular response to nitrogen starvation
http://purl.obolibrary.org/obo/DDPHENO_0000209	aberrant cellular response to osmotic stress	http://purl.obolibrary.org/obo/GO_0071470	cellular response to osmotic stress
http://purl.obolibrary.org/obo/DDPHENO_0001039	aberrant cellular response to starvation	http://purl.obolibrary.org/obo/GO_0009267	cellular response to starvation
http://purl.obolibrary.org/obo/DDPHENO_0001034	aberrant cellular response to stress	http://purl.obolibrary.org/obo/GO_0033554	cellular response to stress
http://purl.obolibrary.org/obo/DDPHENO_0001156	aberrant cellulose biosynthesis	http://purl.obolibrary.org/obo/GO_0030244	cellulose biosynthetic process
http://purl.obolibrary.org/obo/DDPHENO_0001469	aberrant centromere complex assembly	http://purl.obolibrary.org/obo/GO_0034508	centromere complex assembly
http://purl.obolibrary.org/obo/DDPHENO_0001221	aberrant centrosome localization	http://purl.obolibrary.org/obo/GO_0051642	centrosome localization
http://purl.obolibrary.org/obo/DDPHENO_0001425	aberrant centrosome organization	http://purl.obolibrary.org/obo/GO_0007098	centrosome cycle
http://purl.obolibrary.org/obo/DDPHENO_0000579	aberrant cheating during development	http://purl.obolibrary.org/obo/GO_0099139	cheating during chimeric sorocarp development
http://purl.obolibrary.org/obo/DDPHENO_0001122	aberrant chemotaxis	http://purl.obolibrary.org/obo/GO_0006935	chemotaxis
http://purl.obolibrary.org/obo/DDPHENO_0001167	aberrant chemotaxis to cAMP	http://purl.obolibrary.org/obo/GO_0043327	chemotaxis to cAMP
http://purl.obolibrary.org/obo/DDPHENO_0001168	aberrant chemotaxis to folate	http://purl.obolibrary.org/obo/GO_0043326	chemotaxis to folate
http://purl.obolibrary.org/obo/DDPHENO_0000008	aberrant co-transcriptional gene silencing by RNA interference machinery	http://purl.obolibrary.org/obo/GO_0033562	co-transcriptional gene silencing by RNA interference machinery
http://purl.obolibrary.org/obo/DDPHENO_0000034	aberrant contractile vacuole discharge	http://purl.obolibrary.org/obo/GO_0070177	contractile vacuole discharge
http://purl.obolibrary.org/obo/DDPHENO_0000556	aberrant contractile vacuole dissociation from plasma membrane	http://purl.obolibrary.org/obo/GO_0140026	contractile vacuole dissociation from plasma membrane
http://purl.obolibrary.org/obo/DDPHENO_0000553	aberrant contractile vacuole localization	http://purl.obolibrary.org/obo/GO_0140027	contractile vacuole localization
http://purl.obolibrary.org/obo/DDPHENO_0000233	aberrant contractile vacuole organization	http://purl.obolibrary.org/obo/GO_0033298	contractile vacuole organization
http://purl.obolibrary.org/obo/DDPHENO_0000554	aberrant contractile vacuole tethering involved in discharge	http://purl.obolibrary.org/obo/GO_0140025	contractile vacuole tethering involved in discharge
http://purl.obolibrary.org/obo/DDPHENO_0001482	aberrant cortical actin cytoskeleton organization	http://purl.obolibrary.org/obo/GO_0030866	cortical actin cytoskeleton organization
http://purl.obolibrary.org/obo/DDPHENO_0001015	aberrant culmination	http://purl.obolibrary.org/obo/GO_0031154	culmination involved in sorocarp development
http://purl.obolibrary.org/obo/DDPHENO_0000149	aberrant cytokinesis	http://purl.obolibrary.org/obo/GO_0000910	cytokinesis
http://purl.obolibrary.org/obo/DDPHENO_0000397	aberrant cytoskeleton organization	http://purl.obolibrary.org/obo/GO_0007010	cytoskeleton organization
http://purl.obolibrary.org/obo/DDPHENO_0000287	aberrant defence response to Gram-negative bacterium	http://purl.obolibrary.org/obo/GO_0050829	defense response to Gram-negative bacterium
http://purl.obolibrary.org/obo/DDPHENO_0000284	aberrant defence response to Gram-positive bacterium	http://purl.obolibrary.org/obo/GO_0050830	defense response to Gram-positive bacterium
http://purl.obolibrary.org/obo/DDPHENO_0000258	aberrant defence response to bacterium	http://purl.obolibrary.org/obo/GO_0042742	defense response to bacterium
http://purl.obolibrary.org/obo/DDPHENO_0000280	aberrant defence response to fungus	http://purl.obolibrary.org/obo/GO_0050832	defense response to fungus
http://purl.obolibrary.org/obo/DDPHENO_0000244	aberrant double-strand break repair	http://purl.obolibrary.org/obo/GO_0006302	double-strand break repair
http://purl.obolibrary.org/obo/DDPHENO_0000571	aberrant double-strand break repair via homologous recombination	http://purl.obolibrary.org/obo/GO_0000724	double-strand break repair via homologous recombination
http://purl.obolibrary.org/obo/DDPHENO_0000575	aberrant double-strand break repair via nonhomologous end joining	http://purl.obolibrary.org/obo/GO_0006303	double-strand break repair via nonhomologous end joining
http://purl.obolibrary.org/obo/DDPHENO_0000354	aberrant endocytic recycling	http://purl.obolibrary.org/obo/GO_0032456	endocytic recycling
http://purl.obolibrary.org/obo/DDPHENO_0000090	aberrant endocytosis	http://purl.obolibrary.org/obo/GO_0006897	endocytosis
http://purl.obolibrary.org/obo/DDPHENO_0000564	aberrant endoplasmic reticulum membrane organization	http://purl.obolibrary.org/obo/GO_0090158	endoplasmic reticulum membrane organization
http://purl.obolibrary.org/obo/DDPHENO_0000563	aberrant endoplasmic reticulum organization	http://purl.obolibrary.org/obo/GO_0007029	endoplasmic reticulum organization
http://purl.obolibrary.org/obo/DDPHENO_0000353	aberrant endosomal transport	http://purl.obolibrary.org/obo/GO_0016197	endosomal transport
http://purl.obolibrary.org/obo/DDPHENO_0000560	aberrant endosomal vesicle fusion	http://purl.obolibrary.org/obo/GO_0034058	endosomal vesicle fusion
http://purl.obolibrary.org/obo/DDPHENO_0001275	aberrant engulfment during phagocytosis	http://purl.obolibrary.org/obo/GO_0006911	phagocytosis, engulfment
http://purl.obolibrary.org/obo/DDPHENO_0000698	aberrant epithelium-like organization	http://purl.obolibrary.org/obo/GO_0140509	epithelium-like organization
http://purl.obolibrary.org/obo/DDPHENO_0001029	aberrant establishment or maintenance of cell polarity	http://purl.obolibrary.org/obo/GO_0007163	establishment or maintenance of cell polarity
http://purl.obolibrary.org/obo/DDPHENO_0001110	aberrant exocytosis	http://purl.obolibrary.org/obo/GO_0006887	exocytosis
http://purl.obolibrary.org/obo/DDPHENO_0001038	aberrant extracellular cAMP signaling pathway	http://purl.obolibrary.org/obo/GO_0140582	adenylate cyclase-activating G protein-coupled cAMP receptor signaling pathway
http://purl.obolibrary.org/obo/DDPHENO_0001028	aberrant filopodium formation	http://purl.obolibrary.org/obo/GO_0046847	filopodium assembly
http://purl.obolibrary.org/obo/DDPHENO_0000009	aberrant fruiting body morphogenesis	http://purl.obolibrary.org/obo/GO_0031288	sorocarp morphogenesis
http://purl.obolibrary.org/obo/DDPHENO_0001113	aberrant gene expression	http://purl.obolibrary.org/obo/GO_0010467	gene expression
http://purl.obolibrary.org/obo/DDPHENO_0001473	aberrant glucose catabolic process	http://purl.obolibrary.org/obo/GO_0006007	glucose catabolic process
http://purl.obolibrary.org/obo/DDPHENO_0000432	aberrant glycogen metabolism	http://purl.obolibrary.org/obo/GO_0005977	glycogen metabolic process
http://purl.obolibrary.org/obo/DDPHENO_0000806	aberrant heterotrimeric G-protein complex assembly	http://purl.obolibrary.org/obo/GO_1902605	heterotrimeric G-protein complex assembly
http://purl.obolibrary.org/obo/DDPHENO_0001472	aberrant inositol phosphate metabolic process	http://purl.obolibrary.org/obo/GO_0043647	inositol phosphate metabolic process
http://purl.obolibrary.org/obo/DDPHENO_0000601	aberrant intermediate filament bundle assembly	http://purl.obolibrary.org/obo/GO_0045110	intermediate filament bundle assembly
http://purl.obolibrary.org/obo/DDPHENO_0000600	aberrant intermediate filament organization	http://purl.obolibrary.org/obo/GO_0045109	intermediate filament organization
http://purl.obolibrary.org/obo/DDPHENO_0001494	aberrant intracellular distribution of mitochondria	http://purl.obolibrary.org/obo/GO_0048312	intracellular distribution of mitochondria
http://purl.obolibrary.org/obo/DDPHENO_0001026	aberrant ion transport	http://purl.obolibrary.org/obo/GO_0006811	monoatomic ion transport
http://purl.obolibrary.org/obo/DDPHENO_0000477	aberrant lateral pseudopodium formation	http://purl.obolibrary.org/obo/GO_0031271	lateral pseudopodium assembly
http://purl.obolibrary.org/obo/DDPHENO_0000567	aberrant lipid droplet formation	http://purl.obolibrary.org/obo/GO_0140042	lipid droplet formation
http://purl.obolibrary.org/obo/DDPHENO_0000566	aberrant lipid storage	http://purl.obolibrary.org/obo/GO_0019915	lipid storage
http://purl.obolibrary.org/obo/DDPHENO_0001009	aberrant localization	http://purl.obolibrary.org/obo/GO_0051179	localization
http://purl.obolibrary.org/obo/DDPHENO_0001237	aberrant lysosome organization	http://purl.obolibrary.org/obo/GO_0007040	lysosome organization
http://purl.obolibrary.org/obo/DDPHENO_0000212	aberrant macroautophagy	http://purl.obolibrary.org/obo/GO_0016236	macroautophagy
http://purl.obolibrary.org/obo/DDPHENO_0001010	aberrant macrocyst formation	http://purl.obolibrary.org/obo/GO_0140084	sexual macrocyst formation
http://purl.obolibrary.org/obo/DDPHENO_0001155	aberrant macromolecule biosynthesis	http://purl.obolibrary.org/obo/GO_0009059	macromolecule biosynthetic process
http://purl.obolibrary.org/obo/DDPHENO_0000350	aberrant macropinocytosis	http://purl.obolibrary.org/obo/GO_0044351	macropinocytosis
http://purl.obolibrary.org/obo/DDPHENO_0000583	aberrant mating type determination	http://purl.obolibrary.org/obo/GO_0007531	mating type determination
http://purl.obolibrary.org/obo/DDPHENO_0000042	aberrant membrane ruffling	http://purl.obolibrary.org/obo/GO_0097178	ruffle assembly
http://purl.obolibrary.org/obo/DDPHENO_0000413	aberrant microtubule cytoskeleton organization	http://purl.obolibrary.org/obo/GO_0000226	microtubule cytoskeleton organization
http://purl.obolibrary.org/obo/DDPHENO_0001466	aberrant microtubule nucleation	http://purl.obolibrary.org/obo/GO_0007020	microtubule nucleation
http://purl.obolibrary.org/obo/DDPHENO_0001518	aberrant mitochondrial fission	http://purl.obolibrary.org/obo/GO_0000266	mitochondrial fission
http://purl.obolibrary.org/obo/DDPHENO_0001515	aberrant mitochondrial fusion	http://purl.obolibrary.org/obo/GO_0008053	mitochondrial fusion
http://purl.obolibrary.org/obo/DDPHENO_0001234	aberrant mitochondrion organization	http://purl.obolibrary.org/obo/GO_0007005	mitochondrion organization
http://purl.obolibrary.org/obo/DDPHENO_0000234	aberrant mitosis	http://purl.obolibrary.org/obo/GO_0140014	mitotic nuclear division
http://purl.obolibrary.org/obo/DDPHENO_0001170	aberrant mitotic actomyosin contractile ring contraction	http://purl.obolibrary.org/obo/GO_1902404	mitotic actomyosin contractile ring contraction
http://purl.obolibrary.org/obo/DDPHENO_0000533	aberrant mitotic anaphase	http://purl.obolibrary.org/obo/GO_0000090	mitotic anaphase
http://purl.obolibrary.org/obo/DDPHENO_0001422	aberrant mitotic sister chromatid segregation	http://purl.obolibrary.org/obo/GO_0000070	mitotic sister chromatid segregation
http://purl.obolibrary.org/obo/DDPHENO_0001486	aberrant mitotic spindle elongation	http://purl.obolibrary.org/obo/GO_0000022	mitotic spindle elongation
http://purl.obolibrary.org/obo/DDPHENO_0001419	aberrant mitotic spindle organization	http://purl.obolibrary.org/obo/GO_0007052	mitotic spindle organization
http://purl.obolibrary.org/obo/DDPHENO_0000265	aberrant myosin II filament organization	http://purl.obolibrary.org/obo/GO_0031038	myosin II filament organization
http://purl.obolibrary.org/obo/DDPHENO_0001225	aberrant negative chemotaxis	http://purl.obolibrary.org/obo/GO_0050919	negative chemotaxis
http://purl.obolibrary.org/obo/DDPHENO_0000253	aberrant negative regulation of mitochondrial membrane potential	http://purl.obolibrary.org/obo/GO_0010917	negative regulation of mitochondrial membrane potential
http://purl.obolibrary.org/obo/DDPHENO_0001021	aberrant negative regulation of stalk cell differentiation	http://purl.obolibrary.org/obo/GO_0031286	negative regulation of sorocarp stalk cell differentiation
http://purl.obolibrary.org/obo/DDPHENO_0001530	aberrant negative regulation of vegetative growth	http://purl.obolibrary.org/obo/GO_1903665	negative regulation of asexual reproduction
http://purl.obolibrary.org/obo/DDPHENO_0001424	aberrant nuclear membrane organization	http://purl.obolibrary.org/obo/GO_0071763	nuclear membrane organization
http://purl.obolibrary.org/obo/DDPHENO_0001220	aberrant nucleus localization	http://purl.obolibrary.org/obo/GO_0051647	nucleus localization
http://purl.obolibrary.org/obo/DDPHENO_0001536	aberrant nucleus organization	http://purl.obolibrary.org/obo/GO_0006997	nucleus organization
http://purl.obolibrary.org/obo/DDPHENO_0001218	aberrant organelle localization	http://purl.obolibrary.org/obo/GO_0051640	organelle localization
http://purl.obolibrary.org/obo/DDPHENO_0001043	aberrant organelle organization	http://purl.obolibrary.org/obo/GO_0006996	organelle organization
http://purl.obolibrary.org/obo/DDPHENO_0001245	aberrant oscillatory cAMP signaling	http://purl.obolibrary.org/obo/GO_0140676	oscillatory cAMP signaling
http://purl.obolibrary.org/obo/DDPHENO_0001074	aberrant osmosensory signaling pathway	http://purl.obolibrary.org/obo/GO_0007231	osmosensory signaling pathway
http://purl.obolibrary.org/obo/DDPHENO_0001006	aberrant phagocytosis	http://purl.obolibrary.org/obo/GO_0006909	phagocytosis
http://purl.obolibrary.org/obo/DDPHENO_0001222	aberrant phagolysosome formation	http://purl.obolibrary.org/obo/GO_0001845	phagolysosome assembly
http://purl.obolibrary.org/obo/DDPHENO_0001488	aberrant phagosome maturation	http://purl.obolibrary.org/obo/GO_0090382	phagosome maturation
http://purl.obolibrary.org/obo/DDPHENO_0000045	aberrant phosphatidylinositol metabolism	http://purl.obolibrary.org/obo/GO_0046488	phosphatidylinositol metabolic process
http://purl.obolibrary.org/obo/DDPHENO_0000046	aberrant phosphatidylinositol synthesis	http://purl.obolibrary.org/obo/GO_0006661	phosphatidylinositol biosynthetic process
http://purl.obolibrary.org/obo/DDPHENO_0000222	aberrant phototaxis	http://purl.obolibrary.org/obo/GO_0042331	phototaxis
http://purl.obolibrary.org/obo/DDPHENO_0001007	aberrant pinocytosis	http://purl.obolibrary.org/obo/GO_0006907	pinocytosis
http://purl.obolibrary.org/obo/DDPHENO_0000039	aberrant plasma membrane organization	http://purl.obolibrary.org/obo/GO_0007009	plasma membrane organization
http://purl.obolibrary.org/obo/DDPHENO_0000314	aberrant polyketide metabolic process	http://purl.obolibrary.org/obo/GO_0030638	polyketide metabolic process
http://purl.obolibrary.org/obo/DDPHENO_0000558	aberrant pore formation during contractile vacuole discharge	http://purl.obolibrary.org/obo/GO_0140028	pore formation during contractile vacuole discharge
http://purl.obolibrary.org/obo/DDPHENO_0001224	aberrant positive chemotaxis	http://purl.obolibrary.org/obo/GO_0050918	positive chemotaxis
http://purl.obolibrary.org/obo/DDPHENO_0000252	aberrant positive regulation of mitochondrial membrane potential	http://purl.obolibrary.org/obo/GO_0010918	positive regulation of mitochondrial membrane potential
http://purl.obolibrary.org/obo/DDPHENO_0001022	aberrant positive regulation of stalk cell differentiation	http://purl.obolibrary.org/obo/GO_0031287	positive regulation of sorocarp stalk cell differentiation
http://purl.obolibrary.org/obo/DDPHENO_0001532	aberrant positive regulation of vegetative growth	http://purl.obolibrary.org/obo/GO_1903666	positive regulation of asexual reproduction
http://purl.obolibrary.org/obo/DDPHENO_0000012	aberrant pre-miRNA processing	http://purl.obolibrary.org/obo/GO_0031054	pre-miRNA processing
http://purl.obolibrary.org/obo/DDPHENO_0000770	aberrant programmed cell death	http://purl.obolibrary.org/obo/GO_0012501	programmed cell death
http://purl.obolibrary.org/obo/DDPHENO_0001437	aberrant programmed necrotic cell death	http://purl.obolibrary.org/obo/GO_0097300	programmed necrotic cell death
http://purl.obolibrary.org/obo/DDPHENO_0000810	aberrant proteasomal protein catabolic process	http://purl.obolibrary.org/obo/GO_0010498	proteasomal protein catabolic process
http://purl.obolibrary.org/obo/DDPHENO_0000741	aberrant protein kinase B signaling	http://purl.obolibrary.org/obo/GO_0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction
http://purl.obolibrary.org/obo/DDPHENO_0000471	aberrant protein localization	http://purl.obolibrary.org/obo/GO_0008104	protein localization
http://purl.obolibrary.org/obo/DDPHENO_0000809	aberrant protein metabolic process	http://purl.obolibrary.org/obo/GO_0019538	protein metabolic process
http://purl.obolibrary.org/obo/DDPHENO_0001317	aberrant protein modification	http://purl.obolibrary.org/obo/GO_0036211	protein modification process
http://purl.obolibrary.org/obo/DDPHENO_0001030	aberrant protein secretion	http://purl.obolibrary.org/obo/GO_0009306	protein secretion
http://purl.obolibrary.org/obo/DDPHENO_0001500	aberrant protein stabilization	http://purl.obolibrary.org/obo/GO_0050821	protein stabilization
http://purl.obolibrary.org/obo/DDPHENO_0000765	aberrant protein-containing complex assembly	http://purl.obolibrary.org/obo/GO_0065003	protein-containing complex assembly
http://purl.obolibrary.org/obo/DDPHENO_0001027	aberrant pseudopodium formation	http://purl.obolibrary.org/obo/GO_0031269	pseudopodium assembly
http://purl.obolibrary.org/obo/DDPHENO_0000739	aberrant regulation of MAPK cascade	http://purl.obolibrary.org/obo/GO_0043408	regulation of MAPK cascade
http://purl.obolibrary.org/obo/DDPHENO_0000758	aberrant regulation of STAT signaling pathway	http://purl.obolibrary.org/obo/GO_1904892	regulation of receptor signaling pathway via STAT
http://purl.obolibrary.org/obo/DDPHENO_0001016	aberrant regulation of fruiting body formation	http://purl.obolibrary.org/obo/GO_0031156	regulation of sorocarp development
http://purl.obolibrary.org/obo/DDPHENO_0001455	aberrant regulation of intracellular pH	http://purl.obolibrary.org/obo/GO_0051453	regulation of intracellular pH
http://purl.obolibrary.org/obo/DDPHENO_0000251	aberrant regulation of mitochondrial membrane potential	http://purl.obolibrary.org/obo/GO_0051881	regulation of mitochondrial membrane potential
http://purl.obolibrary.org/obo/DDPHENO_0001463	aberrant regulation of positive chemotaxis	http://purl.obolibrary.org/obo/GO_0050926	regulation of positive chemotaxis
http://purl.obolibrary.org/obo/DDPHENO_0000472	aberrant regulation of protein modification	http://purl.obolibrary.org/obo/GO_0031399	regulation of protein modification process
http://purl.obolibrary.org/obo/DDPHENO_0000022	aberrant regulation of siRNA processing	http://purl.obolibrary.org/obo/GO_0070921	regulation of siRNA processing
http://purl.obolibrary.org/obo/DDPHENO_0001020	aberrant regulation of stalk cell differentiation	http://purl.obolibrary.org/obo/GO_0031285	regulation of sorocarp stalk cell differentiation
http://purl.obolibrary.org/obo/DDPHENO_0001529	aberrant regulation of vegetative growth	http://purl.obolibrary.org/obo/GO_1903664	regulation of asexual reproduction
http://purl.obolibrary.org/obo/DDPHENO_0001088	aberrant response to DIF-1	http://purl.obolibrary.org/obo/GO_1903013	response to differentiation-inducing factor 1
http://purl.obolibrary.org/obo/DDPHENO_0000041	aberrant response to N-Phenylthiourea	http://purl.obolibrary.org/obo/GO_1902610	response to N-phenylthiourea
http://purl.obolibrary.org/obo/DDPHENO_0000426	aberrant response to UV	http://purl.obolibrary.org/obo/GO_0009411	response to UV
http://purl.obolibrary.org/obo/DDPHENO_0001031	aberrant response to abiotic stimulus	http://purl.obolibrary.org/obo/GO_0009628	response to abiotic stimulus
http://purl.obolibrary.org/obo/DDPHENO_0000592	aberrant response to bacterium	http://purl.obolibrary.org/obo/GO_0009617	response to bacterium
http://purl.obolibrary.org/obo/DDPHENO_0001032	aberrant response to biotic stimulus	http://purl.obolibrary.org/obo/GO_0009607	response to biotic stimulus
http://purl.obolibrary.org/obo/DDPHENO_0000710	aberrant response to bleomycin	http://purl.obolibrary.org/obo/GO_1904975	response to bleomycin
http://purl.obolibrary.org/obo/DDPHENO_0000358	aberrant response to cAMP	http://purl.obolibrary.org/obo/GO_0051591	response to cAMP
http://purl.obolibrary.org/obo/DDPHENO_0000040	aberrant response to chemical	http://purl.obolibrary.org/obo/GO_0042221	response to chemical
http://purl.obolibrary.org/obo/DDPHENO_0001456	aberrant response to cisplatin	http://purl.obolibrary.org/obo/GO_0072718	response to cisplatin
http://purl.obolibrary.org/obo/DDPHENO_0000713	aberrant response to hydroxyurea	http://purl.obolibrary.org/obo/GO_0072710	response to hydroxyurea
http://purl.obolibrary.org/obo/DDPHENO_0001108	aberrant response to lithium	http://purl.obolibrary.org/obo/GO_0010226	response to lithium ion
http://purl.obolibrary.org/obo/DDPHENO_0000362	aberrant response to nocodazole	http://purl.obolibrary.org/obo/GO_1904402	response to nocodazole
