defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/PHIPO_0000805	sensitive to colistin	http://purl.obolibrary.org/obo/CHEBI_37943	colistin
http://purl.obolibrary.org/obo/PHIPO_0001021	sensitive to congo red	http://purl.obolibrary.org/obo/CHEBI_34653	Congo Red
http://purl.obolibrary.org/obo/PHIPO_0000872	sensitive to copper	http://purl.obolibrary.org/obo/CHEBI_28694	copper atom
http://purl.obolibrary.org/obo/PHIPO_0000832	sensitive to copper sulphate	http://purl.obolibrary.org/obo/CHEBI_23414	copper(II) sulfate
http://purl.obolibrary.org/obo/PHIPO_0000861	sensitive to cycloheximide	http://purl.obolibrary.org/obo/CHEBI_27641	cycloheximide
http://purl.obolibrary.org/obo/PHIPO_0000737	sensitive to cyclosporine A	http://purl.obolibrary.org/obo/CHEBI_4031	cyclosporin A
http://purl.obolibrary.org/obo/PHIPO_0000329	sensitive to cyproconazole	http://purl.obolibrary.org/obo/CHEBI_81758	cyproconazole
http://purl.obolibrary.org/obo/PHIPO_0000748	sensitive to daptomycin	http://purl.obolibrary.org/obo/CHEBI_600103	daptomycin
http://purl.obolibrary.org/obo/PHIPO_0000840	sensitive to dicloxacillin	http://purl.obolibrary.org/obo/CHEBI_4511	dicloxacillin
http://purl.obolibrary.org/obo/PHIPO_0000390	sensitive to diethofencarb	http://purl.obolibrary.org/obo/CHEBI_4520	diethofencarb
http://purl.obolibrary.org/obo/PHIPO_0000741	sensitive to difenoconazole	http://purl.obolibrary.org/obo/CHEBI_81760	difenoconazole
http://purl.obolibrary.org/obo/PHIPO_0000838	sensitive to diniconazole	http://purl.obolibrary.org/obo/CHEBI_81913	diniconazole
http://purl.obolibrary.org/obo/PHIPO_0000979	sensitive to dithiothreitol	http://purl.obolibrary.org/obo/CHEBI_18320	1,4-dithiothreitol
http://purl.obolibrary.org/obo/PHIPO_0000732	sensitive to doripenem	http://purl.obolibrary.org/obo/CHEBI_135928	doripenem
http://purl.obolibrary.org/obo/PHIPO_0000855	sensitive to doxycycline	http://purl.obolibrary.org/obo/CHEBI_50845	doxycycline
http://purl.obolibrary.org/obo/PHIPO_0000778	sensitive to eflornithine	http://purl.obolibrary.org/obo/CHEBI_41948	eflornithine
http://purl.obolibrary.org/obo/PHIPO_0000728	sensitive to emamectin	http://purl.obolibrary.org/obo/CHEBI_39230	emamectin
http://purl.obolibrary.org/obo/PHIPO_0000897	sensitive to enrofloxacin	http://purl.obolibrary.org/obo/CHEBI_35720	enrofloxacin
http://purl.obolibrary.org/obo/PHIPO_0000780	sensitive to epoxyconazole	http://purl.obolibrary.org/obo/CHEBI_4811	epoxiconazole
http://purl.obolibrary.org/obo/PHIPO_0000860	sensitive to ertapenem	http://purl.obolibrary.org/obo/CHEBI_404903	ertapenem
http://purl.obolibrary.org/obo/PHIPO_0000871	sensitive to erythromycin A	http://purl.obolibrary.org/obo/CHEBI_42355	erythromycin A
http://purl.obolibrary.org/obo/PHIPO_0000887	sensitive to ethambutol	http://purl.obolibrary.org/obo/CHEBI_4877	ethambutol
http://purl.obolibrary.org/obo/PHIPO_0000721	sensitive to ethionamide	http://purl.obolibrary.org/obo/CHEBI_4885	ethionamide
http://purl.obolibrary.org/obo/PHIPO_0000800	sensitive to farnesol	http://purl.obolibrary.org/obo/CHEBI_28600	farnesol
http://purl.obolibrary.org/obo/PHIPO_0000798	sensitive to fenarimol	http://purl.obolibrary.org/obo/CHEBI_4998	fenarimol
http://purl.obolibrary.org/obo/PHIPO_0000757	sensitive to fenhexamid	http://purl.obolibrary.org/obo/CHEBI_9242	spiroxamine
http://purl.obolibrary.org/obo/PHIPO_0000878	sensitive to fenpropidin	http://purl.obolibrary.org/obo/CHEBI_81917	fenpropidin
http://purl.obolibrary.org/obo/PHIPO_0000809	sensitive to florfenicol	http://purl.obolibrary.org/obo/CHEBI_87185	florfenicol
http://purl.obolibrary.org/obo/PHIPO_0000890	sensitive to fluconazole	http://purl.obolibrary.org/obo/CHEBI_46081	fluconazole
http://purl.obolibrary.org/obo/PHIPO_0000775	sensitive to flucytosine	http://purl.obolibrary.org/obo/CHEBI_5100	flucytosine
http://purl.obolibrary.org/obo/PHIPO_0000751	sensitive to fludioxonil	http://purl.obolibrary.org/obo/CHEBI_81763	fludioxonil
http://purl.obolibrary.org/obo/PHIPO_0000810	sensitive to flutriafol	http://purl.obolibrary.org/obo/CHEBI_81923	flutriafol
http://purl.obolibrary.org/obo/PHIPO_0000788	sensitive to fosfomycin	http://purl.obolibrary.org/obo/CHEBI_28915	fosfomycin
http://purl.obolibrary.org/obo/PHIPO_0000876	sensitive to furazolidone	http://purl.obolibrary.org/obo/CHEBI_5195	furazolidone
http://purl.obolibrary.org/obo/PHIPO_0000719	sensitive to fusidic acid	http://purl.obolibrary.org/obo/CHEBI_29013	fusidic acid
http://purl.obolibrary.org/obo/PHIPO_0000769	sensitive to gatifloxacin	http://purl.obolibrary.org/obo/CHEBI_5280	gatifloxacin
http://purl.obolibrary.org/obo/PHIPO_0000760	sensitive to gentamicin	http://purl.obolibrary.org/obo/CHEBI_17833	gentamycin
http://purl.obolibrary.org/obo/PHIPO_0000767	sensitive to gentamycin C1	http://purl.obolibrary.org/obo/CHEBI_27412	gentamycin C1
http://purl.obolibrary.org/obo/PHIPO_0000854	sensitive to gramicidin D	http://purl.obolibrary.org/obo/CHEBI_5530	gramicidin S
http://purl.obolibrary.org/obo/PHIPO_0000943	sensitive to hydrogen peroxide	http://purl.obolibrary.org/obo/CHEBI_16240	hydrogen peroxide
http://purl.obolibrary.org/obo/PHIPO_0000891	sensitive to hygromycin B	http://purl.obolibrary.org/obo/CHEBI_16976	hygromycin B
http://purl.obolibrary.org/obo/PHIPO_0000866	sensitive to hymexazol	http://purl.obolibrary.org/obo/CHEBI_5827	hymexazol
http://purl.obolibrary.org/obo/PHIPO_0000833	sensitive to imipenem	http://purl.obolibrary.org/obo/CHEBI_471744	imipenem
http://purl.obolibrary.org/obo/PHIPO_0000397	sensitive to iprodione	http://purl.obolibrary.org/obo/CHEBI_28909	iprodione
http://purl.obolibrary.org/obo/PHIPO_0000817	sensitive to isoniazid	http://purl.obolibrary.org/obo/CHEBI_6030	isoniazide
http://purl.obolibrary.org/obo/PHIPO_0000879	sensitive to itraconazole	http://purl.obolibrary.org/obo/CHEBI_6076	itraconazole
http://purl.obolibrary.org/obo/PHIPO_0000764	sensitive to kanamycin A	http://purl.obolibrary.org/obo/CHEBI_17630	kanamycin A
http://purl.obolibrary.org/obo/PHIPO_0000803	sensitive to ketoconazole	http://purl.obolibrary.org/obo/CHEBI_47519	ketoconazole
http://purl.obolibrary.org/obo/PHIPO_0000739	sensitive to latrunculin A	http://purl.obolibrary.org/obo/CHEBI_69136	latrunculin A
http://purl.obolibrary.org/obo/PHIPO_0000754	sensitive to leptomycin B	http://purl.obolibrary.org/obo/CHEBI_52646	leptomycin B
http://purl.obolibrary.org/obo/PHIPO_0000883	sensitive to levofloxacin	http://purl.obolibrary.org/obo/CHEBI_63598	levofloxacin
http://purl.obolibrary.org/obo/PHIPO_0000881	sensitive to lincomycin	http://purl.obolibrary.org/obo/CHEBI_6472	lincomycin
http://purl.obolibrary.org/obo/PHIPO_0000792	sensitive to linezolid	http://purl.obolibrary.org/obo/CHEBI_63607	linezolid
http://purl.obolibrary.org/obo/PHIPO_0000895	sensitive to mancozeb	http://purl.obolibrary.org/obo/CHEBI_52492	mancozeb
http://purl.obolibrary.org/obo/PHIPO_0000770	sensitive to mecillinam	http://purl.obolibrary.org/obo/CHEBI_51208	mecillinam
http://purl.obolibrary.org/obo/PHIPO_0000845	sensitive to meropenem	http://purl.obolibrary.org/obo/CHEBI_43968	meropenem
http://purl.obolibrary.org/obo/PHIPO_0000765	sensitive to methicillin	http://purl.obolibrary.org/obo/CHEBI_6827	methicillin
http://purl.obolibrary.org/obo/PHIPO_0000859	sensitive to micafungin	http://purl.obolibrary.org/obo/CHEBI_600520	micafungin
http://purl.obolibrary.org/obo/PHIPO_0000870	sensitive to miconazole	http://purl.obolibrary.org/obo/CHEBI_6923	miconazole
http://purl.obolibrary.org/obo/PHIPO_0000729	sensitive to miltefosine	http://purl.obolibrary.org/obo/CHEBI_75283	miltefosine
http://purl.obolibrary.org/obo/PHIPO_0000717	sensitive to minocycline	http://purl.obolibrary.org/obo/CHEBI_50694	minocycline
http://purl.obolibrary.org/obo/PHIPO_0000763	sensitive to moxifloxacin	http://purl.obolibrary.org/obo/CHEBI_63611	moxifloxacin
http://purl.obolibrary.org/obo/PHIPO_0000713	sensitive to mupirocin	http://purl.obolibrary.org/obo/CHEBI_7025	mupirocin
http://purl.obolibrary.org/obo/PHIPO_0000759	sensitive to myriocin	http://purl.obolibrary.org/obo/CHEBI_582124	myriocin
http://purl.obolibrary.org/obo/PHIPO_0000394	sensitive to naftifine	http://purl.obolibrary.org/obo/CHEBI_7451	naftifine
http://purl.obolibrary.org/obo/PHIPO_0000898	sensitive to nalidixic acid	http://purl.obolibrary.org/obo/CHEBI_100147	nalidixic acid
http://purl.obolibrary.org/obo/PHIPO_0000745	sensitive to neomycin	http://purl.obolibrary.org/obo/CHEBI_7507	neomycin
http://purl.obolibrary.org/obo/PHIPO_0000864	sensitive to netilmicin	http://purl.obolibrary.org/obo/CHEBI_7528	netilmycin
http://purl.obolibrary.org/obo/PHIPO_0000827	sensitive to nicotinamide	http://purl.obolibrary.org/obo/CHEBI_17154	nicotinamide
http://purl.obolibrary.org/obo/PHIPO_0000782	sensitive to nifurtimox	http://purl.obolibrary.org/obo/CHEBI_7566	Nifurtimox
http://purl.obolibrary.org/obo/PHIPO_0000903	sensitive to nikkomycin Z	http://purl.obolibrary.org/obo/CHEBI_623918	nikkomycin Z
http://purl.obolibrary.org/obo/PHIPO_0000784	sensitive to nisin	http://purl.obolibrary.org/obo/CHEBI_71629	nisin
http://purl.obolibrary.org/obo/PHIPO_0000791	sensitive to nitrofurantoin	http://purl.obolibrary.org/obo/CHEBI_71415	nitrofurantoin
http://purl.obolibrary.org/obo/PHIPO_0000812	sensitive to norfloxacin	http://purl.obolibrary.org/obo/CHEBI_100246	norfloxacin
http://purl.obolibrary.org/obo/PHIPO_0000885	sensitive to novobiocin	http://purl.obolibrary.org/obo/CHEBI_28368	novobiocin
http://purl.obolibrary.org/obo/PHIPO_0000773	sensitive to nystatin	http://purl.obolibrary.org/obo/CHEBI_7660	nystatin
http://purl.obolibrary.org/obo/PHIPO_0000830	sensitive to ofloxacin	http://purl.obolibrary.org/obo/CHEBI_7731	ofloxacin
http://purl.obolibrary.org/obo/PHIPO_0000786	sensitive to oligomycin	http://purl.obolibrary.org/obo/CHEBI_25675	oligomycin
http://purl.obolibrary.org/obo/PHIPO_0000740	sensitive to oxacillin	http://purl.obolibrary.org/obo/CHEBI_7809	oxacillin
http://purl.obolibrary.org/obo/PHIPO_0000393	sensitive to oxolinic acid	http://purl.obolibrary.org/obo/CHEBI_138856	oxolinic acid
http://purl.obolibrary.org/obo/PHIPO_0000777	sensitive to oxytetracycline	http://purl.obolibrary.org/obo/CHEBI_27701	oxytetracycline
http://purl.obolibrary.org/obo/PHIPO_0000829	sensitive to paromomycin	http://purl.obolibrary.org/obo/CHEBI_7934	paromomycin
http://purl.obolibrary.org/obo/PHIPO_0000815	sensitive to penicillin	http://purl.obolibrary.org/obo/CHEBI_17334	penicillin
http://purl.obolibrary.org/obo/PHIPO_0000766	sensitive to pentamidine	http://purl.obolibrary.org/obo/CHEBI_45081	pentamidine
http://purl.obolibrary.org/obo/PHIPO_0000787	sensitive to phosphomycin	http://purl.obolibrary.org/obo/CHEBI_28915	fosfomycin
http://purl.obolibrary.org/obo/PHIPO_0000842	sensitive to piperacillin	http://purl.obolibrary.org/obo/CHEBI_8232	piperacillin
http://purl.obolibrary.org/obo/PHIPO_0000734	sensitive to plumbagin	http://purl.obolibrary.org/obo/CHEBI_8273	plumbagin
http://purl.obolibrary.org/obo/PHIPO_0000857	sensitive to polymyxin B	http://purl.obolibrary.org/obo/CHEBI_8309	polymyxin B1
http://purl.obolibrary.org/obo/PHIPO_0000718	sensitive to polymyxin B1	http://purl.obolibrary.org/obo/CHEBI_8309	polymyxin B1
http://purl.obolibrary.org/obo/PHIPO_0000847	sensitive to posaconazole	http://purl.obolibrary.org/obo/CHEBI_64355	posaconazole
http://purl.obolibrary.org/obo/PHIPO_0001134	sensitive to potassium chloride	http://purl.obolibrary.org/obo/CHEBI_32588	potassium chloride
http://purl.obolibrary.org/obo/PHIPO_0000894	sensitive to prochloraz	http://purl.obolibrary.org/obo/CHEBI_8434	prochloraz
http://purl.obolibrary.org/obo/PHIPO_0000844	sensitive to propiconazole	http://purl.obolibrary.org/obo/CHEBI_8489	propiconazole
http://purl.obolibrary.org/obo/PHIPO_0000816	sensitive to prothionamide	http://purl.obolibrary.org/obo/CHEBI_32066	Prothionamide
http://purl.obolibrary.org/obo/PHIPO_0000723	sensitive to pyrazinecarboxamide	http://purl.obolibrary.org/obo/CHEBI_45285	pyrazinecarboxamide
http://purl.obolibrary.org/obo/PHIPO_0000808	sensitive to pyrimethanil	http://purl.obolibrary.org/obo/CHEBI_8674	pyrimethanil
http://purl.obolibrary.org/obo/PHIPO_0000834	sensitive to quinupristin-dalfopristin	http://purl.obolibrary.org/obo/CHEBI_8733	Quinupristin-dalfopristin
http://purl.obolibrary.org/obo/PHIPO_0000873	sensitive to rapamycin	http://purl.obolibrary.org/obo/CHEBI_9168	sirolimus
http://purl.obolibrary.org/obo/PHIPO_0000756	sensitive to resveratrol	http://purl.obolibrary.org/obo/CHEBI_27881	resveratrol
http://purl.obolibrary.org/obo/PHIPO_0000837	sensitive to rifabutin	http://purl.obolibrary.org/obo/CHEBI_45367	rifabutin
http://purl.obolibrary.org/obo/PHIPO_0000836	sensitive to rifampicin	http://purl.obolibrary.org/obo/CHEBI_28077	rifampicin
http://purl.obolibrary.org/obo/PHIPO_0000856	sensitive to rifampin	http://purl.obolibrary.org/obo/CHEBI_28077	rifampicin
http://purl.obolibrary.org/obo/PHIPO_0000722	sensitive to rotenone	http://purl.obolibrary.org/obo/CHEBI_28201	rotenone
http://purl.obolibrary.org/obo/PHIPO_0000818	sensitive to salicylhydroxamic acid	http://purl.obolibrary.org/obo/CHEBI_45615	salicylhydroxamic acid
http://purl.obolibrary.org/obo/PHIPO_0000978	sensitive to sodium chloride	http://purl.obolibrary.org/obo/CHEBI_26710	sodium chloride
http://purl.obolibrary.org/obo/PHIPO_0000977	sensitive to sodium dodecyl sulfate	http://purl.obolibrary.org/obo/CHEBI_8984	sodium dodecyl sulfate
http://purl.obolibrary.org/obo/PHIPO_0001135	sensitive to sorbitol	http://purl.obolibrary.org/obo/CHEBI_138264	D-sorbitol-(13)C6
http://purl.obolibrary.org/obo/PHIPO_0000899	sensitive to sordarin	http://purl.obolibrary.org/obo/CHEBI_52549	sordarin
http://purl.obolibrary.org/obo/PHIPO_0000902	sensitive to sparfloxacin	http://purl.obolibrary.org/obo/CHEBI_9212	sparfloxacin
http://purl.obolibrary.org/obo/PHIPO_0000738	sensitive to spectinomycin	http://purl.obolibrary.org/obo/CHEBI_9215	spectinomycin
http://purl.obolibrary.org/obo/PHIPO_0000896	sensitive to spiroxamine	http://purl.obolibrary.org/obo/CHEBI_9242	spiroxamine
http://purl.obolibrary.org/obo/PHIPO_0000779	sensitive to streptomycin	http://purl.obolibrary.org/obo/CHEBI_17076	streptomycin
http://purl.obolibrary.org/obo/PHIPO_0000867	sensitive to streptomycin sulfate	http://purl.obolibrary.org/obo/CHEBI_32158	streptomycin sulfate
http://purl.obolibrary.org/obo/PHIPO_0000804	sensitive to strobilurin A	http://purl.obolibrary.org/obo/CHEBI_86482	strobilurin antifungal agent
http://purl.obolibrary.org/obo/PHIPO_0000904	sensitive to sulbactam	http://purl.obolibrary.org/obo/CHEBI_9321	sulbactam
http://purl.obolibrary.org/obo/PHIPO_0000730	sensitive to sulfadimethoxine	http://purl.obolibrary.org/obo/CHEBI_32161	sulfadimethoxine
http://purl.obolibrary.org/obo/PHIPO_0000785	sensitive to sulfanilamide	http://purl.obolibrary.org/obo/CHEBI_45373	sulfanilamide
http://purl.obolibrary.org/obo/PHIPO_0000880	sensitive to sulfisoxazole	http://purl.obolibrary.org/obo/CHEBI_102484	sulfisoxazole
http://purl.obolibrary.org/obo/PHIPO_0000825	sensitive to tebuconazole	http://purl.obolibrary.org/obo/CHEBI_81781	tebuconazole
http://purl.obolibrary.org/obo/PHIPO_0000811	sensitive to teicoplanin	http://purl.obolibrary.org/obo/CHEBI_29687	teicoplanin
http://purl.obolibrary.org/obo/PHIPO_0000789	sensitive to telithromycin	http://purl.obolibrary.org/obo/CHEBI_29688	telithromycin
http://purl.obolibrary.org/obo/PHIPO_0000395	sensitive to terbinafine	http://purl.obolibrary.org/obo/CHEBI_9448	terbinafine
http://purl.obolibrary.org/obo/PHIPO_0000882	sensitive to tetracycline	http://purl.obolibrary.org/obo/CHEBI_27902	tetracycline
http://purl.obolibrary.org/obo/PHIPO_0000768	sensitive to thiabendazole	http://purl.obolibrary.org/obo/CHEBI_45979	thiabendazole
http://purl.obolibrary.org/obo/PHIPO_0000392	sensitive to thiophanate methyl	http://purl.obolibrary.org/obo/CHEBI_35014	thiophanate-methyl
http://purl.obolibrary.org/obo/PHIPO_0000824	sensitive to tiamulin	http://purl.obolibrary.org/obo/CHEBI_44137	tiamulin
http://purl.obolibrary.org/obo/PHIPO_0000826	sensitive to ticarcillin	http://purl.obolibrary.org/obo/CHEBI_9587	ticarcillin
http://purl.obolibrary.org/obo/PHIPO_0000762	sensitive to tigecycline	http://purl.obolibrary.org/obo/CHEBI_149836	tigecycline
http://purl.obolibrary.org/obo/PHIPO_0000874	sensitive to tobramycin	http://purl.obolibrary.org/obo/CHEBI_28864	tobramycin
http://purl.obolibrary.org/obo/PHIPO_0000831	sensitive to triadimefon	http://purl.obolibrary.org/obo/CHEBI_9665	triadimefon
http://purl.obolibrary.org/obo/PHIPO_0000776	sensitive to trichostatin A	http://purl.obolibrary.org/obo/CHEBI_46024	trichostatin A
http://purl.obolibrary.org/obo/PHIPO_0000807	sensitive to triclabendazole	http://purl.obolibrary.org/obo/CHEBI_1086440	
http://purl.obolibrary.org/obo/PHIPO_0000742	sensitive to triclosan	http://purl.obolibrary.org/obo/CHEBI_164200	triclosan
http://purl.obolibrary.org/obo/PHIPO_0000828	sensitive to tricyclazole	http://purl.obolibrary.org/obo/CHEBI_81783	tricyclazole
http://purl.obolibrary.org/obo/PHIPO_0000743	sensitive to tridemorph	http://purl.obolibrary.org/obo/CHEBI_9700	tridemorph
http://purl.obolibrary.org/obo/PHIPO_0000781	sensitive to trimethoprim	http://purl.obolibrary.org/obo/CHEBI_45924	trimethoprim
http://purl.obolibrary.org/obo/PHIPO_0000806	sensitive to trovafloxacin	http://purl.obolibrary.org/obo/CHEBI_9763	trovafloxacin
http://purl.obolibrary.org/obo/PHIPO_0000796	sensitive to tunicamycin	http://purl.obolibrary.org/obo/CHEBI_29699	tunicamycin
http://purl.obolibrary.org/obo/PHIPO_0000888	sensitive to tylosin	http://purl.obolibrary.org/obo/CHEBI_17658	tylosin
http://purl.obolibrary.org/obo/PHIPO_0000761	sensitive to valinomycin	http://purl.obolibrary.org/obo/CHEBI_28545	valinomycin
http://purl.obolibrary.org/obo/PHIPO_0000802	sensitive to vancomycin	http://purl.obolibrary.org/obo/CHEBI_28001	vancomycin
http://purl.obolibrary.org/obo/PHIPO_0000875	sensitive to verapamil	http://purl.obolibrary.org/obo/CHEBI_9948	verapamil
http://purl.obolibrary.org/obo/PHIPO_0000774	sensitive to vinclozolin	http://purl.obolibrary.org/obo/CHEBI_9986	vinclozolin
http://purl.obolibrary.org/obo/PHIPO_0000744	sensitive to virginiamycin	http://purl.obolibrary.org/obo/CHEBI_87209	virginiamycin
http://purl.obolibrary.org/obo/PHIPO_0000746	sensitive to voriconazole	http://purl.obolibrary.org/obo/CHEBI_10023	voriconazole
