defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/ZP_0102355	Wnt signaling pathway, calcium modulating pathway decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007223	Wnt signaling pathway, calcium modulating pathway
http://purl.obolibrary.org/obo/ZP_0104481	actin filament organization decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007015	actin filament organization
http://purl.obolibrary.org/obo/ZP_0016378	actin filament polymerization decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0030041	actin filament polymerization
http://purl.obolibrary.org/obo/ZP_0005018	afferent axon development in posterior lateral line nerve decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0048933	afferent axon development in posterior lateral line nerve
http://purl.obolibrary.org/obo/ZP_0021865	aggressive behavior decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0002118	aggressive behavior
http://purl.obolibrary.org/obo/ZP_0004919	angiogenesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0001525	angiogenesis
http://purl.obolibrary.org/obo/ZP_0004939	apoptotic process decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process
http://purl.obolibrary.org/obo/ZP_0006043	atrial cardiac muscle cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0055011	atrial cardiac muscle cell differentiation
http://purl.obolibrary.org/obo/ZP_0100650	atrioventricular canal morphogenesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_1905222	atrioventricular canal morphogenesis
http://purl.obolibrary.org/obo/ZP_0021161	atrioventricular valve development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003171	atrioventricular valve development
http://purl.obolibrary.org/obo/ZP_0130690	atrioventricular valve morphogenesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003181	atrioventricular valve morphogenesis
http://purl.obolibrary.org/obo/ZP_0106385	auditory behavior decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0031223	auditory behavior
http://purl.obolibrary.org/obo/ZP_0102181	autophagy decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0006914	autophagy
http://purl.obolibrary.org/obo/ZP_0103174	axis elongation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003401	axis elongation
http://purl.obolibrary.org/obo/ZP_0131230	axon ensheathment decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0008366	axon ensheathment
http://purl.obolibrary.org/obo/ZP_0006197	axon extension decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0048675	axon extension
http://purl.obolibrary.org/obo/ZP_0105927	axon regeneration decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0031103	axon regeneration
http://purl.obolibrary.org/obo/ZP_0001726	axonal fasciculation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007413	axonal fasciculation
http://purl.obolibrary.org/obo/ZP_0009218	axonal transport of mitochondrion decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0019896	axonal transport of mitochondrion
http://purl.obolibrary.org/obo/ZP_0017640	behavior decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007610	behavior
http://purl.obolibrary.org/obo/ZP_0009596	behavioral response to nicotine decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0035095	behavioral response to nicotine
http://purl.obolibrary.org/obo/ZP_0103953	bile acid secretion decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0032782	bile acid secretion
http://purl.obolibrary.org/obo/ZP_0004977	blood circulation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0008015	blood circulation
http://purl.obolibrary.org/obo/ZP_0017454	blood coagulation, fibrin clot formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0072378	blood coagulation, fibrin clot formation
http://purl.obolibrary.org/obo/ZP_0102234	blood vessel lumenization decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0072554	blood vessel lumenization
http://purl.obolibrary.org/obo/ZP_0002729	blood vessel remodeling decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0001974	blood vessel remodeling
http://purl.obolibrary.org/obo/ZP_0018672	bone mineralization decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization
http://purl.obolibrary.org/obo/ZP_0017450	camera-type eye photoreceptor cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060219	camera-type eye photoreceptor cell differentiation
http://purl.obolibrary.org/obo/ZP_0001123	canonical Wnt signaling pathway decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060070	canonical Wnt signaling pathway
http://purl.obolibrary.org/obo/ZP_0106882	cardiac jelly development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_1905072	cardiac jelly development
http://purl.obolibrary.org/obo/ZP_0003737	cardiac muscle cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0055007	cardiac muscle cell differentiation
http://purl.obolibrary.org/obo/ZP_0010620	cardiac muscle cell proliferation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060038	cardiac muscle cell proliferation
http://purl.obolibrary.org/obo/ZP_0013883	cardiac muscle progenitor cell migration to the midline involved in heart field formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003261	cardiac muscle progenitor cell migration to the midline involved in heart field formation
http://purl.obolibrary.org/obo/ZP_0018779	cardiac muscle tissue regeneration decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0061026	cardiac muscle tissue regeneration
http://purl.obolibrary.org/obo/ZP_0020387	cardioblast cell midline fusion decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003317	cardioblast cell midline fusion
http://purl.obolibrary.org/obo/ZP_0104146	cardioblast migration to the midline involved in heart field formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060975	cardioblast migration to the midline involved in heart field formation
http://purl.obolibrary.org/obo/ZP_0020367	cardioblast migration to the midline involved in heart rudiment formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003319	cardioblast migration to the midline involved in heart rudiment formation
http://purl.obolibrary.org/obo/ZP_0004476	cartilage condensation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0001502	cartilage condensation
http://purl.obolibrary.org/obo/ZP_0004795	cation transport decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0006812	cation transport
http://purl.obolibrary.org/obo/ZP_0007648	cell division decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0051301	cell division
http://purl.obolibrary.org/obo/ZP_0004511	cell migration involved in gastrulation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0042074	cell migration involved in gastrulation
http://purl.obolibrary.org/obo/ZP_0018501	cell migration involved in heart development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060973	cell migration involved in heart development
http://purl.obolibrary.org/obo/ZP_0020654	cell migration to the midline involved in heart development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003318	cell migration to the midline involved in heart development
http://purl.obolibrary.org/obo/ZP_0000304	cell population proliferation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation
http://purl.obolibrary.org/obo/ZP_0002577	cell proliferation in forebrain decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0021846	cell proliferation in forebrain
http://purl.obolibrary.org/obo/ZP_0000174	cell proliferation in hindbrain decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0021534	cell proliferation in hindbrain
http://purl.obolibrary.org/obo/ZP_0004817	cell proliferation in midbrain decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0033278	cell proliferation in midbrain
http://purl.obolibrary.org/obo/ZP_0009162	cell proliferation involved in heart morphogenesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0061323	cell proliferation involved in heart morphogenesis
http://purl.obolibrary.org/obo/ZP_0022087	cell-cell adhesion decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0098609	cell-cell adhesion
http://purl.obolibrary.org/obo/ZP_0011533	cell-cell adhesion involved in gastrulation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0070586	cell-cell adhesion involved in gastrulation
http://purl.obolibrary.org/obo/ZP_0003475	cellular pigmentation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0033059	cellular pigmentation
http://purl.obolibrary.org/obo/ZP_0015888	central nervous system myelination decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0022010	central nervous system myelination
http://purl.obolibrary.org/obo/ZP_0018677	centrosome duplication decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0051298	centrosome duplication
http://purl.obolibrary.org/obo/ZP_0007381	chemosensory behavior decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007635	chemosensory behavior
http://purl.obolibrary.org/obo/ZP_0014218	chloride transport decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0006821	chloride transport
http://purl.obolibrary.org/obo/ZP_0004477	chondrocyte differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0002062	chondrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0004478	chondrocyte proliferation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0035988	chondrocyte proliferation
http://purl.obolibrary.org/obo/ZP_0002318	chondroitin sulfate proteoglycan biosynthetic process decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0050650	chondroitin sulfate proteoglycan biosynthetic process
http://purl.obolibrary.org/obo/ZP_0107281	chorion micropyle formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0046844	chorion micropyle formation
http://purl.obolibrary.org/obo/ZP_0106927	chromosome condensation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0030261	chromosome condensation
http://purl.obolibrary.org/obo/ZP_0015350	circadian sleep/wake cycle, wakefulness decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0042746	circadian sleep/wake cycle, wakefulness
http://purl.obolibrary.org/obo/ZP_0106734	cleavage furrow formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0036089	cleavage furrow formation
http://purl.obolibrary.org/obo/ZP_0106423	cleavage furrow ingression decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0036090	cleavage furrow ingression
http://purl.obolibrary.org/obo/ZP_0103635	closure of optic fissure decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0061386	closure of optic fissure
http://purl.obolibrary.org/obo/ZP_0009546	collateral sprouting decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0048668	collateral sprouting
http://purl.obolibrary.org/obo/ZP_0103748	convergent extension involved in axis elongation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060028	convergent extension involved in axis elongation
http://purl.obolibrary.org/obo/ZP_0101373	convergent extension involved in gastrulation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060027	convergent extension involved in gastrulation
http://purl.obolibrary.org/obo/ZP_0130826	cortical actin cytoskeleton organization decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0030866	cortical actin cytoskeleton organization
http://purl.obolibrary.org/obo/ZP_0106739	cortical granule exocytosis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060471	cortical granule exocytosis
http://purl.obolibrary.org/obo/ZP_0021503	cranial skeletal system development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_1904888	cranial skeletal system development
http://purl.obolibrary.org/obo/ZP_0022957	cytoskeletal rearrangement involved in phagocytosis, engulfment decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060097	cytoskeletal rearrangement involved in phagocytosis, engulfment
http://purl.obolibrary.org/obo/ZP_0013950	defense response to bacterium decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0042742	defense response to bacterium
http://purl.obolibrary.org/obo/ZP_0106766	definitive erythrocyte differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060318	definitive erythrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0018754	definitive hemopoiesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060216	definitive hemopoiesis
http://purl.obolibrary.org/obo/ZP_0001458	detection of light stimulus involved in sensory perception decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0050962	detection of light stimulus involved in sensory perception
http://purl.obolibrary.org/obo/ZP_0021141	detection of mechanical stimulus involved in sensory perception of sound decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0050910	detection of mechanical stimulus involved in sensory perception of sound
http://purl.obolibrary.org/obo/ZP_0100246	determination of digestive tract left/right asymmetry decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0071907	determination of digestive tract left/right asymmetry
http://purl.obolibrary.org/obo/ZP_0021158	determination of heart left/right asymmetry decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0061371	determination of heart left/right asymmetry
http://purl.obolibrary.org/obo/ZP_0101546	determination of intestine left/right asymmetry decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0071908	determination of intestine left/right asymmetry
http://purl.obolibrary.org/obo/ZP_0018665	determination of left/right asymmetry in lateral mesoderm decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003140	determination of left/right asymmetry in lateral mesoderm
http://purl.obolibrary.org/obo/ZP_0100247	determination of liver left/right asymmetry decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0071910	determination of liver left/right asymmetry
http://purl.obolibrary.org/obo/ZP_0018674	determination of pancreatic left/right asymmetry decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0035469	determination of pancreatic left/right asymmetry
http://purl.obolibrary.org/obo/ZP_0019433	digestive tract development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0048565	digestive tract development
http://purl.obolibrary.org/obo/ZP_0010504	dopamine biosynthetic process from tyrosine decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0006585	dopamine biosynthetic process from tyrosine
http://purl.obolibrary.org/obo/ZP_0106928	dorsal convergence decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060030	dorsal convergence
http://purl.obolibrary.org/obo/ZP_0018760	dorsal/ventral pattern formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0009953	dorsal/ventral pattern formation
http://purl.obolibrary.org/obo/ZP_0003517	early endosome to recycling endosome transport decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0061502	early endosome to recycling endosome transport
http://purl.obolibrary.org/obo/ZP_0001942	ectodermal placode development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0071696	ectodermal placode development
http://purl.obolibrary.org/obo/ZP_0019571	embryonic cleavage decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0040016	embryonic cleavage
http://purl.obolibrary.org/obo/ZP_0020653	embryonic heart tube formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003144	embryonic heart tube formation
http://purl.obolibrary.org/obo/ZP_0018803	embryonic heart tube left/right pattern formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060971	embryonic heart tube left/right pattern formation
http://purl.obolibrary.org/obo/ZP_0019431	embryonic liver development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_1990402	embryonic liver development
http://purl.obolibrary.org/obo/ZP_0021502	embryonic viscerocranium morphogenesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0048703	embryonic viscerocranium morphogenesis
http://purl.obolibrary.org/obo/ZP_0106881	endocardial cushion development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003197	endocardial cushion development
http://purl.obolibrary.org/obo/ZP_0106521	endocardial cushion formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003272	endocardial cushion formation
http://purl.obolibrary.org/obo/ZP_0102769	endocardial progenitor cell migration to the midline involved in heart field formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003262	endocardial progenitor cell migration to the midline involved in heart field formation
http://purl.obolibrary.org/obo/ZP_0106531	endocardium formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060214	endocardium formation
http://purl.obolibrary.org/obo/ZP_0106530	endocardium morphogenesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003160	endocardium morphogenesis
http://purl.obolibrary.org/obo/ZP_0007942	endochondral ossification decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0001958	endochondral ossification
http://purl.obolibrary.org/obo/ZP_0019430	endoderm development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007492	endoderm development
http://purl.obolibrary.org/obo/ZP_0100913	endoderm formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0001706	endoderm formation
http://purl.obolibrary.org/obo/ZP_0013962	endodermal cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0035987	endodermal cell differentiation
http://purl.obolibrary.org/obo/ZP_0007274	endothelial cell proliferation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0001935	endothelial cell proliferation
http://purl.obolibrary.org/obo/ZP_0022078	endothelial to hematopoietic transition decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0098508	endothelial to hematopoietic transition
http://purl.obolibrary.org/obo/ZP_0105681	enteric nervous system development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0048484	enteric nervous system development
http://purl.obolibrary.org/obo/ZP_0013887	enterocyte differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_1903703	enterocyte differentiation
http://purl.obolibrary.org/obo/ZP_0001326	epiboly decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0090504	epiboly
http://purl.obolibrary.org/obo/ZP_0106854	epiboly involved in gastrulation with mouth forming second decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0055113	epiboly involved in gastrulation with mouth forming second
http://purl.obolibrary.org/obo/ZP_0002814	epithelial cell proliferation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0050673	epithelial cell proliferation
http://purl.obolibrary.org/obo/ZP_0003651	erythrocyte differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0030218	erythrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0020623	erythrocyte maturation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0043249	erythrocyte maturation
http://purl.obolibrary.org/obo/ZP_0019936	establishment of synaptic specificity at neuromuscular junction decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007529	establishment of synaptic specificity at neuromuscular junction
http://purl.obolibrary.org/obo/ZP_0008387	exit from mitosis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0010458	exit from mitosis
http://purl.obolibrary.org/obo/ZP_0022345	exocrine pancreas development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0031017	exocrine pancreas development
http://purl.obolibrary.org/obo/ZP_0003858	extracellular matrix constituent secretion decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0070278	extracellular matrix constituent secretion
http://purl.obolibrary.org/obo/ZP_0009723	eye pigmentation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0048069	eye pigmentation
http://purl.obolibrary.org/obo/ZP_0008846	fast-twitch skeletal muscle fiber contraction decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0031443	fast-twitch skeletal muscle fiber contraction
http://purl.obolibrary.org/obo/ZP_0002467	fat cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0045444	fat cell differentiation
http://purl.obolibrary.org/obo/ZP_0100491	feeding behavior decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007631	feeding behavior
http://purl.obolibrary.org/obo/ZP_0101721	female sex determination decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0030237	female sex determination
http://purl.obolibrary.org/obo/ZP_0015391	fertilization decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0009566	fertilization
http://purl.obolibrary.org/obo/ZP_0101040	filopodium assembly decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0046847	filopodium assembly
http://purl.obolibrary.org/obo/ZP_0007383	fin regeneration decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0031101	fin regeneration
http://purl.obolibrary.org/obo/ZP_0001322	gastrulation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0007369	gastrulation
http://purl.obolibrary.org/obo/ZP_0104142	gene silencing by miRNA decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0035195	gene silencing by miRNA
http://purl.obolibrary.org/obo/ZP_0101911	germ cell migration decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0008354	germ cell migration
http://purl.obolibrary.org/obo/ZP_0106155	germ cell proliferation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0036093	germ cell proliferation
http://purl.obolibrary.org/obo/ZP_0008934	glial cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0010001	glial cell differentiation
http://purl.obolibrary.org/obo/ZP_0102972	glomerular filtration decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003094	glomerular filtration
http://purl.obolibrary.org/obo/ZP_0017872	glomerular visceral epithelial cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0072112	glomerular visceral epithelial cell differentiation
http://purl.obolibrary.org/obo/ZP_0007679	glycosylation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0070085	glycosylation
http://purl.obolibrary.org/obo/ZP_0019713	gonadotrophin-releasing hormone neuronal migration to the hypothalamus decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0021828	gonadotrophin-releasing hormone neuronal migration to the hypothalamus
http://purl.obolibrary.org/obo/ZP_0000545	granulocyte differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0030851	granulocyte differentiation
http://purl.obolibrary.org/obo/ZP_0006132	granuloma formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0002432	granuloma formation
http://purl.obolibrary.org/obo/ZP_0003058	growth decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0040007	growth
http://purl.obolibrary.org/obo/ZP_0105888	growth of symbiont in host decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0044117	growth of symbiont in host
http://purl.obolibrary.org/obo/ZP_0007574	hatching decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0035188	hatching
http://purl.obolibrary.org/obo/ZP_0003572	heart contraction decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060047	heart contraction
http://purl.obolibrary.org/obo/ZP_0019293	heart jogging decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003146	heart jogging
http://purl.obolibrary.org/obo/ZP_0009928	heart looping decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0001947	heart looping
http://purl.obolibrary.org/obo/ZP_0100728	heart trabecula formation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060347	heart trabecula formation
http://purl.obolibrary.org/obo/ZP_0018780	hematopoietic progenitor cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0002244	hematopoietic progenitor cell differentiation
http://purl.obolibrary.org/obo/ZP_0017492	hematopoietic stem cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0060218	hematopoietic stem cell differentiation
http://purl.obolibrary.org/obo/ZP_0101125	hematopoietic stem cell migration decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0035701	hematopoietic stem cell migration
http://purl.obolibrary.org/obo/ZP_0010650	hematopoietic stem cell proliferation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0071425	hematopoietic stem cell proliferation
http://purl.obolibrary.org/obo/ZP_0020725	hemoglobin biosynthetic process decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0042541	hemoglobin biosynthetic process
http://purl.obolibrary.org/obo/ZP_0005284	hemopoiesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0030097	hemopoiesis
http://purl.obolibrary.org/obo/ZP_0002316	heparan sulfate proteoglycan biosynthetic process decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0015012	heparan sulfate proteoglycan biosynthetic process
http://purl.obolibrary.org/obo/ZP_0101671	hepaticobiliary system development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0061008	hepaticobiliary system development
http://purl.obolibrary.org/obo/ZP_0019182	hepatocyte cell migration decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0002194	hepatocyte cell migration
http://purl.obolibrary.org/obo/ZP_0004502	hepatocyte proliferation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0072574	hepatocyte proliferation
