defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/ZP_0001550	cell migration involved in gastrulation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0042074	cell migration involved in gastrulation
http://purl.obolibrary.org/obo/ZP_0004991	cell migration involved in heart development decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0060973	cell migration involved in heart development
http://purl.obolibrary.org/obo/ZP_0005207	cell population proliferation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation
http://purl.obolibrary.org/obo/ZP_0007069	cell proliferation in hindbrain decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0021534	cell proliferation in hindbrain
http://purl.obolibrary.org/obo/ZP_0003175	cell proliferation in midbrain decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0033278	cell proliferation in midbrain
http://purl.obolibrary.org/obo/ZP_0009130	cell proliferation involved in heart morphogenesis decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0061323	cell proliferation involved in heart morphogenesis
http://purl.obolibrary.org/obo/ZP_0006889	cilium or flagellum-dependent cell motility decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0001539	cilium or flagellum-dependent cell motility
http://purl.obolibrary.org/obo/ZP_0004658	convergent extension decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0060026	convergent extension
http://purl.obolibrary.org/obo/ZP_0106407	defense response to bacterium decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0042742	defense response to bacterium
http://purl.obolibrary.org/obo/ZP_0005798	developmental growth decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0048589	developmental growth
http://purl.obolibrary.org/obo/ZP_0014134	developmental process decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0032502	developmental process
http://purl.obolibrary.org/obo/ZP_0102933	digestion decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0007586	digestion
http://purl.obolibrary.org/obo/ZP_0002057	dorsal convergence decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0060030	dorsal convergence
http://purl.obolibrary.org/obo/ZP_0004241	embryo development decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0009790	embryo development
http://purl.obolibrary.org/obo/ZP_0017857	embryonic organ development decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0048568	embryonic organ development
http://purl.obolibrary.org/obo/ZP_0005705	endothelial cell proliferation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0001935	endothelial cell proliferation
http://purl.obolibrary.org/obo/ZP_0019429	epiboly decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0090504	epiboly
http://purl.obolibrary.org/obo/ZP_0006591	epiboly involved in gastrulation with mouth forming second decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0055113	epiboly involved in gastrulation with mouth forming second
http://purl.obolibrary.org/obo/ZP_0007638	epithelial cell proliferation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0050673	epithelial cell proliferation
http://purl.obolibrary.org/obo/ZP_0002922	epithelial cilium movement involved in extracellular fluid movement decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0003351	epithelial cilium movement involved in extracellular fluid movement
http://purl.obolibrary.org/obo/ZP_0009595	fast-twitch skeletal muscle fiber contraction decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0031443	fast-twitch skeletal muscle fiber contraction
http://purl.obolibrary.org/obo/ZP_0106154	fertilization decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0009566	fertilization
http://purl.obolibrary.org/obo/ZP_0014092	fin regeneration decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0031101	fin regeneration
http://purl.obolibrary.org/obo/ZP_0006589	gastrulation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0007369	gastrulation
http://purl.obolibrary.org/obo/ZP_0004132	glomerular filtration decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0003094	glomerular filtration
http://purl.obolibrary.org/obo/ZP_0003620	glucose import decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0046323	glucose import
http://purl.obolibrary.org/obo/ZP_0101378	glycolytic process decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0006096	glycolytic process
http://purl.obolibrary.org/obo/ZP_0000544	granulocyte differentiation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0030851	granulocyte differentiation
http://purl.obolibrary.org/obo/ZP_0004262	growth decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0040007	growth
http://purl.obolibrary.org/obo/ZP_0103641	hatching behavior decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0035187	hatching behavior
http://purl.obolibrary.org/obo/ZP_0017233	hatching decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0035188	hatching
http://purl.obolibrary.org/obo/ZP_0000230	heart contraction decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0060047	heart contraction
http://purl.obolibrary.org/obo/ZP_0007157	hematopoietic stem cell proliferation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0071425	hematopoietic stem cell proliferation
http://purl.obolibrary.org/obo/ZP_0020698	hepatocyte proliferation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0072574	hepatocyte proliferation
http://purl.obolibrary.org/obo/ZP_0106410	inflammatory response decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response
http://purl.obolibrary.org/obo/ZP_0007941	intramembranous ossification decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0001957	intramembranous ossification
http://purl.obolibrary.org/obo/ZP_0001485	larval locomotory behavior decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0008345	larval locomotory behavior
http://purl.obolibrary.org/obo/ZP_0015497	leukocyte migration decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0050900	leukocyte migration
http://purl.obolibrary.org/obo/ZP_0006641	liver development decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0001889	liver development
http://purl.obolibrary.org/obo/ZP_0002937	locomotion involved in locomotory behavior decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0031987	locomotion involved in locomotory behavior
http://purl.obolibrary.org/obo/ZP_0102796	macrophage migration decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_1905517	macrophage migration
http://purl.obolibrary.org/obo/ZP_0003714	magnesium ion transport decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0015693	magnesium ion transport
http://purl.obolibrary.org/obo/ZP_0005368	mediolateral intercalation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0060031	mediolateral intercalation
http://purl.obolibrary.org/obo/ZP_0007176	melanosome transport decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0032402	melanosome transport
http://purl.obolibrary.org/obo/ZP_0009597	membrane repolarization decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0086009	membrane repolarization
http://purl.obolibrary.org/obo/ZP_0009427	mesenchymal cell proliferation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0010463	mesenchymal cell proliferation
http://purl.obolibrary.org/obo/ZP_0001294	mesodermal cell migration decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0008078	mesodermal cell migration
http://purl.obolibrary.org/obo/ZP_0020992	microtubule polymerization decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0046785	microtubule polymerization
http://purl.obolibrary.org/obo/ZP_0007592	mitochondrial electron transport, NADH to ubiquinone decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0006120	mitochondrial electron transport, NADH to ubiquinone
http://purl.obolibrary.org/obo/ZP_0010807	mitochondrial electron transport, ubiquinol to cytochrome c decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0006122	mitochondrial electron transport, ubiquinol to cytochrome c
http://purl.obolibrary.org/obo/ZP_0021695	mitotic cell cycle decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle
http://purl.obolibrary.org/obo/ZP_0005194	multicellular organism growth decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0035264	multicellular organism growth
http://purl.obolibrary.org/obo/ZP_0004465	multicellular organismal locomotion decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0071965	multicellular organismal locomotion
http://purl.obolibrary.org/obo/ZP_0008967	muscle contraction decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0006936	muscle contraction
http://purl.obolibrary.org/obo/ZP_0007922	musculoskeletal movement decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0050881	musculoskeletal movement
http://purl.obolibrary.org/obo/ZP_0007072	musculoskeletal movement, spinal reflex action decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0050883	musculoskeletal movement, spinal reflex action
http://purl.obolibrary.org/obo/ZP_0004401	neural crest cell migration decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0001755	neural crest cell migration
http://purl.obolibrary.org/obo/ZP_0020060	neural crest cell migration involved in autonomic nervous system development decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_1901166	neural crest cell migration involved in autonomic nervous system development
http://purl.obolibrary.org/obo/ZP_0015207	neurogenesis decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0022008	neurogenesis
http://purl.obolibrary.org/obo/ZP_0003205	neuron differentiation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation
http://purl.obolibrary.org/obo/ZP_0106411	neutrophil chemotaxis decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0030593	neutrophil chemotaxis
http://purl.obolibrary.org/obo/ZP_0002980	optokinetic behavior decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0007634	optokinetic behavior
http://purl.obolibrary.org/obo/ZP_0101380	oxidative phosphorylation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0006119	oxidative phosphorylation
http://purl.obolibrary.org/obo/ZP_0008984	oxygen metabolic process decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0072592	oxygen metabolic process
http://purl.obolibrary.org/obo/ZP_0014113	pigment granule aggregation in cell center decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0051877	pigment granule aggregation in cell center
http://purl.obolibrary.org/obo/ZP_0102386	posterior lateral line neuromast deposition decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0048922	posterior lateral line neuromast deposition
http://purl.obolibrary.org/obo/ZP_0002638	posterior lateral line neuromast primordium migration decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0048920	posterior lateral line neuromast primordium migration
http://purl.obolibrary.org/obo/ZP_0005767	proteasome-mediated ubiquitin-dependent protein catabolic process decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
http://purl.obolibrary.org/obo/ZP_0103307	regeneration decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration
http://purl.obolibrary.org/obo/ZP_0000178	retinoic acid catabolic process decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0034653	retinoic acid catabolic process
http://purl.obolibrary.org/obo/ZP_0008279	segmentation decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0035282	segmentation
http://purl.obolibrary.org/obo/ZP_0021635	swim bladder development decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0048794	swim bladder development
http://purl.obolibrary.org/obo/ZP_0006614	swimming decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0036268	swimming
http://purl.obolibrary.org/obo/ZP_0001483	thigmotaxis decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0001966	thigmotaxis
http://purl.obolibrary.org/obo/ZP_0003924	urea transport decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0015840	urea transport
http://purl.obolibrary.org/obo/ZP_0006156	visual behavior decreased rate, abnormal	http://purl.obolibrary.org/obo/GO_0007632	visual behavior
