defined_class	defined_class_label	chemical_entity	chemical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0018873	S-adenosyl-L-homocysteine liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16680	S-adenosyl-L-homocysteine	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0100186	S-adenosyl-L-methionine brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15414	S-adenosyl-L-methionine	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0018877	S-adenosyl-L-methionine liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15414	S-adenosyl-L-methionine	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0101206	acetylcholine brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15355	acetylcholine	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0101035	adenosine brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16335	adenosine	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0106029	alanine whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16449	alanine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0102708	alpha-aminobutyric acid whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35621	alpha-aminobutyric acid	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0101642	apatite parietal bone decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_52254	apatite	http://purl.obolibrary.org/obo/ZFA_0000486	parietal bone
http://purl.obolibrary.org/obo/ZP_0100187	arachidonic acid brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15843	arachidonic acid	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0101987	barium atom retinal pigmented epithelium decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_32594	barium atom	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium
http://purl.obolibrary.org/obo/ZP_0101980	bromine atom retinal pigmented epithelium decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_22927	bromine atom	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium
http://purl.obolibrary.org/obo/ZP_0101981	calcium atom retinal pigmented epithelium decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_22984	calcium atom	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium
http://purl.obolibrary.org/obo/ZP_0103253	calcium atom whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_22984	calcium atom	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0101099	calcium(2+) cell decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_29108	calcium(2+)	http://purl.obolibrary.org/obo/ZFA_0009000	cell
http://purl.obolibrary.org/obo/ZP_0021919	calcium(2+) whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_29108	calcium(2+)	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0102397	carotenoid integument decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_23044	carotenoid	http://purl.obolibrary.org/obo/ZFA_0000368	integument
http://purl.obolibrary.org/obo/ZP_0102986	chloride whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17996	chloride	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100807	cholesterol blood decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16113	cholesterol	http://purl.obolibrary.org/obo/ZFA_0000007	blood
http://purl.obolibrary.org/obo/ZP_0131008	cholesterol blood plasma decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16113	cholesterol	http://purl.obolibrary.org/obo/ZFA_0005654	blood plasma
http://purl.obolibrary.org/obo/ZP_0101178	cholesterol whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16113	cholesterol	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100185	choline brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15354	choline	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0104491	copper-63 brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_52630	copper-63	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0103719	copper-63 liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_52630	copper-63	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0103720	copper-63 midbrain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_52630	copper-63	http://purl.obolibrary.org/obo/ZFA_0000128	midbrain
http://purl.obolibrary.org/obo/ZP_0103722	copper-63 nervous system decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_52630	copper-63	http://purl.obolibrary.org/obo/ZFA_0000396	nervous system
http://purl.obolibrary.org/obo/ZP_0103724	copper-63 retinal outer nuclear layer decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_52630	copper-63	http://purl.obolibrary.org/obo/ZFA_0001464	retinal outer nuclear layer
http://purl.obolibrary.org/obo/ZP_0021823	cortisol male organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17650	cortisol	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0103129	cortisol whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17650	cortisol	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100772	cyanocob(III)alamin whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17439	cyanocob(III)alamin	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0018874	cysteine liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15356	cysteine	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0100191	docosahexaenoic acid brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_36005	docosahexaenoic acid	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0106446	docosahexaenoic acid whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_36005	docosahexaenoic acid	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0020713	dopamine brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18243	dopamine	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0101481	dopamine head decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18243	dopamine	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0103231	dopamine retina decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18243	dopamine	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0101230	dopamine whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18243	dopamine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0106729	double-stranded DNA fragment whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_75909	double-stranded DNA fragment	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0103028	estradiol blood decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_23965	estradiol	http://purl.obolibrary.org/obo/ZFA_0000007	blood
http://purl.obolibrary.org/obo/ZP_0107276	estradiol blood plasma decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_23965	estradiol	http://purl.obolibrary.org/obo/ZFA_0005654	blood plasma
http://purl.obolibrary.org/obo/ZP_0103082	estradiol female organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_23965	estradiol	http://purl.obolibrary.org/obo/ZFA_0000303	female organism
http://purl.obolibrary.org/obo/ZP_0101343	estradiol whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_23965	estradiol	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0131012	fatty acid blood plasma decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35366	fatty acid	http://purl.obolibrary.org/obo/ZFA_0005654	blood plasma
http://purl.obolibrary.org/obo/ZP_0105886	fatty acid gall bladder decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35366	fatty acid	http://purl.obolibrary.org/obo/ZFA_0000208	gall bladder
http://purl.obolibrary.org/obo/ZP_0103508	fatty acid liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35366	fatty acid	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0100981	fatty acid whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35366	fatty acid	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100775	folic acid whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_27470	folic acid	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0101207	gamma-aminobutyric acid brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16865	gamma-aminobutyric acid	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0102700	gamma-aminobutyric acid whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16865	gamma-aminobutyric acid	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0104343	glucagon blood plasma decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_5391	glucagon	http://purl.obolibrary.org/obo/ZFA_0005654	blood plasma
http://purl.obolibrary.org/obo/ZP_0100809	glucose blood decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17234	glucose	http://purl.obolibrary.org/obo/ZFA_0000007	blood
http://purl.obolibrary.org/obo/ZP_0100905	glucose liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17234	glucose	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0102345	glucose male organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17234	glucose	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0101011	glucose whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17234	glucose	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100429	glutathione anatomical structure decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16856	glutathione	http://purl.obolibrary.org/obo/ZFA_0000037	anatomical structure
http://purl.obolibrary.org/obo/ZP_0100393	glutathione disulfide anatomical structure decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17858	glutathione disulfide	http://purl.obolibrary.org/obo/ZFA_0000037	anatomical structure
http://purl.obolibrary.org/obo/ZP_0130915	glutathione disulfide whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17858	glutathione disulfide	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100789	glutathione whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16856	glutathione	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0103947	glycogen hepatocyte decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_28087	glycogen	http://purl.obolibrary.org/obo/ZFA_0009111	hepatocyte
http://purl.obolibrary.org/obo/ZP_0101221	glycogen muscle decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_28087	glycogen	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0106827	heme neutrophil decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_30413	heme	http://purl.obolibrary.org/obo/ZFA_0009327	neutrophil
http://purl.obolibrary.org/obo/ZP_0105907	heme whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_30413	heme	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0102066	hemin whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_50385	hemin	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0106450	hemoglobin blood cell decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35143	hemoglobin	http://purl.obolibrary.org/obo/ZFA_0009044	blood cell
http://purl.obolibrary.org/obo/ZP_0105925	hemoglobin blood decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35143	hemoglobin	http://purl.obolibrary.org/obo/ZFA_0000007	blood
http://purl.obolibrary.org/obo/ZP_0106765	hemoglobin erythroblast decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35143	hemoglobin	http://purl.obolibrary.org/obo/ZFA_0005237	erythroblast
http://purl.obolibrary.org/obo/ZP_0104317	hemoglobin whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35143	hemoglobin	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100770	hexadecanoylcholine whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_133677	hexadecanoylcholine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0101520	high-density lipoprotein blood plasma decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_39025	high-density lipoprotein	http://purl.obolibrary.org/obo/ZFA_0005654	blood plasma
http://purl.obolibrary.org/obo/ZP_0019643	histamine brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18295	histamine	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0106032	histidine whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_27570	histidine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0018885	homocysteine liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17230	homocysteine	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0018880	homoserine liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_30653	homoserine	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0131262	http://purl.obolibrary.org/obo/CHEBI_50420 whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_50420	bile alcohol	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0106879	hyaluronic acid heart decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16336	hyaluronic acid	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0100272	lactate whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_24996	lactate	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0021723	lipid intestine decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18059	lipid	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0131011	lipid liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18059	lipid	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0101132	lipid whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18059	lipid	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0101006	lipid yolk decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18059	lipid	http://purl.obolibrary.org/obo/ZFA_0000084	yolk
http://purl.obolibrary.org/obo/ZP_0020997	lipooligosaccharide whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_35371	lipooligosaccharide	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100193	lysophosphatidylcholine brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_60479	lysophosphatidylcholine	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0103254	magnesium atom whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_25107	magnesium atom	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0104201	magnesium(2+) whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18420	magnesium(2+)	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0101979	manganese atom retinal pigmented epithelium decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18291	manganese atom	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium
http://purl.obolibrary.org/obo/ZP_0102224	manganese atom whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18291	manganese atom	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0102919	melatonin whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16796	melatonin	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0018888	methionine liver decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16811	methionine	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0102699	methionine whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16811	methionine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0020710	noradrenaline brain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_33569	noradrenaline	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0101497	noradrenaline head decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_33569	noradrenaline	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0104769	noradrenaline hindbrain decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_33569	noradrenaline	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain
http://purl.obolibrary.org/obo/ZP_0106101	noradrenaline whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_33569	noradrenaline	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0130916	organosulfur compound whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_33261	organosulfur compound	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0100773	phosphocholine whole organism decreased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18132	phosphocholine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
