defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/ZP_0002128	mesodermal cell migration increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0008078	mesodermal cell migration
http://purl.obolibrary.org/obo/ZP_0007635	metabolic process increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0008152	metabolic process
http://purl.obolibrary.org/obo/ZP_0106318	microtubule polymerization increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0046785	microtubule polymerization
http://purl.obolibrary.org/obo/ZP_0106319	microtubule polymerization or depolymerization increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0031109	microtubule polymerization or depolymerization
http://purl.obolibrary.org/obo/ZP_0008643	neural crest cell migration increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0001755	neural crest cell migration
http://purl.obolibrary.org/obo/ZP_0009552	neural precursor cell proliferation increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0061351	neural precursor cell proliferation
http://purl.obolibrary.org/obo/ZP_0006969	neuroblast proliferation increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0007405	neuroblast proliferation
http://purl.obolibrary.org/obo/ZP_0014618	neuromast regeneration increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0070657	neuromast regeneration
http://purl.obolibrary.org/obo/ZP_0002441	neuron apoptotic process increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0051402	neuron apoptotic process
http://purl.obolibrary.org/obo/ZP_0006142	neutrophil chemotaxis increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0030593	neutrophil chemotaxis
http://purl.obolibrary.org/obo/ZP_0021957	oocyte development increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0048599	oocyte development
http://purl.obolibrary.org/obo/ZP_0105891	ovulation increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0030728	ovulation
http://purl.obolibrary.org/obo/ZP_0003059	peripheral nervous system neuron axonogenesis increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0048936	peripheral nervous system neuron axonogenesis
http://purl.obolibrary.org/obo/ZP_0021357	posterior lateral line neuromast deposition increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0048922	posterior lateral line neuromast deposition
http://purl.obolibrary.org/obo/ZP_0018360	respiratory gaseous exchange by respiratory system increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0007585	respiratory gaseous exchange by respiratory system
http://purl.obolibrary.org/obo/ZP_0002437	retinal cell programmed cell death increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0046666	retinal cell programmed cell death
http://purl.obolibrary.org/obo/ZP_0006175	skeletal muscle cell proliferation increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0014856	skeletal muscle cell proliferation
http://purl.obolibrary.org/obo/ZP_0102863	swimming behavior increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0036269	swimming behavior
http://purl.obolibrary.org/obo/ZP_0014569	urea transport increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0015840	urea transport
