anatomical_entity	orientation	defined_class
http://purl.obolibrary.org/obo/UBERON_0005055	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031283
http://purl.obolibrary.org/obo/UBERON_0004121	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031284
http://purl.obolibrary.org/obo/UBERON_0000161	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031285
http://purl.obolibrary.org/obo/UBERON_0002513	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031287
http://purl.obolibrary.org/obo/UBERON_0034944	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031288
http://purl.obolibrary.org/obo/UBERON_0010912	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031289
http://purl.obolibrary.org/obo/UBERON_0000073	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031291
http://purl.obolibrary.org/obo/UBERON_0002529	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031292
http://purl.obolibrary.org/obo/UBERON_0000064	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031293
http://purl.obolibrary.org/obo/UBERON_0011216	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031296
http://purl.obolibrary.org/obo/UBERON_0002471	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031297
http://purl.obolibrary.org/obo/UBERON_0001474	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031300
http://purl.obolibrary.org/obo/UBERON_0005913	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031301
http://purl.obolibrary.org/obo/UBERON_0002529	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031302
http://purl.obolibrary.org/obo/UBERON_0000481	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031304
http://purl.obolibrary.org/obo/UBERON_0004111	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031305
http://purl.obolibrary.org/obo/UBERON_0000003	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031306
http://purl.obolibrary.org/obo/UBERON_0004765	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031309
http://purl.obolibrary.org/obo/UBERON_0000003	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031313
http://purl.obolibrary.org/obo/UBERON_0002616	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031314
http://purl.obolibrary.org/obo/UBERON_0011216	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031315
http://purl.obolibrary.org/obo/UBERON_0000481	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031316
http://purl.obolibrary.org/obo/UBERON_0008784	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031317
http://purl.obolibrary.org/obo/UBERON_0008784	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031318
http://purl.obolibrary.org/obo/UBERON_0010912	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031322
http://purl.obolibrary.org/obo/UBERON_0010758	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031323
http://purl.obolibrary.org/obo/UBERON_0034944	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031324
http://purl.obolibrary.org/obo/UBERON_0000075	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031325
http://purl.obolibrary.org/obo/UBERON_0010314	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031326
http://purl.obolibrary.org/obo/UBERON_0010363	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031327
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031328
http://purl.obolibrary.org/obo/UBERON_0015019	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031329
http://purl.obolibrary.org/obo/UBERON_0010758	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031330
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031332
http://purl.obolibrary.org/obo/UBERON_0004111	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031336
http://purl.obolibrary.org/obo/UBERON_0005055	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031337
http://purl.obolibrary.org/obo/UBERON_0000161	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031338
http://purl.obolibrary.org/obo/UBERON_0010538	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031339
http://purl.obolibrary.org/obo/UBERON_0005913	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031342
http://purl.obolibrary.org/obo/UBERON_0003102	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031343
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031344
http://purl.obolibrary.org/obo/UBERON_0000062	http://purl.obolibrary.org/obo/PATO_0002154	http://purl.obolibrary.org/obo/UPHENO_0031345
http://purl.obolibrary.org/obo/UBERON_0000073	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031347
http://purl.obolibrary.org/obo/UBERON_0011676	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031348
http://purl.obolibrary.org/obo/UBERON_0002415	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031350
http://purl.obolibrary.org/obo/UBERON_0000468	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031351
http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031352
http://purl.obolibrary.org/obo/UBERON_0000015	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031353
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031354
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031355
http://purl.obolibrary.org/obo/UBERON_0002415	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031356
http://purl.obolibrary.org/obo/UBERON_0002415	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031357
http://purl.obolibrary.org/obo/UBERON_0000015	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031360
http://purl.obolibrary.org/obo/UBERON_0007812	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031361
http://purl.obolibrary.org/obo/UBERON_0006800	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031362
http://purl.obolibrary.org/obo/UBERON_0000466	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031364
http://purl.obolibrary.org/obo/UBERON_0007812	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031366
http://purl.obolibrary.org/obo/UBERON_0007812	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031367
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031369
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031371
http://purl.obolibrary.org/obo/UBERON_0000468	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031374
http://purl.obolibrary.org/obo/UBERON_0006800	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031376
http://purl.obolibrary.org/obo/UBERON_0000466	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031378
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031379
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031380
http://purl.obolibrary.org/obo/UBERON_0011676	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031381
http://purl.obolibrary.org/obo/UBERON_0011676	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031382
http://purl.obolibrary.org/obo/UBERON_0000468	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031383
http://purl.obolibrary.org/obo/UBERON_0000475	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031384
http://purl.obolibrary.org/obo/UBERON_0000475	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031385
http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031387
http://purl.obolibrary.org/obo/UBERON_0016879	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031388
http://purl.obolibrary.org/obo/UBERON_0004119	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031389
http://purl.obolibrary.org/obo/UBERON_0011597	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031390
http://purl.obolibrary.org/obo/UBERON_0002240	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031391
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031392
http://purl.obolibrary.org/obo/UBERON_0011216	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031393
http://purl.obolibrary.org/obo/UBERON_0015212	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031394
http://purl.obolibrary.org/obo/UBERON_0013765	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031395
http://purl.obolibrary.org/obo/UBERON_0000467	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031396
http://purl.obolibrary.org/obo/UBERON_0005423	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031397
http://purl.obolibrary.org/obo/UBERON_0001434	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031398
http://purl.obolibrary.org/obo/UBERON_0001555	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031399
http://purl.obolibrary.org/obo/UBERON_0000477	http://purl.obolibrary.org/obo/PATO_0001848	http://purl.obolibrary.org/obo/UPHENO_0031400
http://purl.obolibrary.org/obo/UBERON_0000480	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031401
http://purl.obolibrary.org/obo/UBERON_0008193	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031403
http://purl.obolibrary.org/obo/UBERON_0013765	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031404
http://purl.obolibrary.org/obo/UBERON_0008897	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031405
http://purl.obolibrary.org/obo/UBERON_0000467	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031406
http://purl.obolibrary.org/obo/UBERON_0000019	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031407
http://purl.obolibrary.org/obo/UBERON_0000489	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031408
http://purl.obolibrary.org/obo/UBERON_0001434	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031409
http://purl.obolibrary.org/obo/UBERON_0002534	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031410
http://purl.obolibrary.org/obo/UBERON_0004710	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031411
http://purl.obolibrary.org/obo/UBERON_0000477	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031412
http://purl.obolibrary.org/obo/UBERON_0000480	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031414
http://purl.obolibrary.org/obo/UBERON_0011242	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031415
http://purl.obolibrary.org/obo/UBERON_0011004	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031416
http://purl.obolibrary.org/obo/UBERON_0000489	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031417
http://purl.obolibrary.org/obo/UBERON_0008907	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031418
http://purl.obolibrary.org/obo/UBERON_0003107	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031419
http://purl.obolibrary.org/obo/UBERON_0007812	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031420
http://purl.obolibrary.org/obo/UBERON_0003103	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031421
http://purl.obolibrary.org/obo/UBERON_0004708	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031422
http://purl.obolibrary.org/obo/UBERON_0002415	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031423
http://purl.obolibrary.org/obo/UBERON_0003103	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031424
http://purl.obolibrary.org/obo/UBERON_0003102	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031425
http://purl.obolibrary.org/obo/UBERON_0003462	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031426
http://purl.obolibrary.org/obo/UBERON_0003102	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031427
http://purl.obolibrary.org/obo/UBERON_0000075	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031428
http://purl.obolibrary.org/obo/UBERON_0002542	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031429
http://purl.obolibrary.org/obo/UBERON_0000075	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031430
http://purl.obolibrary.org/obo/UBERON_0011004	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031432
http://purl.obolibrary.org/obo/UBERON_0003102	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031433
http://purl.obolibrary.org/obo/UBERON_0003103	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031434
http://purl.obolibrary.org/obo/UBERON_0003933	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031435
http://purl.obolibrary.org/obo/UBERON_0000151	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031436
http://purl.obolibrary.org/obo/UBERON_0003933	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031437
http://purl.obolibrary.org/obo/UBERON_0002542	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031438
http://purl.obolibrary.org/obo/UBERON_0012360	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031439
http://purl.obolibrary.org/obo/UBERON_0000480	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031440
http://purl.obolibrary.org/obo/UBERON_0000020	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031441
http://purl.obolibrary.org/obo/UBERON_0010363	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031442
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031443
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031444
http://purl.obolibrary.org/obo/UBERON_0007844	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031446
http://purl.obolibrary.org/obo/UBERON_0007842	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031447
http://purl.obolibrary.org/obo/UBERON_0007844	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031448
http://purl.obolibrary.org/obo/UBERON_0000019	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031449
http://purl.obolibrary.org/obo/UBERON_0002397	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031450
http://purl.obolibrary.org/obo/UBERON_0005423	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031451
http://purl.obolibrary.org/obo/UBERON_0000020	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031452
http://purl.obolibrary.org/obo/UBERON_0000477	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031455
http://purl.obolibrary.org/obo/UBERON_0000026	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031456
http://purl.obolibrary.org/obo/UBERON_0004742	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031457
http://purl.obolibrary.org/obo/UBERON_0000025	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031458
http://purl.obolibrary.org/obo/UBERON_0011610	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031459
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/PATO_0001466	http://purl.obolibrary.org/obo/UPHENO_0031460
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031461
http://purl.obolibrary.org/obo/UBERON_0011609	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031463
http://purl.obolibrary.org/obo/UBERON_0005174	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031464
http://purl.obolibrary.org/obo/UBERON_0005291	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031465
http://purl.obolibrary.org/obo/UBERON_0011216	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031466
http://purl.obolibrary.org/obo/UBERON_0011216	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031467
http://purl.obolibrary.org/obo/UBERON_0011597	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031468
http://purl.obolibrary.org/obo/UBERON_0002514	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031469
http://purl.obolibrary.org/obo/UBERON_0000475	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031470
http://purl.obolibrary.org/obo/UBERON_0000475	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031471
http://purl.obolibrary.org/obo/UBERON_4000164	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031476
http://purl.obolibrary.org/obo/UBERON_0000062	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031477
http://purl.obolibrary.org/obo/UBERON_0007812	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031478
http://purl.obolibrary.org/obo/UBERON_4000162	http://purl.obolibrary.org/obo/PATO_0002031	http://purl.obolibrary.org/obo/UPHENO_0031479
http://purl.obolibrary.org/obo/UBERON_0004119	http://purl.obolibrary.org/obo/PATO_0001593	http://purl.obolibrary.org/obo/UPHENO_0031480
http://purl.obolibrary.org/obo/UBERON_0016879	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031481
http://purl.obolibrary.org/obo/UBERON_0002240	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031482
http://purl.obolibrary.org/obo/UBERON_0004111	http://purl.obolibrary.org/obo/PATO_0001593	http://purl.obolibrary.org/obo/UPHENO_0031483
http://purl.obolibrary.org/obo/UBERON_0000075	http://purl.obolibrary.org/obo/PATO_0001848	http://purl.obolibrary.org/obo/UPHENO_0031485
http://purl.obolibrary.org/obo/UBERON_0003457	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031486
http://purl.obolibrary.org/obo/UBERON_0004752	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031487
http://purl.obolibrary.org/obo/UBERON_0015212	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031488
http://purl.obolibrary.org/obo/UBERON_0003107	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031489
http://purl.obolibrary.org/obo/UBERON_0003462	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031491
http://purl.obolibrary.org/obo/UBERON_0003103	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031492
http://purl.obolibrary.org/obo/UBERON_0015212	http://purl.obolibrary.org/obo/PATO_0001649	http://purl.obolibrary.org/obo/UPHENO_0031494
http://purl.obolibrary.org/obo/UBERON_0004756	http://purl.obolibrary.org/obo/PATO_0001785	http://purl.obolibrary.org/obo/UPHENO_0031495
http://purl.obolibrary.org/obo/UBERON_0008907	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031496
http://purl.obolibrary.org/obo/UBERON_0000033	http://purl.obolibrary.org/obo/PATO_0001789	http://purl.obolibrary.org/obo/UPHENO_0031498
http://purl.obolibrary.org/obo/UBERON_0010314	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031499
http://purl.obolibrary.org/obo/UBERON_0010313	http://purl.obolibrary.org/obo/PATO_0002164	http://purl.obolibrary.org/obo/UPHENO_0031500
http://purl.obolibrary.org/obo/UBERON_0007914	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031501
http://purl.obolibrary.org/obo/UBERON_0002328	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031503
http://purl.obolibrary.org/obo/UBERON_0004768	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031504
http://purl.obolibrary.org/obo/UBERON_0004765	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031505
http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031506
http://purl.obolibrary.org/obo/UBERON_0004765	http://purl.obolibrary.org/obo/PATO_0001467	http://purl.obolibrary.org/obo/UPHENO_0031507
http://purl.obolibrary.org/obo/UBERON_0002397	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031508
http://purl.obolibrary.org/obo/UBERON_0001130	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031509
http://purl.obolibrary.org/obo/UBERON_0007844	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031510
http://purl.obolibrary.org/obo/UBERON_0001130	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031511
http://purl.obolibrary.org/obo/UBERON_0002100	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031512
http://purl.obolibrary.org/obo/UBERON_0007842	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031513
http://purl.obolibrary.org/obo/UBERON_0005423	http://purl.obolibrary.org/obo/PATO_0000406	http://purl.obolibrary.org/obo/UPHENO_0031514
http://purl.obolibrary.org/obo/UBERON_0011216	http://purl.obolibrary.org/obo/PATO_0001848	http://purl.obolibrary.org/obo/UPHENO_0031515
http://purl.obolibrary.org/obo/UBERON_0008897	http://purl.obolibrary.org/obo/PATO_0001469	http://purl.obolibrary.org/obo/UPHENO_0031516
http://purl.obolibrary.org/obo/UBERON_4000162	http://purl.obolibrary.org/obo/PATO_0001592	http://purl.obolibrary.org/obo/UPHENO_0031517
http://purl.obolibrary.org/obo/UBERON_0008897	http://purl.obolibrary.org/obo/PATO_0001468	http://purl.obolibrary.org/obo/UPHENO_0031518
