defined_class	defined_class_label	chemical_entity	chemical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0144813	Collagen atrium increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0000471	atrium
http://purl.obolibrary.org/obo/ZP_0145465	Collagen cardiac ventricle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle
http://purl.obolibrary.org/obo/ZP_0019567	Collagen ceratohyal cartilage increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0001400	ceratohyal cartilage
http://purl.obolibrary.org/obo/ZP_0139837	Collagen chondrocyte increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0009084	chondrocyte
http://purl.obolibrary.org/obo/ZP_0144830	Collagen compact layer of ventricle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0005062	compact layer of ventricle
http://purl.obolibrary.org/obo/ZP_0131026	Collagen muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0142206	Collagen notochord outer sheath cell increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0005744	notochord outer sheath cell
http://purl.obolibrary.org/obo/ZP_0022982	Collagen regenerating tissue increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue
http://purl.obolibrary.org/obo/ZP_0140546	Collagen skeletal muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0005277	skeletal muscle
http://purl.obolibrary.org/obo/ZP_0101253	Collagen trabecular layer increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0005059	trabecular layer
http://purl.obolibrary.org/obo/ZP_0145344	Collagen whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_3815	Collagen	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0147372	D-glucosylsphingosine brain increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_4177	D-glucosylsphingosine	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0147373	D-glucosylsphingosine liver increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_4177	D-glucosylsphingosine	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0140251	D-glucosylsphingosine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_4177	D-glucosylsphingosine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0146849	D-ribose 5-phosphate cardiac muscle cell increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_78679	D-ribose 5-phosphate	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell
http://purl.obolibrary.org/obo/ZP_0144833	Elastin compact layer of ventricle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_4767	Elastin	http://purl.obolibrary.org/obo/ZFA_0005062	compact layer of ventricle
http://purl.obolibrary.org/obo/ZP_0144832	Elastin trabecular layer increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_4767	Elastin	http://purl.obolibrary.org/obo/ZFA_0005059	trabecular layer
http://purl.obolibrary.org/obo/ZP_0100190	F4-Neuroprostane (4-series) brain increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_34751	F4-Neuroprostane (4-series)	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0144814	Fibrin atrium increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_5054	Fibrin	http://purl.obolibrary.org/obo/ZFA_0000471	atrium
http://purl.obolibrary.org/obo/ZP_0106792	Fibrin regenerating tissue increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_5054	Fibrin	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue
http://purl.obolibrary.org/obo/ZP_0144835	Fibronectin compact layer of ventricle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_5058	Fibronectin	http://purl.obolibrary.org/obo/ZFA_0005062	compact layer of ventricle
http://purl.obolibrary.org/obo/ZP_0146790	Fibronectin retina increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_5058	Fibronectin	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0144834	Fibronectin trabecular layer increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_5058	Fibronectin	http://purl.obolibrary.org/obo/ZFA_0005059	trabecular layer
http://purl.obolibrary.org/obo/ZP_0144838	Gla protein liver increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_5366	Gla protein	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0145987	HexCer(d34:1) whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_155817	HexCer(d34:1)	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0137269	L-arginine muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16467	L-arginine	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0137562	L-lysine muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_18019	L-lysine	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0137270	L-methionine muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16643	L-methionine	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0137272	L-proline muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17203	L-proline	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0102702	L-saccharopine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16927	L-saccharopine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0137271	L-threonine muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16857	L-threonine	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0147386	Lactosylceramide (d18:1/12:0) brain increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_89446	Lactosylceramide (d18:1/12:0)	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0147387	Lactosylceramide (d18:1/12:0) liver increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_89446	Lactosylceramide (d18:1/12:0)	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0140075	Leptin blood increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_81571	Leptin	http://purl.obolibrary.org/obo/ZFA_0000007	blood
http://purl.obolibrary.org/obo/ZP_0147684	Melanin integument increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_89634	Melanin	http://purl.obolibrary.org/obo/ZFA_0000368	integument
http://purl.obolibrary.org/obo/ZP_0021290	Melanin whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_89634	Melanin	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0141240	Mycolipanolic acid (C24) whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_139485	Mycolipanolic acid (C24)	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0142360	N-hexacosanoylsphingosine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_72968	N-hexacosanoylsphingosine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0142361	N-hexacosanoylsphingosine-1-phosphocholine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_83361	N-hexacosanoylsphingosine-1-phosphocholine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0142362	N-hexacosenoylsphingosine-1-phosphocholine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_83362	N-hexacosenoylsphingosine-1-phosphocholine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0142358	N-pentacosanoylsphingosine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_134548	N-pentacosanoylsphingosine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0142357	N-pentacosanoylsphingosine-1-phosphocholine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_132058	N-pentacosanoylsphingosine-1-phosphocholine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0146254	N-retinylidene-N-retinylphosphatidylethanolamine eye increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_52592	N-retinylidene-N-retinylphosphatidylethanolamine	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0144786	NADH skeletal muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16908	NADH	http://purl.obolibrary.org/obo/ZFA_0005277	skeletal muscle
http://purl.obolibrary.org/obo/ZP_0137340	NADPH whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16474	NADPH	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0144626	SM(d32:1) spinal cord increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_190214	SM(d32:1)	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0144627	SM(d41:1) spinal cord increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_190231	SM(d41:1)	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0140289	acetate intestine increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_30089	acetate	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0142049	acetyl-CoA muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15351	acetyl-CoA	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0101034	adenosine 5'-monophosphate brain increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16027	adenosine 5'-monophosphate	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0145884	adenosine 5'-monophosphate liver increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16027	adenosine 5'-monophosphate	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0145867	advanced glycation end-product post-vent region increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_84123	advanced glycation end-product	http://purl.obolibrary.org/obo/ZFA_0001117	post-vent region
http://purl.obolibrary.org/obo/ZP_0144001	alanine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16449	alanine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0143959	all-cis-5,8,11,14,17-icosapentaenoic acid intestine increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_28364	all-cis-5,8,11,14,17-icosapentaenoic acid	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0143958	all-cis-docosa-4,7,10,13,16,19-hexaenoic acid intestine increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_28125	all-cis-docosa-4,7,10,13,16,19-hexaenoic acid	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0142977	all-trans-3,4-didehydroretinol eye increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_132246	all-trans-3,4-didehydroretinol	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0102704	allysine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17027	allysine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0106141	alpha-D-galactose 1-phosphate whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17973	alpha-D-galactose 1-phosphate	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0147690	alpha-linolenic acid liver increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_27432	alpha-linolenic acid	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0148085	alpha-linolenic acid muscle increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_27432	alpha-linolenic acid	http://purl.obolibrary.org/obo/ZFA_0005145	muscle
http://purl.obolibrary.org/obo/ZP_0104494	alpha-tocopherol liver increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_22470	alpha-tocopherol	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0100261	amyloid-beta polypeptide 42 brain increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_64647	amyloid-beta polypeptide 42	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0146376	amyloid-beta polypeptide 42 telencephalon increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_64647	amyloid-beta polypeptide 42	http://purl.obolibrary.org/obo/ZFA_0000079	telencephalon
http://purl.obolibrary.org/obo/ZP_0141275	androst-4-ene-3,17-dione male organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16422	androst-4-ene-3,17-dione	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0148096	arachidonic acid liver increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_15843	arachidonic acid	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0137733	arginine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_29016	arginine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0102703	beta-alanine whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_16958	beta-alanine	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0140287	butyrate intestine increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_17968	butyrate	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0141029	cadmium cation whole organism increased amount, abnormal	http://purl.obolibrary.org/obo/CHEBI_63063	cadmium cation	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
