defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/ZP_0022558	blood circulation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0008015	blood circulation
http://purl.obolibrary.org/obo/ZP_0147944	blood vessel development increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0001568	blood vessel development
http://purl.obolibrary.org/obo/ZP_0021562	bone development increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0060348	bone development
http://purl.obolibrary.org/obo/ZP_0006781	bone mineralization increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization
http://purl.obolibrary.org/obo/ZP_0148501	cGAS/STING signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0140896	cGAS/STING signaling pathway
http://purl.obolibrary.org/obo/ZP_0142870	calcium-mediated signaling increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0019722	calcium-mediated signaling
http://purl.obolibrary.org/obo/ZP_0148490	canonical NF-kappaB signal transduction increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0007249	canonical NF-kappaB signal transduction
http://purl.obolibrary.org/obo/ZP_0003662	canonical Wnt signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0060070	canonical Wnt signaling pathway
http://purl.obolibrary.org/obo/ZP_0104224	cardiac muscle cell proliferation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0060038	cardiac muscle cell proliferation
http://purl.obolibrary.org/obo/ZP_0014576	cardiac muscle tissue regeneration increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0061026	cardiac muscle tissue regeneration
http://purl.obolibrary.org/obo/ZP_0148861	carnitine metabolic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0009437	carnitine metabolic process
http://purl.obolibrary.org/obo/ZP_0148830	cell aggregation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0098743	cell aggregation
http://purl.obolibrary.org/obo/ZP_0003778	cell death increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death
http://purl.obolibrary.org/obo/ZP_0148829	cell motility increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0048870	cell motility
http://purl.obolibrary.org/obo/ZP_0014045	cell population proliferation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation
http://purl.obolibrary.org/obo/ZP_0148828	cellular extravasation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0045123	cellular extravasation
http://purl.obolibrary.org/obo/ZP_0130800	cellular respiration increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0045333	cellular respiration
http://purl.obolibrary.org/obo/ZP_0141440	cellular response to stress increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0033554	cellular response to stress
http://purl.obolibrary.org/obo/ZP_0011460	cellular senescence increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0090398	cellular senescence
http://purl.obolibrary.org/obo/ZP_0147945	collagen fibril organization increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030199	collagen fibril organization
http://purl.obolibrary.org/obo/ZP_0148741	cortisol biosynthetic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0034651	cortisol biosynthetic process
http://purl.obolibrary.org/obo/ZP_0014637	cortisol metabolic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0034650	cortisol metabolic process
http://purl.obolibrary.org/obo/ZP_0017834	cortisol secretion increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0043400	cortisol secretion
http://purl.obolibrary.org/obo/ZP_0137483	cytoskeleton organization increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0007010	cytoskeleton organization
http://purl.obolibrary.org/obo/ZP_0104418	dark adaptation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_1990603	dark adaptation
http://purl.obolibrary.org/obo/ZP_0104482	defense response to bacterium increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042742	defense response to bacterium
http://purl.obolibrary.org/obo/ZP_0101610	defense response to virus increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0051607	defense response to virus
http://purl.obolibrary.org/obo/ZP_0019918	double-strand break repair via alternative nonhomologous end joining increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0097681	double-strand break repair via alternative nonhomologous end joining
http://purl.obolibrary.org/obo/ZP_0014420	endocrine pancreas development increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0031018	endocrine pancreas development
http://purl.obolibrary.org/obo/ZP_0006725	endoplasmic reticulum unfolded protein response increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030968	endoplasmic reticulum unfolded protein response
http://purl.obolibrary.org/obo/ZP_0148261	endothelial cell development increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0001885	endothelial cell development
http://purl.obolibrary.org/obo/ZP_0017083	endothelial to hematopoietic transition increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0098508	endothelial to hematopoietic transition
http://purl.obolibrary.org/obo/ZP_0018359	erythrocyte differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030218	erythrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0144347	fatty acid elongation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030497	fatty acid elongation
http://purl.obolibrary.org/obo/ZP_0148859	fatty acid metabolic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process
http://purl.obolibrary.org/obo/ZP_0106875	fear response increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042596	fear response
http://purl.obolibrary.org/obo/ZP_0002977	feeding behavior increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0007631	feeding behavior
http://purl.obolibrary.org/obo/ZP_0018438	female sex determination increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030237	female sex determination
http://purl.obolibrary.org/obo/ZP_0101065	fever generation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0001660	fever generation
http://purl.obolibrary.org/obo/ZP_0014046	fin regeneration increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0031101	fin regeneration
http://purl.obolibrary.org/obo/ZP_0148862	folic acid biosynthetic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0046656	folic acid biosynthetic process
http://purl.obolibrary.org/obo/ZP_0019506	glucagon secretion increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0070091	glucagon secretion
http://purl.obolibrary.org/obo/ZP_0148591	glucose homeostasis increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042593	glucose homeostasis
http://purl.obolibrary.org/obo/ZP_0014485	glucose import increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0046323	D-glucose import
http://purl.obolibrary.org/obo/ZP_0018247	glycolytic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0006096	glycolytic process
http://purl.obolibrary.org/obo/ZP_0147821	granulocyte differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030851	granulocyte differentiation
http://purl.obolibrary.org/obo/ZP_0148932	habituation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0046959	habituation
http://purl.obolibrary.org/obo/ZP_0100521	heart contraction increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0060047	heart contraction
http://purl.obolibrary.org/obo/ZP_0004770	hematopoietic stem cell migration increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0035701	hematopoietic stem cell migration
http://purl.obolibrary.org/obo/ZP_0103789	hyperosmotic salinity response increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042538	hyperosmotic salinity response
http://purl.obolibrary.org/obo/ZP_0010820	inflammatory response increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response
http://purl.obolibrary.org/obo/ZP_0021792	inflammatory response to wounding increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0090594	inflammatory response to wounding
http://purl.obolibrary.org/obo/ZP_0149708	innate immune response increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0045087	innate immune response
http://purl.obolibrary.org/obo/ZP_0147343	interleukin-7-mediated signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0038111	interleukin-7-mediated signaling pathway
http://purl.obolibrary.org/obo/ZP_0147512	intermediate mesodermal cell differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0048392	intermediate mesodermal cell differentiation
http://purl.obolibrary.org/obo/ZP_0006592	intrinsic apoptotic signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0097193	intrinsic apoptotic signaling pathway
http://purl.obolibrary.org/obo/ZP_0149018	lactate biosynthetic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0019249	lactate biosynthetic process
http://purl.obolibrary.org/obo/ZP_0144349	linoleic acid metabolic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0043651	linoleic acid metabolic process
http://purl.obolibrary.org/obo/ZP_0017654	lipid storage increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0019915	lipid storage
http://purl.obolibrary.org/obo/ZP_0014676	liver regeneration increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0097421	liver regeneration
http://purl.obolibrary.org/obo/ZP_0017618	locomotion increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0040011	locomotion
http://purl.obolibrary.org/obo/ZP_0017506	locomotion involved in locomotory behavior increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0031987	locomotion involved in locomotory behavior
http://purl.obolibrary.org/obo/ZP_0004424	locomotory behavior increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0007626	locomotory behavior
http://purl.obolibrary.org/obo/ZP_0012603	locomotory exploration behavior increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0035641	locomotory exploration behavior
http://purl.obolibrary.org/obo/ZP_0016854	macrophage activation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042116	macrophage activation
http://purl.obolibrary.org/obo/ZP_0141328	macrophage activation involved in immune response increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0002281	macrophage activation involved in immune response
http://purl.obolibrary.org/obo/ZP_0018440	male sex determination increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030238	male sex determination
http://purl.obolibrary.org/obo/ZP_0016898	melanin biosynthetic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042438	melanin biosynthetic process
http://purl.obolibrary.org/obo/ZP_0145735	membrane lipid catabolic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0046466	membrane lipid catabolic process
http://purl.obolibrary.org/obo/ZP_0001797	mesodermal cell fate specification increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0007501	mesodermal cell fate specification
http://purl.obolibrary.org/obo/ZP_0010806	microglial cell activation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0001774	microglial cell activation
http://purl.obolibrary.org/obo/ZP_0146289	motor behavior increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0061744	motor behavior
http://purl.obolibrary.org/obo/ZP_0145904	musculoskeletal movement, spinal reflex action increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0050883	musculoskeletal movement, spinal reflex action
http://purl.obolibrary.org/obo/ZP_0017036	myelination increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042552	myelination
http://purl.obolibrary.org/obo/ZP_0143803	myeloid cell development increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0061515	myeloid cell development
http://purl.obolibrary.org/obo/ZP_0148917	myeloid cell differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030099	myeloid cell differentiation
http://purl.obolibrary.org/obo/ZP_0145894	negative chemotaxis increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0050919	negative chemotaxis
http://purl.obolibrary.org/obo/ZP_0021528	neuromast hair cell differentiation involved in neuromast regeneration increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0070658	neuromast hair cell differentiation involved in neuromast regeneration
http://purl.obolibrary.org/obo/ZP_0140897	neuron differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation
http://purl.obolibrary.org/obo/ZP_0146392	neuronal action potential propagation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0019227	neuronal action potential propagation
http://purl.obolibrary.org/obo/ZP_0012723	nodal signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0038092	nodal signaling pathway
http://purl.obolibrary.org/obo/ZP_0019208	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
http://purl.obolibrary.org/obo/ZP_0148860	one-carbon metabolic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0006730	one-carbon metabolic process
http://purl.obolibrary.org/obo/ZP_0006432	optomotor response increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0071632	optomotor response
http://purl.obolibrary.org/obo/ZP_0010876	otic placode formation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0043049	otic placode formation
http://purl.obolibrary.org/obo/ZP_0130799	oxidative phosphorylation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0006119	oxidative phosphorylation
http://purl.obolibrary.org/obo/ZP_0147545	oxygen metabolic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0072592	oxygen metabolic process
http://purl.obolibrary.org/obo/ZP_0014471	paraxial mesodermal cell differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0048342	paraxial mesodermal cell differentiation
http://purl.obolibrary.org/obo/ZP_0015575	phosphatidylinositol 3-kinase/protein kinase B signal transduction increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction
http://purl.obolibrary.org/obo/ZP_0140662	phototaxis increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042331	phototaxis
http://purl.obolibrary.org/obo/ZP_0014535	positive regulation of MDA-5 signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_1900245	positive regulation of MDA-5 signaling pathway
http://purl.obolibrary.org/obo/ZP_0016393	positive regulation of growth rate increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0040010	positive regulation of growth rate
http://purl.obolibrary.org/obo/ZP_0148350	positive regulation of macrophage derived foam cell differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0010744	positive regulation of macrophage derived foam cell differentiation
http://purl.obolibrary.org/obo/ZP_0148863	pyrimidine-containing compound metabolic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0072527	pyrimidine-containing compound metabolic process
http://purl.obolibrary.org/obo/ZP_0018267	reactive oxygen species biosynthetic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_1903409	reactive oxygen species biosynthetic process
http://purl.obolibrary.org/obo/ZP_0148489	regulation of bone development increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_1903010	regulation of bone development
http://purl.obolibrary.org/obo/ZP_0148827	regulation of cell adhesion increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030155	regulation of cell adhesion
http://purl.obolibrary.org/obo/ZP_0149598	regulation of cellular amino acid biosynthetic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_2000282	regulation of amino acid biosynthetic process
http://purl.obolibrary.org/obo/ZP_0149598	regulation of cellular amino acid biosynthetic process increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_2000282	regulation of cellular amino acid biosynthetic process
http://purl.obolibrary.org/obo/ZP_0010438	regulation of cellular response to stress increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0080135	regulation of cellular response to stress
http://purl.obolibrary.org/obo/ZP_0145507	regulation of non-canonical NF-kappaB signal transduction increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_1901222	regulation of non-canonical NF-kappaB signal transduction
http://purl.obolibrary.org/obo/ZP_0147872	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_2000622	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
http://purl.obolibrary.org/obo/ZP_0147511	regulation of paraxial mesodermal cell fate determination increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0048345	regulation of paraxial mesodermal cell fate determination
http://purl.obolibrary.org/obo/ZP_0147711	regulation of secondary heart field cardioblast proliferation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0003266	regulation of secondary heart field cardioblast proliferation
http://purl.obolibrary.org/obo/ZP_0009029	regulation of signal transduction by p53 class mediator increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_1901796	regulation of signal transduction by p53 class mediator
http://purl.obolibrary.org/obo/ZP_0148483	regulation of tumor necrosis factor production increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0032680	regulation of tumor necrosis factor production
http://purl.obolibrary.org/obo/ZP_0138049	response to absence of light increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0009646	response to absence of light
http://purl.obolibrary.org/obo/ZP_0006253	response to bacterium increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0009617	response to bacterium
http://purl.obolibrary.org/obo/ZP_0003189	response to endoplasmic reticulum stress increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0034976	response to endoplasmic reticulum stress
http://purl.obolibrary.org/obo/ZP_0016407	response to light stimulus increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0009416	response to light stimulus
http://purl.obolibrary.org/obo/ZP_0131202	response to muscle stretch increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0035994	response to muscle stretch
http://purl.obolibrary.org/obo/ZP_0014306	response to oxidative stress increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0006979	response to oxidative stress
http://purl.obolibrary.org/obo/ZP_0007346	response to retinoic acid increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0032526	response to retinoic acid
http://purl.obolibrary.org/obo/ZP_0014608	response to starvation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0042594	response to starvation
http://purl.obolibrary.org/obo/ZP_0140321	response to stimulus increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus
http://purl.obolibrary.org/obo/ZP_0017943	retina vasculature development in camera-type eye increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0061298	retina vasculature development in camera-type eye
http://purl.obolibrary.org/obo/ZP_0014427	retinoic acid receptor signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0048384	retinoic acid receptor signaling pathway
http://purl.obolibrary.org/obo/ZP_0005589	signal transduction by p53 class mediator increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0072331	signal transduction by p53 class mediator
http://purl.obolibrary.org/obo/ZP_0147510	skeletal muscle cell differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0035914	skeletal muscle cell differentiation
http://purl.obolibrary.org/obo/ZP_0141326	sleep increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0030431	sleep
http://purl.obolibrary.org/obo/ZP_0009124	smoothened signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0007224	smoothened signaling pathway
http://purl.obolibrary.org/obo/ZP_0146421	social behavior increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0035176	social behavior
http://purl.obolibrary.org/obo/ZP_0100229	sodium ion export across plasma membrane increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0036376	sodium ion export across plasma membrane
http://purl.obolibrary.org/obo/ZP_0100230	sodium ion import across plasma membrane increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0098719	sodium ion import across plasma membrane
http://purl.obolibrary.org/obo/ZP_0014371	sodium ion transport increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0006814	sodium ion transport
http://purl.obolibrary.org/obo/ZP_0021526	spinal cord motor neuron differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0021522	spinal cord motor neuron differentiation
http://purl.obolibrary.org/obo/ZP_0138125	sprouting angiogenesis increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0002040	sprouting angiogenesis
http://purl.obolibrary.org/obo/ZP_0007795	startle response increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0001964	startle response
http://purl.obolibrary.org/obo/ZP_0014745	swimming behavior increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0036269	swimming behavior
http://purl.obolibrary.org/obo/ZP_0017705	swimming increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0036268	swimming
http://purl.obolibrary.org/obo/ZP_0101067	thermotaxis increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0043052	thermotaxis
http://purl.obolibrary.org/obo/ZP_0021786	thigmotaxis increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0001966	thigmotaxis
http://purl.obolibrary.org/obo/ZP_0014421	type B pancreatic cell differentiation increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0003309	type B pancreatic cell differentiation
http://purl.obolibrary.org/obo/ZP_0014772	vascular endothelial growth factor receptor signaling pathway increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0048010	vascular endothelial growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/ZP_0148262	vasculature development increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0001944	vasculature development
http://purl.obolibrary.org/obo/ZP_0021581	visual behavior increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0007632	visual behavior
http://purl.obolibrary.org/obo/ZP_0021580	visual perception increased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0007601	visual perception
