defined_class	defined_class_label	biological_process	biological_process_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0144657	angiogenic sprout increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0005604	angiogenic sprout
http://purl.obolibrary.org/obo/ZP_0019269	axial vasculature increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001073	axial vasculature
http://purl.obolibrary.org/obo/ZP_0015213	blastema increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001270	blastema
http://purl.obolibrary.org/obo/ZP_0011897	blood increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000007	blood
http://purl.obolibrary.org/obo/ZP_0018564	blood island increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000094	blood island
http://purl.obolibrary.org/obo/ZP_0012674	blood island increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000094	blood island
http://purl.obolibrary.org/obo/ZP_0147340	blood vasculature increased process quality hippo signaling, abnormal	http://purl.obolibrary.org/obo/GO_0035329	hippo signaling	http://purl.obolibrary.org/obo/ZFA_0001079	blood vasculature
http://purl.obolibrary.org/obo/ZP_0144388	blood vessel endothelial cell increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009036	blood vessel endothelial cell
http://purl.obolibrary.org/obo/ZP_0010887	brain increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0149716	brain increased process quality autophagy, abnormal	http://purl.obolibrary.org/obo/GO_0006914	autophagy	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0103584	brain increased process quality calcium-mediated signaling, abnormal	http://purl.obolibrary.org/obo/GO_0019722	calcium-mediated signaling	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0017719	brain increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0018013	brain increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0148775	brain increased process quality corticosteroid receptor signaling pathway, abnormal	http://purl.obolibrary.org/obo/GO_0031958	nuclear receptor-mediated corticosteroid signaling pathway	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0143773	brain increased process quality inflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0020332	brain increased process quality mitotic cell cycle, abnormal	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0144769	brain increased process quality neuroinflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0150076	neuroinflammatory response	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0147146	brain increased process quality neuronal action potential propagation, abnormal	http://purl.obolibrary.org/obo/GO_0019227	neuronal action potential propagation	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0145624	brain increased process quality neuronal action potential, abnormal	http://purl.obolibrary.org/obo/GO_0019228	neuronal action potential	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0148777	brain increased process quality regulation of gene expression, abnormal	http://purl.obolibrary.org/obo/GO_0010468	regulation of gene expression	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0103578	brain increased process quality transmission of nerve impulse, abnormal	http://purl.obolibrary.org/obo/GO_0019226	transmission of nerve impulse	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0145075	bulbus arteriosus increased process quality transforming growth factor beta receptor signaling pathway, abnormal	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/ZFA_0000173	bulbus arteriosus
http://purl.obolibrary.org/obo/ZP_0015066	cardiac muscle cell increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell
http://purl.obolibrary.org/obo/ZP_0015067	cardiac muscle cell increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell
http://purl.obolibrary.org/obo/ZP_0015068	cardiac muscle cell increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell
http://purl.obolibrary.org/obo/ZP_0147978	cardiac muscle increased process quality regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration	http://purl.obolibrary.org/obo/ZFA_0005280	cardiac muscle
http://purl.obolibrary.org/obo/ZP_0138134	cardiac ventricle increased process quality cardiac muscle cell contraction, abnormal	http://purl.obolibrary.org/obo/GO_0086003	cardiac muscle cell contraction	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle
http://purl.obolibrary.org/obo/ZP_0145594	cardiac ventricle increased process quality innervation, abnormal	http://purl.obolibrary.org/obo/GO_0060384	innervation	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle
http://purl.obolibrary.org/obo/ZP_0011659	caudal fin increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin
http://purl.obolibrary.org/obo/ZP_0104215	caudal fin increased process quality canonical NF-kappaB signal transduction, abnormal	http://purl.obolibrary.org/obo/GO_0007249	canonical NF-kappaB signal transduction	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin
http://purl.obolibrary.org/obo/ZP_0021762	caudal fin increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin
http://purl.obolibrary.org/obo/ZP_0018014	caudal fin increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin
http://purl.obolibrary.org/obo/ZP_0021918	caudal fin increased process quality fin regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031101	fin regeneration	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin
http://purl.obolibrary.org/obo/ZP_0103576	caudal fin increased process quality muscle contraction, abnormal	http://purl.obolibrary.org/obo/GO_0006936	muscle contraction	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin
http://purl.obolibrary.org/obo/ZP_0145504	caudal fin increased process quality regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin
http://purl.obolibrary.org/obo/ZP_0149635	caudal hematopoietic tissue increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0005898	caudal hematopoietic tissue
http://purl.obolibrary.org/obo/ZP_0012225	caudal vein plexus increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001286	caudal vein plexus
http://purl.obolibrary.org/obo/ZP_0017076	caudal vein plexus increased process quality nuclear fragmentation involved in apoptotic nuclear change, abnormal	http://purl.obolibrary.org/obo/GO_0030264	nuclear fragmentation involved in apoptotic nuclear change	http://purl.obolibrary.org/obo/ZFA_0001286	caudal vein plexus
http://purl.obolibrary.org/obo/ZP_0138495	central nervous system increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000012	central nervous system
http://purl.obolibrary.org/obo/ZP_0017773	central vein increased process quality inflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/ZFA_0005168	central vein
http://purl.obolibrary.org/obo/ZP_0100705	centrum increased process quality bone mineralization, abnormal	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization	http://purl.obolibrary.org/obo/ZFA_0000126	centrum
http://purl.obolibrary.org/obo/ZP_0143920	ceratohyal bone increased process quality bone mineralization, abnormal	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization	http://purl.obolibrary.org/obo/ZFA_0000578	ceratohyal bone
http://purl.obolibrary.org/obo/ZP_0021567	ceratohyal bone increased process quality ossification, abnormal	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/ZFA_0000578	ceratohyal bone
http://purl.obolibrary.org/obo/ZP_0019757	ceratohyal-interhyal joint increased process quality cartilage development, abnormal	http://purl.obolibrary.org/obo/GO_0051216	cartilage development	http://purl.obolibrary.org/obo/ZFA_0005859	ceratohyal-interhyal joint
http://purl.obolibrary.org/obo/ZP_0022266	ceratohyal-interhyal joint increased process quality chondrocyte development, abnormal	http://purl.obolibrary.org/obo/GO_0002063	chondrocyte development	http://purl.obolibrary.org/obo/ZFA_0005859	ceratohyal-interhyal joint
http://purl.obolibrary.org/obo/ZP_0147770	cerebellum increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000100	cerebellum
http://purl.obolibrary.org/obo/ZP_0103580	cerebellum increased process quality transmission of nerve impulse, abnormal	http://purl.obolibrary.org/obo/GO_0019226	transmission of nerve impulse	http://purl.obolibrary.org/obo/ZFA_0000100	cerebellum
http://purl.obolibrary.org/obo/ZP_0141484	ciliary marginal zone increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0001289	ciliary marginal zone
http://purl.obolibrary.org/obo/ZP_0014836	ciliary marginal zone increased process quality cell division, abnormal	http://purl.obolibrary.org/obo/GO_0051301	cell division	http://purl.obolibrary.org/obo/ZFA_0001289	ciliary marginal zone
http://purl.obolibrary.org/obo/ZP_0019905	ciliary marginal zone increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001289	ciliary marginal zone
http://purl.obolibrary.org/obo/ZP_0149396	cloaca increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0005781	cloaca
http://purl.obolibrary.org/obo/ZP_0022038	commissure of the tract of the commissure of the caudal tuberculum increased process quality commissural neuron axon guidance, abnormal	http://purl.obolibrary.org/obo/GO_0071679	commissural neuron axon guidance	http://purl.obolibrary.org/obo/ZFA_0005877	commissure of the tract of the commissure of the caudal tuberculum
http://purl.obolibrary.org/obo/ZP_0014696	cranial nerve II increased process quality regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration	http://purl.obolibrary.org/obo/ZFA_0000435	cranial nerve II
http://purl.obolibrary.org/obo/ZP_0100908	cranium increased process quality bone mineralization, abnormal	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization	http://purl.obolibrary.org/obo/ZFA_0000737	cranium
http://purl.obolibrary.org/obo/ZP_0143841	cranium increased process quality ossification, abnormal	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/ZFA_0000737	cranium
http://purl.obolibrary.org/obo/ZP_0021566	dentary increased process quality ossification, abnormal	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/ZFA_0000191	dentary
http://purl.obolibrary.org/obo/ZP_0011206	diencephalon increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000101	diencephalon
http://purl.obolibrary.org/obo/ZP_0149314	dopaminergic neuron increased process quality brain renin-angiotensin system, abnormal	http://purl.obolibrary.org/obo/GO_0002035	brain renin-angiotensin system	http://purl.obolibrary.org/obo/ZFA_0009301	dopaminergic neuron
http://purl.obolibrary.org/obo/ZP_0014732	dorsal fin lepidotrichium increased process quality bone regeneration, abnormal	http://purl.obolibrary.org/obo/GO_1990523	bone regeneration	http://purl.obolibrary.org/obo/ZFA_0001418	dorsal fin lepidotrichium
http://purl.obolibrary.org/obo/ZP_0015910	dorsal fin lepidotrichium increased process quality canonical Wnt signaling pathway, abnormal	http://purl.obolibrary.org/obo/GO_0060070	canonical Wnt signaling pathway	http://purl.obolibrary.org/obo/ZFA_0001418	dorsal fin lepidotrichium
http://purl.obolibrary.org/obo/ZP_0103945	dorsal telencephalon increased process quality neuronal signal transduction, abnormal	http://purl.obolibrary.org/obo/GO_0023041	neuronal signal transduction	http://purl.obolibrary.org/obo/ZFA_0000505	dorsal telencephalon
http://purl.obolibrary.org/obo/ZP_0143843	endochondral bone increased process quality ossification, abnormal	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/ZFA_0001591	endochondral bone
http://purl.obolibrary.org/obo/ZP_0149179	endothelial cell increased process quality Notch signaling pathway, abnormal	http://purl.obolibrary.org/obo/GO_0007219	Notch signaling pathway	http://purl.obolibrary.org/obo/ZFA_0009065	endothelial cell
http://purl.obolibrary.org/obo/ZP_0149180	endothelial cell increased process quality RNA biosynthetic process, abnormal	http://purl.obolibrary.org/obo/GO_0032774	RNA biosynthetic process	http://purl.obolibrary.org/obo/ZFA_0009065	endothelial cell
http://purl.obolibrary.org/obo/ZP_0106480	endothelial cell increased process quality mitochondrial ATP synthesis coupled electron transport, abnormal	http://purl.obolibrary.org/obo/GO_0042775	mitochondrial ATP synthesis coupled electron transport	http://purl.obolibrary.org/obo/ZFA_0009065	endothelial cell
http://purl.obolibrary.org/obo/ZP_0148547	endothelial cell increased process quality reactive oxygen species biosynthetic process, abnormal	http://purl.obolibrary.org/obo/GO_1903409	reactive oxygen species biosynthetic process	http://purl.obolibrary.org/obo/ZFA_0009065	endothelial cell
http://purl.obolibrary.org/obo/ZP_0021568	entopterygoid increased process quality ossification, abnormal	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/ZFA_0000657	entopterygoid
http://purl.obolibrary.org/obo/ZP_0016969	epibranchial ganglion increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0001555	epibranchial ganglion
http://purl.obolibrary.org/obo/ZP_0017517	epidermal basal stratum increased process quality canonical Wnt signaling pathway, abnormal	http://purl.obolibrary.org/obo/GO_0060070	canonical Wnt signaling pathway	http://purl.obolibrary.org/obo/ZFA_0001180	epidermal basal stratum
http://purl.obolibrary.org/obo/ZP_0018076	epidermis increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000105	epidermis
http://purl.obolibrary.org/obo/ZP_0015517	epiphysis increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000019	epiphysis
http://purl.obolibrary.org/obo/ZP_0148520	erythroid lineage cell increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009325	erythroid lineage cell
http://purl.obolibrary.org/obo/ZP_0007548	eye increased process quality apoptotic DNA fragmentation, abnormal	http://purl.obolibrary.org/obo/GO_0006309	apoptotic DNA fragmentation	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0010888	eye increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0017720	eye increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0138663	eye increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0011067	eye increased process quality intrinsic apoptotic signaling pathway, abnormal	http://purl.obolibrary.org/obo/GO_0097193	intrinsic apoptotic signaling pathway	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0145444	eye photoreceptor cell increased process quality ferroptosis, abnormal	http://purl.obolibrary.org/obo/GO_0097707	ferroptosis	http://purl.obolibrary.org/obo/ZFA_0009154	eye photoreceptor cell
http://purl.obolibrary.org/obo/ZP_0017564	fat cell increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0009082	fat cell
http://purl.obolibrary.org/obo/ZP_0145401	female organism increased process quality aggressive behavior, abnormal	http://purl.obolibrary.org/obo/GO_0002118	aggressive behavior	http://purl.obolibrary.org/obo/ZFA_0000303	female organism
http://purl.obolibrary.org/obo/ZP_0145405	female organism increased process quality social behavior, abnormal	http://purl.obolibrary.org/obo/GO_0035176	social behavior	http://purl.obolibrary.org/obo/ZFA_0000303	female organism
http://purl.obolibrary.org/obo/ZP_0012514	forebrain increased process quality Roundabout signaling pathway involved in axon guidance, abnormal	http://purl.obolibrary.org/obo/GO_2001266	Roundabout signaling pathway involved in axon guidance	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain
http://purl.obolibrary.org/obo/ZP_0017718	forebrain increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain
http://purl.obolibrary.org/obo/ZP_0018344	forebrain increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain
http://purl.obolibrary.org/obo/ZP_0147121	forebrain increased process quality mitotic cell cycle, abnormal	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain
http://purl.obolibrary.org/obo/ZP_0011207	fourth ventricle increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000110	fourth ventricle
http://purl.obolibrary.org/obo/ZP_0020333	fourth ventricle increased process quality mitotic cell cycle, abnormal	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle	http://purl.obolibrary.org/obo/ZFA_0000110	fourth ventricle
http://purl.obolibrary.org/obo/ZP_0015583	frontal bone increased process quality bone regeneration, abnormal	http://purl.obolibrary.org/obo/GO_1990523	bone regeneration	http://purl.obolibrary.org/obo/ZFA_0000514	frontal bone
http://purl.obolibrary.org/obo/ZP_0017808	gill filament increased process quality inflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/ZFA_0000667	gill filament
http://purl.obolibrary.org/obo/ZP_0146693	gill increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000354	gill
http://purl.obolibrary.org/obo/ZP_0146743	glioblast (sensu Vertebrata) increased process quality cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/ZFA_0009169	glioblast (sensu Vertebrata)
http://purl.obolibrary.org/obo/ZP_0144037	gonad increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000413	gonad
http://purl.obolibrary.org/obo/ZP_0106512	gut increased process quality inflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/ZFA_0000112	gut
http://purl.obolibrary.org/obo/ZP_0148972	gut increased process quality lipid transport, abnormal	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	http://purl.obolibrary.org/obo/ZFA_0000112	gut
http://purl.obolibrary.org/obo/ZP_0148973	gut increased process quality regulation of lipid biosynthetic process, abnormal	http://purl.obolibrary.org/obo/GO_0046890	regulation of lipid biosynthetic process	http://purl.obolibrary.org/obo/ZFA_0000112	gut
http://purl.obolibrary.org/obo/ZP_0011349	head increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0003783	head increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0018045	head increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0017981	head mesenchyme increased process quality cell death, abnormal	http://purl.obolibrary.org/obo/GO_0008219	cell death	http://purl.obolibrary.org/obo/ZFA_0000113	head mesenchyme
http://purl.obolibrary.org/obo/ZP_0017686	heart increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0017918	heart increased process quality blood coagulation, abnormal	http://purl.obolibrary.org/obo/GO_0007596	blood coagulation	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0148757	heart increased process quality canonical Wnt signaling pathway, abnormal	http://purl.obolibrary.org/obo/GO_0060070	canonical Wnt signaling pathway	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0149597	heart increased process quality cell division, abnormal	http://purl.obolibrary.org/obo/GO_0051301	cell division	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0140232	heart increased process quality collagen catabolic process, abnormal	http://purl.obolibrary.org/obo/GO_0030574	collagen catabolic process	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0140234	heart increased process quality fibroblast activation, abnormal	http://purl.obolibrary.org/obo/GO_0072537	fibroblast activation	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0149595	heart increased process quality membrane lipid metabolic process, abnormal	http://purl.obolibrary.org/obo/GO_0006643	membrane lipid metabolic process	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0146760	heart increased process quality regulation of calcineurin-mediated signaling, abnormal	http://purl.obolibrary.org/obo/GO_0106056	regulation of calcineurin-mediated signaling	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0140233	heart increased process quality tissue regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0042246	tissue regeneration	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0100706	hemal arch increased process quality bone mineralization, abnormal	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization	http://purl.obolibrary.org/obo/ZFA_0000519	hemal arch
http://purl.obolibrary.org/obo/ZP_0022156	hematopoietic multipotent progenitor cell increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009354	hematopoietic multipotent progenitor cell
http://purl.obolibrary.org/obo/ZP_0148546	hematopoietic multipotent progenitor cell increased process quality reactive oxygen species biosynthetic process, abnormal	http://purl.obolibrary.org/obo/GO_1903409	reactive oxygen species biosynthetic process	http://purl.obolibrary.org/obo/ZFA_0009354	hematopoietic multipotent progenitor cell
http://purl.obolibrary.org/obo/ZP_0147500	hematopoietic stem cell increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0009014	hematopoietic stem cell
http://purl.obolibrary.org/obo/ZP_0022175	hematopoietic stem cell increased process quality cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0009014	hematopoietic stem cell
http://purl.obolibrary.org/obo/ZP_0018562	hematopoietic system increased process quality apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process	http://purl.obolibrary.org/obo/ZFA_0005023	hematopoietic system
http://purl.obolibrary.org/obo/ZP_0017772	hepatic sinusoid increased process quality inflammatory response, abnormal	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/ZFA_0005091	hepatic sinusoid
