defined_class	defined_class_label	entity	entity_label	shape	shape_label
http://purl.obolibrary.org/obo/ZP_0006952	basihyal cartilage shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0001510	basihyal cartilage	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0005268	basihyal cartilage undulate, abnormal	http://purl.obolibrary.org/obo/ZFA_0001510	basihyal cartilage	http://purl.obolibrary.org/obo/PATO_0000967	undulate
http://purl.obolibrary.org/obo/ZP_0143157	basilar artery branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005002	basilar artery	http://purl.obolibrary.org/obo/PATO_0002009	branchiness
http://purl.obolibrary.org/obo/ZP_0006249	bile canaliculus decreased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005163	bile canaliculus	http://purl.obolibrary.org/obo/PATO_0002286	decreased branchiness
http://purl.obolibrary.org/obo/ZP_0006248	bile canaliculus spheroid, abnormal	http://purl.obolibrary.org/obo/ZFA_0005163	bile canaliculus	http://purl.obolibrary.org/obo/PATO_0001865	spheroid
http://purl.obolibrary.org/obo/ZP_0101419	bile ductule branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005164	bile ductule	http://purl.obolibrary.org/obo/PATO_0002009	branchiness
http://purl.obolibrary.org/obo/ZP_0101421	bile ductule decreased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005164	bile ductule	http://purl.obolibrary.org/obo/PATO_0002286	decreased branchiness
http://purl.obolibrary.org/obo/ZP_0101420	bile ductule increased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005164	bile ductule	http://purl.obolibrary.org/obo/PATO_0002285	increased branchiness
http://purl.obolibrary.org/obo/ZP_0141679	blastomere circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0000093	blastomere	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0020094	blastomere irregularly shaped, abnormal	http://purl.obolibrary.org/obo/ZFA_0000093	blastomere	http://purl.obolibrary.org/obo/PATO_0005020	irregularly shaped
http://purl.obolibrary.org/obo/ZP_0106736	blastomere shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000093	blastomere	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0130680	blood vasculature decreased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0001079	blood vasculature	http://purl.obolibrary.org/obo/PATO_0002286	decreased branchiness
http://purl.obolibrary.org/obo/ZP_0004213	blood vasculature increased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0001079	blood vasculature	http://purl.obolibrary.org/obo/PATO_0002285	increased branchiness
http://purl.obolibrary.org/obo/ZP_0014024	blood vessel increased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0005314	blood vessel	http://purl.obolibrary.org/obo/PATO_0002285	increased branchiness
http://purl.obolibrary.org/obo/ZP_0007426	brain V-shaped, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0002224	V-shaped
http://purl.obolibrary.org/obo/ZP_0008209	brain bulbous, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0002210	bulbous
http://purl.obolibrary.org/obo/ZP_0145495	brain elliptic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0000947	elliptic
http://purl.obolibrary.org/obo/ZP_0001231	brain flat, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0000407	flat
http://purl.obolibrary.org/obo/ZP_0015656	brain folded, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0001910	folded
http://purl.obolibrary.org/obo/ZP_0001762	brain shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0010866	brain shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0001235	brain surface feature shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0001925	surface feature shape
http://purl.obolibrary.org/obo/ZP_0144042	brain undivided, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain	http://purl.obolibrary.org/obo/PATO_0002034	undivided
http://purl.obolibrary.org/obo/ZP_0006928	brain vasculature branched, abnormal	http://purl.obolibrary.org/obo/ZFA_0000099	brain vasculature	http://purl.obolibrary.org/obo/PATO_0000402	branched
http://purl.obolibrary.org/obo/ZP_0145224	brain vasculature decreased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0000099	brain vasculature	http://purl.obolibrary.org/obo/PATO_0002286	decreased branchiness
http://purl.obolibrary.org/obo/ZP_0020839	brain vasculature increased branchiness, abnormal	http://purl.obolibrary.org/obo/ZFA_0000099	brain vasculature	http://purl.obolibrary.org/obo/PATO_0002285	increased branchiness
http://purl.obolibrary.org/obo/ZP_0005099	branchiostegal ray 3 shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0001280	branchiostegal ray 3	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0000894	branchiostegal ray falciform, abnormal	http://purl.obolibrary.org/obo/ZFA_0000476	branchiostegal ray	http://purl.obolibrary.org/obo/PATO_0002215	falciform
http://purl.obolibrary.org/obo/ZP_0009696	branchiostegal ray fan-shaped, abnormal	http://purl.obolibrary.org/obo/ZFA_0000476	branchiostegal ray	http://purl.obolibrary.org/obo/PATO_0002219	fan-shaped
http://purl.obolibrary.org/obo/ZP_0003480	bulbus arteriosus cylindrical, abnormal	http://purl.obolibrary.org/obo/ZFA_0000173	bulbus arteriosus	http://purl.obolibrary.org/obo/PATO_0001873	cylindrical
http://purl.obolibrary.org/obo/ZP_0012049	bulbus arteriosus elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000173	bulbus arteriosus	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0147345	bulbus arteriosus shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000173	bulbus arteriosus	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0101396	bulbus arteriosus shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000173	bulbus arteriosus	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0146435	bulbus arteriosus torsioned, abnormal	http://purl.obolibrary.org/obo/ZFA_0000173	bulbus arteriosus	http://purl.obolibrary.org/obo/PATO_0002445	torsioned
http://purl.obolibrary.org/obo/ZP_0142480	cardiac muscle cell 2-D shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0002006	2-D shape
http://purl.obolibrary.org/obo/ZP_0005252	cardiac muscle cell circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0008019	cardiac muscle cell elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0148272	cardiac muscle cell irregularly shaped, abnormal	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0005020	irregularly shaped
http://purl.obolibrary.org/obo/ZP_0107228	cardiac muscle cell obtuse, abnormal	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0001935	obtuse
http://purl.obolibrary.org/obo/ZP_0004526	cardiac muscle cell shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0003254	cardiac ventricle bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0009746	cardiac ventricle circular, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0000411	circular
http://purl.obolibrary.org/obo/ZP_0005491	cardiac ventricle curvature, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0001591	curvature
http://purl.obolibrary.org/obo/ZP_0005489	cardiac ventricle elliptic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0000947	elliptic
http://purl.obolibrary.org/obo/ZP_0006851	cardiac ventricle elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0146817	cardiac ventricle fusiform, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0002400	fusiform
http://purl.obolibrary.org/obo/ZP_0004978	cardiac ventricle shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0005212	cardiac ventricle shortened, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0002364	shortened
http://purl.obolibrary.org/obo/ZP_0021034	cardiac ventricle spherical, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0001499	spherical
http://purl.obolibrary.org/obo/ZP_0146033	cardiac ventricle surface feature shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0001925	surface feature shape
http://purl.obolibrary.org/obo/ZP_0022800	cardiac ventricle truncated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0000936	truncated
http://purl.obolibrary.org/obo/ZP_0004023	cardiac ventricle tubular, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0002299	tubular
http://purl.obolibrary.org/obo/ZP_0004521	caudal fin bent, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0000617	bent
http://purl.obolibrary.org/obo/ZP_0016797	caudal fin bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0000583	caudal fin curled, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0000405	curled
http://purl.obolibrary.org/obo/ZP_0008275	caudal fin curvature, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001591	curvature
http://purl.obolibrary.org/obo/ZP_0008141	caudal fin curved dorsal, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001468	curved dorsal
http://purl.obolibrary.org/obo/ZP_0147463	caudal fin curved lateral, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001649	curved lateral
http://purl.obolibrary.org/obo/ZP_0003779	caudal fin curved ventral, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001469	curved ventral
http://purl.obolibrary.org/obo/ZP_0002408	caudal fin curved, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0000406	curved
http://purl.obolibrary.org/obo/ZP_0011892	caudal fin drooping, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0002165	drooping
http://purl.obolibrary.org/obo/ZP_0022618	caudal fin elongated, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001154	elongated
http://purl.obolibrary.org/obo/ZP_0016613	caudal fin erose, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001368	erose
http://purl.obolibrary.org/obo/ZP_0005047	caudal fin falciform, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0002215	falciform
http://purl.obolibrary.org/obo/ZP_0021881	caudal fin flattened, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0002254	flattened
http://purl.obolibrary.org/obo/ZP_0011575	caudal fin folded, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001910	folded
http://purl.obolibrary.org/obo/ZP_0006528	caudal fin increased curvature, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001592	increased curvature
http://purl.obolibrary.org/obo/ZP_0002960	caudal fin kinked, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/PATO_0001798	kinked
