defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/ZP_0003857	chondrocyte differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0002062	chondrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0007213	chondrocyte intercalation involved in growth plate cartilage morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003428	chondrocyte intercalation involved in growth plate cartilage morphogenesis
http://purl.obolibrary.org/obo/ZP_0001551	chordate embryonic development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0043009	chordate embryonic development
http://purl.obolibrary.org/obo/ZP_0009247	cilium movement arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003341	cilium movement
http://purl.obolibrary.org/obo/ZP_0003219	cilium or flagellum-dependent cell motility arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001539	cilium or flagellum-dependent cell motility
http://purl.obolibrary.org/obo/ZP_0001398	closure of optic fissure arrested, abnormal	http://purl.obolibrary.org/obo/GO_0061386	closure of optic fissure
http://purl.obolibrary.org/obo/ZP_0014106	defense response to bacterium arrested, abnormal	http://purl.obolibrary.org/obo/GO_0042742	defense response to bacterium
http://purl.obolibrary.org/obo/ZP_0008950	definitive hemopoiesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0060216	definitive hemopoiesis
http://purl.obolibrary.org/obo/ZP_0002985	detection of light stimulus involved in visual perception arrested, abnormal	http://purl.obolibrary.org/obo/GO_0050908	detection of light stimulus involved in visual perception
http://purl.obolibrary.org/obo/ZP_0006568	detection of mechanical stimulus involved in sensory perception of touch arrested, abnormal	http://purl.obolibrary.org/obo/GO_0050976	detection of mechanical stimulus involved in sensory perception of touch
http://purl.obolibrary.org/obo/ZP_0103213	determination of intestine left/right asymmetry arrested, abnormal	http://purl.obolibrary.org/obo/GO_0071908	determination of intestine left/right asymmetry
http://purl.obolibrary.org/obo/ZP_0008407	determination of left/right symmetry arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007368	determination of left/right symmetry
http://purl.obolibrary.org/obo/ZP_0022297	developmental growth arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048589	developmental growth
http://purl.obolibrary.org/obo/ZP_0007384	developmental pigmentation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048066	developmental pigmentation
http://purl.obolibrary.org/obo/ZP_0009067	developmental process arrested, abnormal	http://purl.obolibrary.org/obo/GO_0032502	developmental process
http://purl.obolibrary.org/obo/ZP_0003950	digestive tract development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048565	digestive tract development
http://purl.obolibrary.org/obo/ZP_0000704	distal tubule development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0072017	distal tubule development
http://purl.obolibrary.org/obo/ZP_0000305	embryo development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0009790	embryo development
http://purl.obolibrary.org/obo/ZP_0001549	embryonic cleavage arrested, abnormal	http://purl.obolibrary.org/obo/GO_0040016	embryonic cleavage
http://purl.obolibrary.org/obo/ZP_0004323	embryonic heart tube development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035050	embryonic heart tube development
http://purl.obolibrary.org/obo/ZP_0004321	embryonic heart tube morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003143	embryonic heart tube morphogenesis
http://purl.obolibrary.org/obo/ZP_0020860	embryonic hindlimb morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035116	embryonic hindlimb morphogenesis
http://purl.obolibrary.org/obo/ZP_0019620	embryonic morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048598	embryonic morphogenesis
http://purl.obolibrary.org/obo/ZP_0007647	embryonic pectoral fin morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035118	embryonic pectoral fin morphogenesis
http://purl.obolibrary.org/obo/ZP_0020855	embryonic pelvic fin morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035119	embryonic pelvic fin morphogenesis
http://purl.obolibrary.org/obo/ZP_0009569	endocardial cushion development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003197	endocardial cushion development
http://purl.obolibrary.org/obo/ZP_0015087	endocardial cushion formation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003272	endocardial cushion formation
http://purl.obolibrary.org/obo/ZP_0003894	endocytosis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0006897	endocytosis
http://purl.obolibrary.org/obo/ZP_0137871	endoderm development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007492	endoderm development
http://purl.obolibrary.org/obo/ZP_0013961	endodermal cell differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035987	endodermal cell differentiation
http://purl.obolibrary.org/obo/ZP_0000772	epiboly arrested, abnormal	http://purl.obolibrary.org/obo/GO_0090504	epiboly
http://purl.obolibrary.org/obo/ZP_0001463	epiboly involved in gastrulation with mouth forming second arrested, abnormal	http://purl.obolibrary.org/obo/GO_0055113	epiboly involved in gastrulation with mouth forming second
http://purl.obolibrary.org/obo/ZP_0003042	epithelial cilium movement involved in extracellular fluid movement arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003351	epithelial cilium movement involved in extracellular fluid movement
http://purl.obolibrary.org/obo/ZP_0003118	erythrocyte differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030218	erythrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0003119	erythrocyte maturation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0043249	erythrocyte maturation
http://purl.obolibrary.org/obo/ZP_0019645	exocrine pancreas development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0031017	exocrine pancreas development
http://purl.obolibrary.org/obo/ZP_0010066	eye morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048592	eye morphogenesis
http://purl.obolibrary.org/obo/ZP_0005340	female gonad development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0008585	female gonad development
http://purl.obolibrary.org/obo/ZP_0008200	female sex determination arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030237	female sex determination
http://purl.obolibrary.org/obo/ZP_0106751	female sex differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0046660	female sex differentiation
http://purl.obolibrary.org/obo/ZP_0005590	fin regeneration arrested, abnormal	http://purl.obolibrary.org/obo/GO_0031101	fin regeneration
http://purl.obolibrary.org/obo/ZP_0017304	floor plate development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0033504	floor plate development
http://purl.obolibrary.org/obo/ZP_0000603	floor plate formation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0021508	floor plate formation
http://purl.obolibrary.org/obo/ZP_0009373	frontonasal suture morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0097095	frontonasal suture morphogenesis
http://purl.obolibrary.org/obo/ZP_0008334	gamma-delta T cell differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0042492	gamma-delta T cell differentiation
http://purl.obolibrary.org/obo/ZP_0000769	gastrulation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007369	gastrulation
http://purl.obolibrary.org/obo/ZP_0102914	germ cell development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007281	germ cell development
http://purl.obolibrary.org/obo/ZP_0007382	glial cell migration arrested, abnormal	http://purl.obolibrary.org/obo/GO_0008347	glial cell migration
http://purl.obolibrary.org/obo/ZP_0022722	growth arrested, abnormal	http://purl.obolibrary.org/obo/GO_0040007	growth
http://purl.obolibrary.org/obo/ZP_0001934	hatching arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035188	hatching
http://purl.obolibrary.org/obo/ZP_0001935	hatching gland development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048785	hatching gland development
http://purl.obolibrary.org/obo/ZP_0007305	head development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0060322	head development
http://purl.obolibrary.org/obo/ZP_0000463	heart contraction arrested, abnormal	http://purl.obolibrary.org/obo/GO_0060047	heart contraction
http://purl.obolibrary.org/obo/ZP_0006956	heart formation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0060914	heart formation
http://purl.obolibrary.org/obo/ZP_0000602	heart jogging arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003146	heart jogging
http://purl.obolibrary.org/obo/ZP_0001462	heart looping arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001947	heart looping
http://purl.obolibrary.org/obo/ZP_0009081	heart morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003007	heart morphogenesis
http://purl.obolibrary.org/obo/ZP_0005592	heart trabecula formation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0060347	heart trabecula formation
http://purl.obolibrary.org/obo/ZP_0003247	heart valve morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003179	heart valve morphogenesis
http://purl.obolibrary.org/obo/ZP_0009718	heme biosynthetic process arrested, abnormal	http://purl.obolibrary.org/obo/GO_0006783	heme biosynthetic process
http://purl.obolibrary.org/obo/ZP_0014496	hemopoiesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030097	hemopoiesis
http://purl.obolibrary.org/obo/ZP_0020857	hindlimb morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035137	hindlimb morphogenesis
http://purl.obolibrary.org/obo/ZP_0001548	homotypic cell-cell adhesion arrested, abnormal	http://purl.obolibrary.org/obo/GO_0034109	homotypic cell-cell adhesion
http://purl.obolibrary.org/obo/ZP_0104178	hyperosmotic salinity response arrested, abnormal	http://purl.obolibrary.org/obo/GO_0042538	hyperosmotic salinity response
http://purl.obolibrary.org/obo/ZP_0102158	immunoglobulin heavy chain V-D-J recombination arrested, abnormal	http://purl.obolibrary.org/obo/GO_0071707	immunoglobulin heavy chain V-D-J recombination
http://purl.obolibrary.org/obo/ZP_0003161	intestine smooth muscle contraction arrested, abnormal	http://purl.obolibrary.org/obo/GO_0014827	intestine smooth muscle contraction
http://purl.obolibrary.org/obo/ZP_0005660	intrahepatic bile duct development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035622	intrahepatic bile duct development
http://purl.obolibrary.org/obo/ZP_0146271	intussusceptive angiogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0002041	intussusceptive angiogenesis
http://purl.obolibrary.org/obo/ZP_0003666	larval development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0002164	larval development
http://purl.obolibrary.org/obo/ZP_0002703	larval locomotory behavior arrested, abnormal	http://purl.obolibrary.org/obo/GO_0008345	larval locomotory behavior
http://purl.obolibrary.org/obo/ZP_0102949	lens development in camera-type eye arrested, abnormal	http://purl.obolibrary.org/obo/GO_0002088	lens development in camera-type eye
http://purl.obolibrary.org/obo/ZP_0001017	lens morphogenesis in camera-type eye arrested, abnormal	http://purl.obolibrary.org/obo/GO_0002089	lens morphogenesis in camera-type eye
http://purl.obolibrary.org/obo/ZP_0016013	leptotene arrested, abnormal	http://purl.obolibrary.org/obo/GO_0000237	leptotene
http://purl.obolibrary.org/obo/ZP_0008365	liver development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001889	liver development
http://purl.obolibrary.org/obo/ZP_0009572	locomotion arrested, abnormal	http://purl.obolibrary.org/obo/GO_0040011	locomotion
http://purl.obolibrary.org/obo/ZP_0006230	locomotion involved in locomotory behavior arrested, abnormal	http://purl.obolibrary.org/obo/GO_0031987	locomotion involved in locomotory behavior
http://purl.obolibrary.org/obo/ZP_0001670	locomotory behavior arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007626	locomotory behavior
http://purl.obolibrary.org/obo/ZP_0019782	lymph vessel development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001945	lymph vessel development
http://purl.obolibrary.org/obo/ZP_0000262	lymphangiogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001946	lymphangiogenesis
http://purl.obolibrary.org/obo/ZP_0019099	male gonad development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0008584	male gonad development
http://purl.obolibrary.org/obo/ZP_0016015	male meiosis I arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007141	male meiosis I
http://purl.obolibrary.org/obo/ZP_0008198	male meiotic nuclear division arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007140	male meiotic nuclear division
http://purl.obolibrary.org/obo/ZP_0006566	mechanosensory behavior arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007638	mechanosensory behavior
http://purl.obolibrary.org/obo/ZP_0102913	meiosis I arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007127	meiosis I
http://purl.obolibrary.org/obo/ZP_0102915	meiotic cell cycle arrested, abnormal	http://purl.obolibrary.org/obo/GO_0051321	meiotic cell cycle
http://purl.obolibrary.org/obo/ZP_0005648	melanin biosynthetic process arrested, abnormal	http://purl.obolibrary.org/obo/GO_0042438	melanin biosynthetic process
http://purl.obolibrary.org/obo/ZP_0010626	melanocyte differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030318	melanocyte differentiation
http://purl.obolibrary.org/obo/ZP_0009908	melanocyte migration arrested, abnormal	http://purl.obolibrary.org/obo/GO_0097324	melanocyte migration
http://purl.obolibrary.org/obo/ZP_0010816	microglia development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0014005	microglia development
http://purl.obolibrary.org/obo/ZP_0010410	midbrain-hindbrain boundary development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030917	midbrain-hindbrain boundary development
http://purl.obolibrary.org/obo/ZP_0004634	mitotic G1 phase arrested, abnormal	http://purl.obolibrary.org/obo/GO_0000080	mitotic G1 phase
http://purl.obolibrary.org/obo/ZP_0010208	mitotic S phase arrested, abnormal	http://purl.obolibrary.org/obo/GO_0000084	mitotic S phase
http://purl.obolibrary.org/obo/ZP_0006864	mitotic cell cycle arrested, abnormal	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle
http://purl.obolibrary.org/obo/ZP_0007004	mitotic cell cycle, embryonic arrested, abnormal	http://purl.obolibrary.org/obo/GO_0045448	mitotic cell cycle, embryonic
http://purl.obolibrary.org/obo/ZP_0002868	mitotic prometaphase arrested, abnormal	http://purl.obolibrary.org/obo/GO_0000236	mitotic prometaphase
http://purl.obolibrary.org/obo/ZP_0006808	mitotic sister chromatid segregation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0000070	mitotic sister chromatid segregation
http://purl.obolibrary.org/obo/ZP_0004794	monoatomic cation transport arrested, abnormal	http://purl.obolibrary.org/obo/GO_0006812	monoatomic cation transport
http://purl.obolibrary.org/obo/ZP_0003777	multicellular organism development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007275	multicellular organism development
http://purl.obolibrary.org/obo/ZP_0010505	multicellular organismal response to stress arrested, abnormal	http://purl.obolibrary.org/obo/GO_0033555	multicellular organismal response to stress
http://purl.obolibrary.org/obo/ZP_0004420	muscle cell migration arrested, abnormal	http://purl.obolibrary.org/obo/GO_0014812	muscle cell migration
http://purl.obolibrary.org/obo/ZP_0002494	muscle contraction arrested, abnormal	http://purl.obolibrary.org/obo/GO_0006936	muscle contraction
http://purl.obolibrary.org/obo/ZP_0009501	muscle organ development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007517	muscle organ development
http://purl.obolibrary.org/obo/ZP_0009174	musculoskeletal movement arrested, abnormal	http://purl.obolibrary.org/obo/GO_0050881	musculoskeletal movement
http://purl.obolibrary.org/obo/ZP_0012037	myelination of posterior lateral line nerve axons arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048932	myelination of posterior lateral line nerve axons
http://purl.obolibrary.org/obo/ZP_0014412	myosin filament assembly arrested, abnormal	http://purl.obolibrary.org/obo/GO_0031034	myosin filament assembly
http://purl.obolibrary.org/obo/ZP_0000099	neural plate anterior/posterior regionalization arrested, abnormal	http://purl.obolibrary.org/obo/GO_0021999	neural plate anterior/posterior regionalization
http://purl.obolibrary.org/obo/ZP_0008933	neural tube closure arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001843	neural tube closure
http://purl.obolibrary.org/obo/ZP_0018997	neuromast primordium migration arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048883	neuromast primordium migration
http://purl.obolibrary.org/obo/ZP_0143918	neuromuscular junction development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007528	neuromuscular junction development
http://purl.obolibrary.org/obo/ZP_0004305	neuromuscular synaptic transmission arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007274	neuromuscular synaptic transmission
http://purl.obolibrary.org/obo/ZP_0010267	neuron differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation
http://purl.obolibrary.org/obo/ZP_0010156	neuron migration arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001764	neuron migration
http://purl.obolibrary.org/obo/ZP_0014127	nose development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0043584	nose development
http://purl.obolibrary.org/obo/ZP_0016516	notochord cell vacuolation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0060036	notochord cell vacuolation
http://purl.obolibrary.org/obo/ZP_0009612	odontogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0042476	odontogenesis
http://purl.obolibrary.org/obo/ZP_0017703	olfactory placode formation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030910	olfactory placode formation
http://purl.obolibrary.org/obo/ZP_0000276	oligodendrocyte development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0014003	oligodendrocyte development
http://purl.obolibrary.org/obo/ZP_0001875	oligodendrocyte differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048709	oligodendrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0021188	oocyte growth arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001555	oocyte growth
http://purl.obolibrary.org/obo/ZP_0018700	oocyte maturation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001556	oocyte maturation
http://purl.obolibrary.org/obo/ZP_0100823	oogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048477	oogenesis
http://purl.obolibrary.org/obo/ZP_0001868	optokinetic behavior arrested, abnormal	http://purl.obolibrary.org/obo/GO_0007634	optokinetic behavior
http://purl.obolibrary.org/obo/ZP_0001869	optomotor response arrested, abnormal	http://purl.obolibrary.org/obo/GO_0071632	optomotor response
http://purl.obolibrary.org/obo/ZP_0105961	ossification arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001503	ossification
http://purl.obolibrary.org/obo/ZP_0010649	ossification involved in bone maturation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0043931	ossification involved in bone maturation
http://purl.obolibrary.org/obo/ZP_0009186	otic vesicle development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0071599	otic vesicle development
http://purl.obolibrary.org/obo/ZP_0010877	otolith development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048840	otolith development
http://purl.obolibrary.org/obo/ZP_0138162	otolith formation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0032475	otolith formation
http://purl.obolibrary.org/obo/ZP_0019443	ovarian follicle development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001541	ovarian follicle development
http://purl.obolibrary.org/obo/ZP_0106800	ovulation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030728	ovulation
http://purl.obolibrary.org/obo/ZP_0007214	pectoral fin development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0033339	pectoral fin development
http://purl.obolibrary.org/obo/ZP_0005141	pectoral fin morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035138	pectoral fin morphogenesis
http://purl.obolibrary.org/obo/ZP_0020858	pelvic fin morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0035139	pelvic fin morphogenesis
http://purl.obolibrary.org/obo/ZP_0140103	peristalsis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0030432	peristalsis
http://purl.obolibrary.org/obo/ZP_0003591	phagolysosome assembly arrested, abnormal	http://purl.obolibrary.org/obo/GO_0001845	phagolysosome assembly
http://purl.obolibrary.org/obo/ZP_0006158	phototaxis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0042331	phototaxis
http://purl.obolibrary.org/obo/ZP_0015411	pigment granule dispersal arrested, abnormal	http://purl.obolibrary.org/obo/GO_0051876	pigment granule dispersal
http://purl.obolibrary.org/obo/ZP_0003736	pigmentation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0043473	pigmentation
http://purl.obolibrary.org/obo/ZP_0015610	pole plasm mRNA localization arrested, abnormal	http://purl.obolibrary.org/obo/GO_0019094	pole plasm mRNA localization
http://purl.obolibrary.org/obo/ZP_0009589	positive regulation of DNA-templated transcription arrested, abnormal	http://purl.obolibrary.org/obo/GO_0045893	positive regulation of DNA-templated transcription
http://purl.obolibrary.org/obo/ZP_0007302	post-anal tail morphogenesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0036342	post-anal tail morphogenesis
http://purl.obolibrary.org/obo/ZP_0021356	posterior lateral line development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048916	posterior lateral line development
http://purl.obolibrary.org/obo/ZP_0002210	posterior lateral line neuromast primordium migration arrested, abnormal	http://purl.obolibrary.org/obo/GO_0048920	posterior lateral line neuromast primordium migration
http://purl.obolibrary.org/obo/ZP_0005611	primitive erythrocyte differentiation arrested, abnormal	http://purl.obolibrary.org/obo/GO_0060319	primitive erythrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0015282	primitive hemopoiesis arrested, abnormal	http://purl.obolibrary.org/obo/GO_0060215	primitive hemopoiesis
