defined_class	defined_class_label	chemical_entity	chemical_entity_label	location	location_label
http://purl.obolibrary.org/obo/MP_0002695	abnormal circulating glucagon level	http://purl.obolibrary.org/obo/PR_000007891	glucagon	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003366	abnormal circulating glucocorticoid level	http://purl.obolibrary.org/obo/CHEBI_24261	glucocorticoid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0000188	abnormal circulating glucose level	http://purl.obolibrary.org/obo/CHEBI_17234	glucose	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011008	abnormal circulating glutamate dehydrogenase level	http://purl.obolibrary.org/obo/PR_000008056	glutamate dehydrogenase 1, mitochondrial	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030738	abnormal circulating glutamic acid level	http://purl.obolibrary.org/obo/CHEBI_18237	glutamic acid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030708	abnormal circulating glutamine level	http://purl.obolibrary.org/obo/CHEBI_28300	glutamine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030652	abnormal circulating glutathione level	http://purl.obolibrary.org/obo/CHEBI_16856	glutathione	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011973	abnormal circulating glycerol level	http://purl.obolibrary.org/obo/CHEBI_17754	glycerol	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030654	abnormal circulating glycine level	http://purl.obolibrary.org/obo/CHEBI_15428	glycine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030757	abnormal circulating histamine level	http://purl.obolibrary.org/obo/CHEBI_18295	histamine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011651	abnormal circulating histidine level	http://purl.obolibrary.org/obo/CHEBI_27570	histidine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0006076	abnormal circulating homocysteine level	http://purl.obolibrary.org/obo/CHEBI_17230	homocysteine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0020341	abnormal circulating hyaluronic acid level	http://purl.obolibrary.org/obo/CHEBI_16336	hyaluronic acid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030680	abnormal circulating hydroxyproline level	http://purl.obolibrary.org/obo/CHEBI_24741	hydroxyproline	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001560	abnormal circulating insulin level	http://purl.obolibrary.org/obo/PR_000009054	insulin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0004700	abnormal circulating insulin-like growth factor I level	http://purl.obolibrary.org/obo/PR_000009182	insulin-like growth factor I	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008550	abnormal circulating interferon-beta level	http://purl.obolibrary.org/obo/PR_000008924	interferon beta 1	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008551	abnormal circulating interferon-gamma level	http://purl.obolibrary.org/obo/PR_000000017	interferon gamma	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008637	abnormal circulating interleukin-1 alpha level	http://purl.obolibrary.org/obo/PR_000001135	interleukin-1 alpha	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008640	abnormal circulating interleukin-1 beta level	http://purl.obolibrary.org/obo/PR_000001136	interleukin-1 beta	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008589	abnormal circulating interleukin-1 level	http://purl.obolibrary.org/obo/PR_000001091	interleukin-1	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008590	abnormal circulating interleukin-10 level	http://purl.obolibrary.org/obo/PR_000001471	interleukin-10	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008643	abnormal circulating interleukin-12a level	http://purl.obolibrary.org/obo/PR_000001368	interleukin-12 subunit alpha	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008646	abnormal circulating interleukin-12b level	http://purl.obolibrary.org/obo/PR_000001369	interleukin-12 subunit beta	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008607	abnormal circulating interleukin-13 level	http://purl.obolibrary.org/obo/PR_000001370	interleukin-13	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008610	abnormal circulating interleukin-15 level	http://purl.obolibrary.org/obo/PR_000001373	interleukin-15	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008631	abnormal circulating interleukin-16 level	http://purl.obolibrary.org/obo/PR_000001374	interleukin-16	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008613	abnormal circulating interleukin-17 level	http://purl.obolibrary.org/obo/PR_000001092	interleukin-17	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008634	abnormal circulating interleukin-18 level	http://purl.obolibrary.org/obo/PR_000001376	interleukin-18	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008598	abnormal circulating interleukin-2 level	http://purl.obolibrary.org/obo/PR_000001379	interleukin-2	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0009059	abnormal circulating interleukin-21 level	http://purl.obolibrary.org/obo/PR_000001382	interleukin-21	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008649	abnormal circulating interleukin-23a level	http://purl.obolibrary.org/obo/PR_000001384	interleukin-23 subunit alpha	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008622	abnormal circulating interleukin-3 level	http://purl.obolibrary.org/obo/PR_000001387	interleukin-3	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008601	abnormal circulating interleukin-4 level	http://purl.obolibrary.org/obo/PR_000001391	interleukin-4	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008625	abnormal circulating interleukin-5 level	http://purl.obolibrary.org/obo/PR_000001392	interleukin-5	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008595	abnormal circulating interleukin-6 level	http://purl.obolibrary.org/obo/PR_000001393	interleukin-6	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008604	abnormal circulating interleukin-7 level	http://purl.obolibrary.org/obo/PR_000001317	interleukin-7	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011713	abnormal circulating interleukin-8 level	http://purl.obolibrary.org/obo/PR_000001395	interleukin-8	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008628	abnormal circulating interleukin-9 level	http://purl.obolibrary.org/obo/PR_000001396	interleukin-9	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0004152	abnormal circulating iron level	http://purl.obolibrary.org/obo/CHEBI_18248	iron atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030714	abnormal circulating isoleucine level	http://purl.obolibrary.org/obo/CHEBI_24898	isoleucine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003457	abnormal circulating ketone body level	http://purl.obolibrary.org/obo/CHEBI_73693	ketone body	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0013403	abnormal circulating lactate level	http://purl.obolibrary.org/obo/CHEBI_24996	lactate	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005667	abnormal circulating leptin level	http://purl.obolibrary.org/obo/PR_000009758	leptin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030749	abnormal circulating leucine level	http://purl.obolibrary.org/obo/CHEBI_25017	leucine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003949	abnormal circulating lipid level	http://purl.obolibrary.org/obo/CHEBI_18059	lipid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0010330	abnormal circulating lipoprotein level	http://purl.obolibrary.org/obo/CHEBI_6495	lipoprotein	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030717	abnormal circulating lysine level	http://purl.obolibrary.org/obo/CHEBI_25094	lysine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001771	abnormal circulating magnesium level	http://purl.obolibrary.org/obo/CHEBI_25107	magnesium atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030643	abnormal circulating methionine level	http://purl.obolibrary.org/obo/CHEBI_16811	methionine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0006357	abnormal circulating mineral level	http://purl.obolibrary.org/obo/CHEBI_46662	mineral	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003372	abnormal circulating mineralocorticoid level	http://purl.obolibrary.org/obo/CHEBI_25354	mineralocorticoid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005663	abnormal circulating noradrenaline level	http://purl.obolibrary.org/obo/CHEBI_33569	noradrenaline	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030649	abnormal circulating ornithine level	http://purl.obolibrary.org/obo/CHEBI_18257	ornithine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008459	abnormal circulating pancreatic peptide level	http://purl.obolibrary.org/obo/PR_000013164	pancreatic prohormone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0002903	abnormal circulating parathyroid hormone level	http://purl.obolibrary.org/obo/PR_000013429	parathyroid hormone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030669	abnormal circulating phenylalanine level	http://purl.obolibrary.org/obo/CHEBI_28044	phenylalanine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001565	abnormal circulating phosphate level	http://purl.obolibrary.org/obo/CHEBI_26020	phosphate	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0006084	abnormal circulating phospholipid level	http://purl.obolibrary.org/obo/CHEBI_16247	phospholipid	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0010075	abnormal circulating phytosterol level	http://purl.obolibrary.org/obo/CHEBI_26125	phytosterols	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0002668	abnormal circulating potassium level	http://purl.obolibrary.org/obo/CHEBI_26216	potassium atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005184	abnormal circulating progesterone level	http://purl.obolibrary.org/obo/CHEBI_17026	progesterone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030666	abnormal circulating proline level	http://purl.obolibrary.org/obo/CHEBI_26271	proline	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005416	abnormal circulating protein level	http://purl.obolibrary.org/obo/CHEBI_16541	protein polypeptide chain	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0003349	abnormal circulating renin level	http://purl.obolibrary.org/obo/PR_000013883	renin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030693	abnormal circulating serine level	http://purl.obolibrary.org/obo/CHEBI_17822	serine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0000199	abnormal circulating serum albumin level	http://purl.obolibrary.org/obo/PR_000003918	serum albumin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0001776	abnormal circulating sodium level	http://purl.obolibrary.org/obo/CHEBI_26708	sodium atom	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0002851	abnormal circulating sulfate level	http://purl.obolibrary.org/obo/CHEBI_16189	sulfate	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030637	abnormal circulating taurine level	http://purl.obolibrary.org/obo/CHEBI_15891	taurine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005180	abnormal circulating testosterone level	http://purl.obolibrary.org/obo/CHEBI_17347	testosterone	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030702	abnormal circulating threonine level	http://purl.obolibrary.org/obo/CHEBI_26986	threonine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005475	abnormal circulating thyroxine level	http://purl.obolibrary.org/obo/CHEBI_30660	thyroxine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0011969	abnormal circulating triglyceride level	http://purl.obolibrary.org/obo/CHEBI_17855	triglyceride	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0005476	abnormal circulating triiodothyronine level	http://purl.obolibrary.org/obo/CHEBI_18258	3,3',5-triiodo-L-thyronine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008552	abnormal circulating tumor necrosis factor level	http://purl.obolibrary.org/obo/PR_000000134	tumor necrosis factor	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0013722	abnormal circulating tyrosine level	http://purl.obolibrary.org/obo/CHEBI_18186	tyrosine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0030726	abnormal circulating valine level	http://purl.obolibrary.org/obo/CHEBI_27266	valine	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0012369	abnormal erythrocyte potassium level	http://purl.obolibrary.org/obo/CHEBI_26216	potassium atom	http://purl.obolibrary.org/obo/CL_0000232	erythrocyte
http://purl.obolibrary.org/obo/MP_0008741	abnormal heart iron level	http://purl.obolibrary.org/obo/CHEBI_18248	iron atom	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MP_0005563	abnormal hemoglobin content	http://purl.obolibrary.org/obo/CHEBI_35143	hemoglobin	http://purl.obolibrary.org/obo/UBERON_0000178	blood
http://purl.obolibrary.org/obo/MP_0008740	abnormal intestinal iron level	http://purl.obolibrary.org/obo/CHEBI_18248	iron atom	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MP_0010246	abnormal intestine copper level	http://purl.obolibrary.org/obo/CHEBI_28694	copper atom	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MP_0010242	abnormal kidney copper level	http://purl.obolibrary.org/obo/CHEBI_28694	copper atom	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MP_0008742	abnormal kidney iron level	http://purl.obolibrary.org/obo/CHEBI_18248	iron atom	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MP_0012776	abnormal liver cholesterol level	http://purl.obolibrary.org/obo/CHEBI_16113	cholesterol	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0003065	abnormal liver copper level	http://purl.obolibrary.org/obo/CHEBI_28694	copper atom	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0012777	abnormal liver glycogen level	http://purl.obolibrary.org/obo/CHEBI_28087	glycogen	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0008738	abnormal liver iron level	http://purl.obolibrary.org/obo/CHEBI_18248	iron atom	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0012778	abnormal liver triglyceride level	http://purl.obolibrary.org/obo/CHEBI_17855	triglyceride	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0011924	abnormal liver zinc level	http://purl.obolibrary.org/obo/CHEBI_27363	zinc atom	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0001589	abnormal mean corpuscular hemoglobin	http://purl.obolibrary.org/obo/CHEBI_35143	hemoglobin	http://purl.obolibrary.org/obo/CL_0000595	enucleate erythrocyte
http://purl.obolibrary.org/obo/MP_0014068	abnormal muscle glycogen level	http://purl.obolibrary.org/obo/CHEBI_28087	glycogen	http://purl.obolibrary.org/obo/UBERON_0001630	muscle organ
http://purl.obolibrary.org/obo/MP_0013301	abnormal pancreas iron level	http://purl.obolibrary.org/obo/CHEBI_18248	iron atom	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/MP_0009556	abnormal platelet ADP level	http://purl.obolibrary.org/obo/CHEBI_16761	ADP	http://purl.obolibrary.org/obo/CL_0000233	platelet
http://purl.obolibrary.org/obo/MP_0009447	abnormal platelet ATP level	http://purl.obolibrary.org/obo/CHEBI_15422	ATP	http://purl.obolibrary.org/obo/CL_0000233	platelet
http://purl.obolibrary.org/obo/MP_0004865	abnormal platelet calcium level	http://purl.obolibrary.org/obo/CHEBI_22984	calcium atom	http://purl.obolibrary.org/obo/CL_0000233	platelet
http://purl.obolibrary.org/obo/MP_0004723	abnormal platelet serotonin level	http://purl.obolibrary.org/obo/CHEBI_28790	serotonin	http://purl.obolibrary.org/obo/CL_0000233	platelet
