HP:0000576	Centrocecal scotoma	WBPhenotype:0000100	cell UV response variant	0.5263157895	0.625
HP:0000577	Exotropia	WBPhenotype:0000100	cell UV response variant	0.4411764706	0.625
HP:0000570	Abnormality of saccadic eye movements	WBPhenotype:0000100	cell UV response variant	0.4615384615	0.625
HP:0000571	Hypometric saccades	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0000572	Visual loss	WBPhenotype:0000100	cell UV response variant	0.5454545455	0.625
HP:0000579	Nasolacrimal duct obstruction	WBPhenotype:0000100	cell UV response variant	0.4375	0.5833333333
HP:0000585	Band keratopathy	WBPhenotype:0000100	cell UV response variant	0.4153846154	0.5625
HP:0000581	Blepharophimosis	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0000582	Upslanted palpebral fissure	WBPhenotype:0000100	cell UV response variant	0.4655172414	0.5625
HP:0000584	Punctate corneal epithelial erosions	WBPhenotype:0000100	cell UV response variant	0.4029850746	0.5625
HP:0000589	Coloboma	WBPhenotype:0000100	cell UV response variant	0.5178571429	0.6041666667
HP:0000592	Blue sclerae	WBPhenotype:0000100	cell UV response variant	0.4909090909	0.5625
HP:0000593	Abnormality of the anterior chamber	WBPhenotype:0000100	cell UV response variant	0.5	0.5625
HP:0000594	Shallow anterior chamber	WBPhenotype:0000100	cell UV response variant	0.4909090909	0.5625
HP:0000591	Abnormality of the sclera	WBPhenotype:0000100	cell UV response variant	0.5094339623	0.5625
HP:0000517	Abnormality of the lens	WBPhenotype:0000100	cell UV response variant	0.4909090909	0.5625
HP:0000518	Cataract	WBPhenotype:0000100	cell UV response variant	0.4821428571	0.5625
HP:0000519	Congenital cataract	WBPhenotype:0000100	cell UV response variant	0.4736842105	0.5625
HP:0000512	Abnormal electroretinogram	WBPhenotype:0000100	cell UV response variant	0.56	0.5833333333
HP:0000514	Slow saccadic eye movements	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0000520	Proptosis	WBPhenotype:0000100	cell UV response variant	0.5094339623	0.5625
HP:0000522	Alacrima	WBPhenotype:0000100	cell UV response variant	0.5490196078	0.5833333333
HP:0000528	Anophthalmia	WBPhenotype:0000100	cell UV response variant	0.5	0.5625
HP:0000529	Progressive visual loss	WBPhenotype:0000100	cell UV response variant	0.5357142857	0.625
HP:0000523	Subcapsular cataract	WBPhenotype:0000100	cell UV response variant	0.4655172414	0.5625
HP:0000525	Abnormality of the iris	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0000526	Aniridia	WBPhenotype:0000100	cell UV response variant	0.4027777778	0.6041666667
HP:0000531	Corneal crystals	WBPhenotype:0000100	cell UV response variant	0.421875	0.5625
HP:0000539	Abnormality of refraction	WBPhenotype:0000100	cell UV response variant	0.5714285714	0.5833333333
HP:0000542	Impaired ocular adduction	WBPhenotype:0000100	cell UV response variant	0.4615384615	0.625
HP:0000540	Hypermetropia	WBPhenotype:0000100	cell UV response variant	0.5357142857	0.625
HP:0000549	Abnormal conjugate eye movement	WBPhenotype:0000100	cell UV response variant	0.4615384615	0.625
HP:0000545	Myopia	WBPhenotype:0000100	cell UV response variant	0.5357142857	0.625
HP:0000552	Tritanomaly	WBPhenotype:0000100	cell UV response variant	0.5172413793	0.625
HP:0000553	Abnormality of the uvea	WBPhenotype:0000100	cell UV response variant	0.5192307692	0.5625
HP:0000554	Uveitis	WBPhenotype:0000100	cell UV response variant	0.46875	0.625
HP:0000555	Leukocoria	WBPhenotype:0000100	cell UV response variant	0.435483871	0.5625
HP:0000550	Undetectable electroretinogram	WBPhenotype:0000100	cell UV response variant	0.5490196078	0.5833333333
HP:0000551	Abnormality of color vision	WBPhenotype:0000100	cell UV response variant	0.5454545455	0.625
HP:0000509	Conjunctivitis	WBPhenotype:0000100	cell UV response variant	0.4109589041	0.625
HP:0000505	Visual impairment	WBPhenotype:0000100	cell UV response variant	0.5263157895	0.625
HP:0000506	Telecanthus	WBPhenotype:0000100	cell UV response variant	0.4909090909	0.5625
HP:0000508	Ptosis	WBPhenotype:0000100	cell UV response variant	0.5185185185	0.5833333333
HP:0000501	Glaucoma	WBPhenotype:0000100	cell UV response variant	0.5714285714	0.5833333333
HP:0000502	Abnormality of the conjunctiva	WBPhenotype:0000100	cell UV response variant	0.4426229508	0.5625
HP:0000504	Abnormality of vision	WBPhenotype:0000100	cell UV response variant	0.5555555556	0.625
HP:0000511	Vertical supranuclear gaze palsy	WBPhenotype:0000100	cell UV response variant	0.447761194	0.625
HP:0000848	Increased circulating renin level	WBPhenotype:0001742	lipid synthesis increased	0.4038461538	0.512195122
HP:0000842	Hyperinsulinemia	WBPhenotype:0001742	lipid synthesis increased	0.4444444444	0.5853658537
HP:0000859	Hyperaldosteronism	WBPhenotype:0001742	lipid synthesis increased	0.4305555556	0.756097561
HP:0000868	Decreased fertility in females	WBPhenotype:0000983	fertilization defective	0.5185185185	0.7368421053
HP:0000818	Abnormality of the endocrine system	WBPhenotype:0000576	organism physiology variant	0.4285714286	0.6
HP:0000811	Abnormal external genitalia	WBPhenotype:0001355	gonad morphology variant	0.45	0.6
HP:0000812	Abnormal internal genitalia	WBPhenotype:0001355	gonad morphology variant	0.45	0.6
HP:0000825	Hyperinsulinemic hypoglycemia	WBPhenotype:0001742	lipid synthesis increased	0.4137931034	0.5853658537
HP:0000798	Oligospermia	WBPhenotype:0000385	sperm excess	0.6455696203	0.9444444444
HP:0009141	Depletion of mitochondrial DNA in muscle tissue	WBPhenotype:0000611	muscle system physiology variant	0.4615384615	0.6
HP:0000762	Decreased nerve conduction velocity	WBPhenotype:0000656	acetylcholine synaptic transmission variant	0.4827586207	0.4912280702
HP:0000764	Peripheral axonal degeneration	WBPhenotype:0000180	axon morphology variant	0.5227272727	0.71875
HP:0000789	Infertility	WBPhenotype:0001720	spermatozoa retro location defective	0.5384615385	0.5675675676
HP:0000707	Abnormality of the nervous system	WBPhenotype:0000612	nervous system physiology variant	0.4444444444	0.5
HP:0000708	Behavioral abnormality	WBPhenotype:0000018	pharyngeal pumping increased	0.40625	0.40625
HP:0010450	Esophageal stenosis	WBPhenotype:0000086	shrunken intestine	0.5833333333	0.724137931
HP:0010447	Anal fistula	WBPhenotype:0000086	shrunken intestine	0.4893617021	0.7931034483
HP:0010448	Colonic atresia	WBPhenotype:0000086	shrunken intestine	0.6216216216	0.7931034483
HP:0010461	Abnormality of the male genitalia	WBPhenotype:0001384	fertility reduced	0.4545454545	0.5263157895
HP:0010460	Abnormality of the female genitalia	WBPhenotype:0001384	fertility reduced	0.4545454545	0.5263157895
HP:0010470	Supernumerary testes	WBPhenotype:0000841	Z1 male lineage variant	0.4339622642	0.4423076923
HP:0010469	Aplasia of the testes	WBPhenotype:0000841	Z1 male lineage variant	0.4181818182	0.4423076923
HP:0010468	Aplasia/Hypoplasia of the testes	WBPhenotype:0000841	Z1 male lineage variant	0.4259259259	0.4423076923
HP:0010300	Abnormally low-pitched voice	WBPhenotype:0000576	organism physiology variant	0.4285714286	0.6
HP:0000992	Cutaneous photosensitivity	WBPhenotype:0000100	cell UV response variant	0.4328358209	0.6041666667
HP:0020006	Ciliary body coloboma	WBPhenotype:0000100	cell UV response variant	0.4264705882	0.6041666667
HP:0010676	Mechanical ileus	WBPhenotype:0000086	shrunken intestine	0.5945945946	0.7586206897
HP:0010693	Pulverulent Cataract	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0010696	Polar cataract	WBPhenotype:0000100	cell UV response variant	0.4736842105	0.5625
HP:0010697	Anterior pyramidal cataract	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0010694	Lamellar pulverulent cataract	WBPhenotype:0000100	cell UV response variant	0.4655172414	0.5625
HP:0010695	Sutural cataract	WBPhenotype:0000100	cell UV response variant	0.4655172414	0.5625
HP:0010698	Nuclear pulverulent cataract	WBPhenotype:0000100	cell UV response variant	0.435483871	0.5625
HP:0010699	Triangular nuclear cataract	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0010602	Type 2 muscle fiber predominance	WBPhenotype:0000548	muscle dystrophy	0.625	0.8064516129
HP:0010606	Hordeolum	WBPhenotype:0000100	cell UV response variant	0.4029850746	0.5625
HP:0010571	Elevated levels of phytanic acid	WBPhenotype:0001742	lipid synthesis increased	0.5254237288	0.756097561
HP:0010568	Hamartoma of the eye	WBPhenotype:0000100	cell UV response variant	0.45	0.5625
HP:0010569	Elevated 7-dehydrocholesterol	WBPhenotype:0001742	lipid synthesis increased	0.5535714286	0.756097561
HP:0010524	Agnosia	WBPhenotype:0000604	nervous system morphology variant	0.4285714286	0.6
HP:0010543	Opsoclonus	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0010822	Scintillating scotoma	WBPhenotype:0000100	cell UV response variant	0.5263157895	0.625
HP:0010876	Abnormality of circulating protein level	WBPhenotype:0001742	lipid synthesis increased	0.4772727273	0.512195122
HP:0010877	Unilateral strabismus	WBPhenotype:0000100	cell UV response variant	0.4411764706	0.625
HP:0009714	Abnormality of the epididymis	WBPhenotype:0000841	Z1 male lineage variant	0.4259259259	0.4423076923
HP:0010700	Total cataract	WBPhenotype:0000100	cell UV response variant	0.4736842105	0.5625
HP:0009781	Lester's sign	WBPhenotype:0000100	cell UV response variant	0.4393939394	0.6041666667
HP:0009794	Branchial anomaly	WBPhenotype:0000071	head morphology variant	0.4117647059	0.5384615385
HP:0010790	Hyoplasia of the Leydig cells	WBPhenotype:0000841	Z1 male lineage variant	0.417721519	0.6346153846
HP:0010789	Abnormality of the Leydig cells	WBPhenotype:0000841	Z1 male lineage variant	0.4230769231	0.6346153846
HP:0010726	Prominent corneal nerve fibers	WBPhenotype:0000100	cell UV response variant	0.435483871	0.5625
HP:0010727	Spontaneous rupture of the globe	WBPhenotype:0000100	cell UV response variant	0.54	0.5625
HP:0009755	Ankyloblepharon	WBPhenotype:0000100	cell UV response variant	0.5	0.5625
HP:0010732	Nodular changes affecting the eyelids	WBPhenotype:0000100	cell UV response variant	0.4090909091	0.5625
HP:0010750	Dermatochalasis	WBPhenotype:0000100	cell UV response variant	0.5	0.5625
HP:0010748	Ectopic lacrimal punctum	WBPhenotype:0000100	cell UV response variant	0.406779661	0.5
HP:0010749	Blepharochalasis	WBPhenotype:0000100	cell UV response variant	0.4027777778	0.6041666667
HP:0010910	Hypervalinemia	WBPhenotype:0001742	lipid synthesis increased	0.4032258065	0.6097560976
HP:0010913	Hyperisoleucinemia	WBPhenotype:0001742	lipid synthesis increased	0.4032258065	0.6097560976
HP:0010911	Hyperleucinemia	WBPhenotype:0001742	lipid synthesis increased	0.4032258065	0.6097560976
HP:0010929	Abnormality of cation homeostasis	WBPhenotype:0001393	cell acidification variant	0.4166666667	0.4166666667
HP:0010926	Aculeiform cataract	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0010927	Abnormality of divalent inorganic cation homeostasis	WBPhenotype:0001393	cell acidification variant	0.4210526316	0.4444444444
HP:0010920	Zonular cataract	WBPhenotype:0000100	cell UV response variant	0.4736842105	0.5625
HP:0010921	Coralliform cataract	WBPhenotype:0000100	cell UV response variant	0.4655172414	0.5625
HP:0010924	Posterior cortical cataract	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0010925	Nuclear punctate cataract	WBPhenotype:0000100	cell UV response variant	0.45	0.5625
HP:0010922	Membranous cataract	WBPhenotype:0000100	cell UV response variant	0.4736842105	0.5625
HP:0010923	Anterior subcapsular cataract	WBPhenotype:0000100	cell UV response variant	0.4576271186	0.5625
HP:0010931	Abnormality of sodium homeostasis	WBPhenotype:0001393	cell acidification variant	0.4864864865	0.5
HP:0010932	Abnormality of nucleobase metabolism	WBPhenotype:0002129	mitochondrial DNA copy number variant	0.4444444444	0.5517241379
HP:0010930	Abnormality of monovalent inorganic cation homeostasis	WBPhenotype:0001393	cell acidification variant	0.5	0.5
HP:0009903	Conjunctival nodule	WBPhenotype:0000100	cell UV response variant	0.435483871	0.5625
HP:0009914	Cyclopia	WBPhenotype:0000100	cell UV response variant	0.5087719298	0.6041666667
HP:0009915	Corneal asymmetry	WBPhenotype:0000100	cell UV response variant	0.45	0.5625
HP:0009916	Anisocoria	WBPhenotype:0000100	cell UV response variant	0.435483871	0.5625
HP:0009921	Duane anomaly	WBPhenotype:0000100	cell UV response variant	0.4615384615	0.625
HP:0009926	Increased lacrimation	WBPhenotype:0000100	cell UV response variant	0.4545454545	0.625
HP:0009917	Persistent pupillary membrane	WBPhenotype:0000100	cell UV response variant	0.435483871	0.5625
HP:0009918	Ectopia pupillae	WBPhenotype:0000100	cell UV response variant	0.435483871	0.5625
HP:0010997	Chromosomal breakage induced by ionizing radiation	WBPhenotype:0002129	mitochondrial DNA copy number variant	0.5384615385	0.724137931
HP:0010998	Increased susceptibility to spontaneous sister chromatid exchange	WBPhenotype:0002129	mitochondrial DNA copy number variant	0.5384615385	0.724137931
HP:0010964	Abnormality of long-chain fatty-acid metabolism	WBPhenotype:0001742	lipid synthesis increased	0.5740740741	0.756097561
HP:0010965	Abnormality of phytanic acid metabolism	WBPhenotype:0001742	lipid synthesis increased	0.5636363636	0.756097561
HP:0010968	Abnormality of liposaccharide metabolism	WBPhenotype:0001742	lipid synthesis increased	0.7045454545	0.756097561
HP:0010969	Abnormality of glycolipid metabolism	WBPhenotype:0001742	lipid synthesis increased	0.6326530612	0.756097561
HP:0010966	Abnormality of fatty-acid anion metabolism	WBPhenotype:0001742	lipid synthesis increased	0.5849056604	0.756097561
HP:0010967	Abnormality of carnitine metabolism	WBPhenotype:0001742	lipid synthesis increased	0.5081967213	0.756097561
