HP:0031994	Bronchial breath sound	MP:0002133	abnormal respiratory system physiology	0.7777777778	1
HP:0031995	Squawks	MP:0002133	abnormal respiratory system physiology	0.7	1
HP:0031996	Inspiratory crackles	MP:0002133	abnormal respiratory system physiology	0.7	1
HP:0031997	Early inspiratory crackles	MP:0002133	abnormal respiratory system physiology	0.6363636364	1
HP:0031998	Late inspiratory crackles	MP:0002133	abnormal respiratory system physiology	0.6363636364	1
HP:0031999	Expiratory crackles	MP:0002133	abnormal respiratory system physiology	0.7	1
HP:0031990	Chvostek sign	MP:0001408	stereotypic behavior	0.9130434783	0.9545454545
HP:0031991	Increased urinary excretion of galactosyl hydroxylysine	MP:0009643	abnormal urine homeostasis	0.9230769231	1
HP:0031989	Perioral spasm	MP:0002106	abnormal muscle physiology	0.7777777778	1
HP:0006983	Slowly progressive spastic quadriparesis	MP:0012052	hypertonicity	0.9117647059	1
HP:0006984	Distal sensory loss of all modalities	MP:0001077	abnormal spinal nerve morphology	0.625	0.8333333333
HP:0031941	Abnormal portal venous system morphology	MP:0009820	abnormal liver vasculature morphology	0.8695652174	0.9523809524
HP:0006986	Upper limb spasticity	MP:0012052	hypertonicity	0.96875	1
HP:0031942	Congenital absence of portal vein	MP:0009820	abnormal liver vasculature morphology	0.8333333333	0.9523809524
HP:0031943	Akathisia	MP:0004924	abnormal behavior	0.8181818182	1
HP:0006988	Alobar holoprosencephaly	MP:0005157	holoprosencephaly	0.9230769231	1
HP:0031944	Pleural thickening	MP:0010820	abnormal pleura morphology	0.8181818182	0.9
HP:0006989	Dysplastic corpus callosum	MP:0000780	abnormal corpus callosum morphology	1	1
HP:0031934	Abnormal descending aorta morphology	MP:0000272	abnormal aorta morphology	0.9285714286	1
HP:0031935	Ascending aorta hypoplasia	MP:0000272	abnormal aorta morphology	0.8666666667	1
HP:0031936	Delayed ability to walk	MP:0003633	abnormal nervous system physiology	0.5833333333	1
HP:0031937	Tachylalia	MP:0003633	abnormal nervous system physiology	0.7	1
HP:0031938	Abnormal conus terminalis morphology	MP:0000955	abnormal spinal cord morphology	0.9	1
HP:0031939	Conus terminalis arteriovenous malformation	MP:0000955	abnormal spinal cord morphology	0.8181818182	1
HP:0006980	Progressive leukoencephalopathy	MP:0008128	abnormal brain internal capsule morphology	0.7	0.875
HP:0006992	Anterior basal encephalocele	MP:0012260	encephalomeningocele	0.9473684211	1
HP:0006994	Diffuse leukoencephalopathy	MP:0008128	abnormal brain internal capsule morphology	0.7	0.875
HP:0031931	Ocular flutter	MP:0001389	abnormal eye movement	0.8918918919	1
HP:0031932	Aorto-left ventricular tunnel	MP:0000272	abnormal aorta morphology	0.8666666667	1
HP:0006999	Basal ganglia gliosis	MP:0002183	gliosis	0.7391304348	1
HP:0031933	Aorto-right ventricular tunnel	MP:0000272	abnormal aorta morphology	0.8666666667	1
HP:0031923	Hematocolpos	MP:0001139	abnormal vagina morphology	0.875	0.9333333333
HP:0031924	Rope sign	MP:0002060	abnormal skin morphology	0.8	1
HP:0006990	Myelin-dependent gliosis	MP:0002183	gliosis	0.9444444444	1
HP:0031960	Arm dystonia	MP:0005323	dystonia	0.9166666667	1
HP:0031961	Abnormal serum anion gap	MP:0001764	abnormal homeostasis	0.7777777778	1
HP:0031962	Elevated serum anion gap	MP:0001764	abnormal homeostasis	0.7	1
HP:0031963	Decreased serum anion gap	MP:0001764	abnormal homeostasis	0.7	1
HP:0031964	Elevated serum alanine aminotransferase	MP:0000609	abnormal liver physiology	0.9545454545	1
HP:0031965	Increased RBC distribution width	MP:0002447	abnormal erythrocyte morphology	0.9411764706	1
HP:0031956	Elevated serum aspartate aminotransferase	MP:0000609	abnormal liver physiology	0.9545454545	1
HP:0031957	Spastic hemiparetic gait	MP:0012052	hypertonicity	0.756097561	1
HP:0031958	Spastic paraparetic gait	MP:0012052	hypertonicity	0.756097561	1
HP:0031959	Leg dystonia	MP:0005323	dystonia	0.9166666667	1
HP:0031950	Usual interstitial pneumonia	MP:0001175	abnormal lung morphology	0.8	1
HP:0031951	Nocturnal seizures	MP:0002064	seizures	0.9090909091	1
HP:0031952	Neurogenic claudication	MP:0001406	abnormal gait	0.9523809524	1
HP:0031953	Cautious gait	MP:0001406	abnormal gait	0.9523809524	1
HP:0031954	Dystonic gait	MP:0001406	abnormal gait	0.9523809524	1
HP:0031955	Antalgic gait	MP:0001406	abnormal gait	0.9523809524	1
HP:0031945	Elevated N,N-dimethylglycine level	MP:0009644	uremia	0.5882352941	0.7692307692
HP:0031946	Elevated urinary N,N-dimethylglycine level	MP:0003311	aminoaciduria	0.95	1
HP:0031947	Tongue tremor	MP:0000745	tremors	0.92	1
HP:0031948	Snowball lesion of corpus callosum	MP:0008128	abnormal brain internal capsule morphology	0.7222222222	0.8125
HP:0031949	Recurrent bacterial upper respiratory tract infections	MP:0002251	abnormal nasopharynx morphology	0.5161290323	0.8421052632
HP:0031898	Rouleaux formation	MP:0002447	abnormal erythrocyte morphology	0.9411764706	1
HP:0031890	Increased urine urobilinogen	MP:0009643	abnormal urine homeostasis	0.8571428571	1
HP:0031891	Decreased eosinophil count	MP:0005012	decreased eosinophil cell number	0.92	1
HP:0012027	Laryngeal edema	MP:0002249	abnormal larynx morphology	0.6470588235	1
HP:0012028	Hepatocellular adenoma	MP:0000598	abnormal liver morphology	0.7272727273	1
HP:0012029	Abnormal urine hormone level	MP:0011538	abnormal urine hormone level	1	1
HP:0012023	Galactosuria	MP:0009643	abnormal urine homeostasis	0.8571428571	1
HP:0012024	Hypergalactosemia	MP:0020243	abnormal pyruvate kinase activity	0.625	0.7692307692
HP:0012025	Abnormal circulating ornithine concentration	MP:0013242	abnormal amino acid metabolism	0.6875	1
HP:0012026	Hyperornithinemia	MP:0030650	increased circulating ornithine level	1	1
HP:0012020	Right aortic arch	MP:0004158	right aortic arch	1	1
HP:0012021	Persistent patent ductus venosus	MP:0003411	abnormal vein development	0.7222222222	1
HP:0012038	Corneal guttata	MP:0004284	abnormal Descemet membrane	0.96	1
HP:0012039	Descemet Membrane Folds	MP:0004284	abnormal Descemet membrane	0.96	1
HP:0012034	Liposarcoma	MP:0000003	abnormal adipose tissue morphology	0.5833333333	1
HP:0012035	Steatocystoma multiplex	MP:0002060	abnormal skin morphology	0.5	0.75
HP:0012036	Sternocleidomastoid amyotrophy	MP:0009417	skeletal muscle atrophy	0.9375	1
HP:0012037	Pectoralis amyotrophy	MP:0003346	abnormal pectoral muscle morphology	0.68	1
HP:0012030	Increased urinary cortisol level	MP:0011549	increased urine corticosterone level	0.8333333333	0.8695652174
HP:0012031	Lipomatous tumor	MP:0000003	abnormal adipose tissue morphology	0.6363636364	1
HP:0012032	Lipoma	MP:0000003	abnormal adipose tissue morphology	0.5833333333	1
HP:0012033	Sacral lipoma	MP:0000003	abnormal adipose tissue morphology	0.5384615385	1
HP:0012049	Laryngeal dystonia	MP:0005323	dystonia	0.7857142857	1
HP:0012045	Retinal flecks	MP:0001325	abnormal retina morphology	0.8965517241	0.962962963
HP:0012046	Areflexia of upper limbs	MP:0001388	abnormal stationary movement	0.625	1
HP:0012047	Hemeralopia	MP:0008145	hemeralopia	1	1
HP:0012048	Oromandibular dystonia	MP:0005323	dystonia	0.88	1
HP:0012041	Decreased fertility in males	MP:0005410	abnormal fertilization	0.9	1
HP:0012042	Aspirin-induced asthma	MP:0002405	respiratory system inflammation	0.55	0.7333333333
HP:0012043	Pendular nystagmus	MP:0001389	abnormal eye movement	0.6875	1
HP:0012044	Seesaw nystagmus	MP:0001389	abnormal eye movement	0.6734693878	1
HP:0012040	Corneal stromal edema	MP:0005300	abnormal corneal stroma morphology	0.8	1
HP:0012052	Low serum calcitriol	MP:0012336	decreased vitamin D level	0.71875	1
HP:0012053	Low serum calcifediol	MP:0012336	decreased vitamin D level	0.7931034483	1
HP:0012054	Choroidal melanoma	MP:0002092	abnormal eye morphology	0.7407407407	1
HP:0012055	Ciliary body melanoma	MP:0005099	abnormal ciliary body morphology	0.78125	1
HP:0012050	Anasarca	MP:0011738	anasarca	1	1
HP:0012051	Reactive hypoglycemia	MP:0000189	hypoglycemia	0.9375	1
HP:0012009	EEG with central focal spike waves	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012005	Deja vu	MP:0014120	focal seizures	0.7333333333	1
HP:0012006	Jamais vu	MP:0014120	focal seizures	0.7333333333	1
HP:0012007	Hallucinatory auras	MP:0014120	focal seizures	0.7857142857	1
HP:0012008	Illusory auras	MP:0014120	focal seizures	0.7857142857	1
HP:0012001	EEG with generalized polyspikes	MP:0002272	abnormal nervous system electrophysiology	0.5714285714	1
HP:0012002	Experiential auras	MP:0014120	focal seizures	0.8461538462	1
HP:0012003	Affective auras	MP:0014120	focal seizures	0.7857142857	1
HP:0012004	Mnemonic auras	MP:0014120	focal seizures	0.7857142857	1
HP:0012000	EEG with generalized spikes	MP:0002272	abnormal nervous system electrophysiology	0.5714285714	1
HP:0012016	EEG with occipital focal spikes	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012017	EEG with parietal focal spikes	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012018	EEG with temporal focal spikes	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012019	Lens luxation	MP:0005263	ectopia lentis	0.9615384615	1
HP:0012012	EEG with parietal focal spike waves	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012013	EEG with temporal focal spike waves	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012014	EEG with central focal spikes	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012015	EEG with frontal focal spikes	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012010	EEG with frontal focal spike waves	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012011	EEG with occipital focal spike waves	MP:0002272	abnormal nervous system electrophysiology	0.5333333333	1
HP:0012067	Glycopeptiduria	MP:0009643	abnormal urine homeostasis	0.9230769231	1
HP:0012068	Aspartylglucosaminuria	MP:0011516	aspartylglucosaminuria	1	1
HP:0012069	Keratan sulfate excretion in urine	MP:0011473	increased urine glycosaminoglycan level	0.9375	1
HP:0012063	Aneurysmal bone cyst	MP:0003795	abnormal bone structure	0.8	1
HP:0012064	Unicameral bone cyst	MP:0003795	abnormal bone structure	0.8	1
HP:0012065	Multiple bony cystic lesions	MP:0003795	abnormal bone structure	0.8	1
HP:0012066	Increased urinary disaccharide excretion	MP:0009643	abnormal urine homeostasis	0.8	1
HP:0012061	Urinary excretion of sialylated oligosaccharides	MP:0009643	abnormal urine homeostasis	0.8	1
HP:0012062	Bone cyst	MP:0003795	abnormal bone structure	0.8888888889	1
HP:0012078	Motor conduction block	MP:0008814	decreased nerve conduction velocity	0.8947368421	1
HP:0012079	Abnormality of central motor conduction	MP:0003633	abnormal nervous system physiology	0.7777777778	1
HP:0012074	Tonic pupil	MP:0005253	abnormal eye physiology	0.9130434783	1
HP:0012075	Personality disorder	MP:0004924	abnormal behavior	0.8181818182	1
HP:0012076	Borderline personality disorder	MP:0004924	abnormal behavior	0.75	1
HP:0012077	Histrionic personality disorder	MP:0004924	abnormal behavior	0.75	1
HP:0012070	Chondroitin sulfate excretion in urine	MP:0011473	increased urine glycosaminoglycan level	0.9375	1
HP:0012071	Abnormal circulating acetylcarnitine concentration	MP:0003978	decreased circulating carnitine level	0.5172413793	0.5357142857
HP:0012072	Aciduria	MP:0010028	aciduria	1	1
HP:0012073	Abnormal urinary acylglycine profile	MP:0009643	abnormal urine homeostasis	0.9230769231	1
HP:0012089	Arteritis	MP:0010138	arteritis	1	1
HP:0012085	Pyuria	MP:0011420	pyuria	1	1
HP:0012086	Abnormal urinary color	MP:0003619	abnormal urine color	1	1
HP:0012087	Abnormal mitochondrial shape	MP:0011633	abnormal mitochondrial shape	1	1
HP:0012088	Abnormal urinary odor	MP:0009643	abnormal urine homeostasis	0.9230769231	1
HP:0012081	Enlarged cerebellum	MP:0008914	enlarged cerebellum	1	1
HP:0012082	Cerebellar Purkinje layer atrophy	MP:0014185	cerebellum atrophy	0.9583333333	1
HP:0012083	Ubiquitin-positive cerebral inclusion bodies	MP:0014067	Hirano bodies	0.8	0.8571428571
HP:0012084	Abnormality of skeletal muscle fiber size	MP:0009398	abnormal skeletal muscle fiber size	1	1
HP:0012080	Cerebellar granular layer atrophy	MP:0014185	cerebellum atrophy	0.9583333333	1
HP:0012096	Intracranial epidermoid cyst	MP:0002152	abnormal brain morphology	0.6666666667	0.8888888889
HP:0012097	Intracranial dermoid cyst	MP:0002152	abnormal brain morphology	0.6666666667	0.8888888889
HP:0012098	Edema of the dorsum of feet	MP:0001785	edema	0.6923076923	1
HP:0012099	Abnormality of circulating catecholamine level	MP:0011479	abnormal catecholamine level	1	1
HP:0012092	Abnormality of exocrine pancreas physiology	MP:0010148	abnormal exocrine pancreas physiology	1	1
HP:0012093	Abnormality of endocrine pancreas physiology	MP:0010147	abnormal endocrine pancreas physiology	1	1
HP:0012094	Abnormal pancreas size	MP:0009106	abnormal pancreas size	1	1
HP:0012095	Multiple joint dislocation	MP:0030795	joint dislocation	0.9	1
HP:0012090	Abnormal pancreas morphology	MP:0001944	abnormal pancreas morphology	1	1
HP:0012091	Abnormality of pancreas physiology	MP:0002693	abnormal pancreas physiology	1	1
HP:0012269	Abnormal muscle glycogen content	MP:0003084	abnormal skeletal muscle fiber morphology	0.9230769231	1
HP:0012265	Ciliary dyskinesia	MP:0011055	abnormal respiratory motile cilium physiology	0.8888888889	1
HP:0012266	T-wave alternans	MP:0010508	abnormal heart electrocardiography waveform feature	0.8461538462	1
HP:0012267	Absent respiratory ciliary axoneme radial spokes	MP:0011050	abnormal respiratory motile cilium morphology	0.9285714286	1
HP:0012268	Myxoid liposarcoma	MP:0000003	abnormal adipose tissue morphology	0.5384615385	1
HP:0012261	Abnormal respiratory motile cilium physiology	MP:0011055	abnormal respiratory motile cilium physiology	1	1
HP:0012262	Abnormal ciliary motility	MP:0011055	abnormal respiratory motile cilium physiology	0.9411764706	1
HP:0012263	Immotile cilia	MP:0011055	abnormal respiratory motile cilium physiology	0.8888888889	1
HP:0012264	Absent central microtubular pair morphology of respiratory motile cilia	MP:0011050	abnormal respiratory motile cilium morphology	0.9285714286	1
HP:0012260	Abnormal central microtubular pair morphology of respiratory motile cilia	MP:0011050	abnormal respiratory motile cilium morphology	0.9285714286	1
HP:0012276	Digital flexor tenosynovitis	MP:0005503	abnormal tendon morphology	0.9230769231	1
HP:0012277	Hypoglycinemia	MP:0030656	decreased circulating glycine level	1	1
HP:0012278	Abnormal circulating serine concentration	MP:0013242	abnormal amino acid metabolism	0.6470588235	1
HP:0012279	Hyposerinemia	MP:0030695	decreased circulating serine level	1	1
HP:0012272	J wave	MP:0010508	abnormal heart electrocardiography waveform feature	0.9166666667	1
HP:0012273	Increased carotid artery intimal medial thickness	MP:0001614	abnormal blood vessel morphology	0.7272727273	1
HP:0012270	Decreased muscle glycogen content	MP:0010399	decreased skeletal muscle glycogen level	0.9166666667	0.9166666667
HP:0012271	Episodic upper airway obstruction	MP:0002132	abnormal respiratory system morphology	0.6363636364	1
HP:0012287	Hypothalamic luteinizing hormone-releasing hormone deficiency	MP:0005645	abnormal hypothalamus physiology	0.9375	1
HP:0012288	Neoplasm of head and neck	MP:0002006	neoplasm	0.7142857143	1
HP:0012289	Facial neoplasm	MP:0002006	neoplasm	0.625	1
HP:0012283	Small distal femoral epiphysis	MP:0030788	abnormal femur head morphology	0.8275862069	0.8888888889
HP:0012284	Small proximal tibial epiphyses	MP:0000558	abnormal tibia morphology	0.7	1
HP:0012285	Abnormal hypothalamus physiology	MP:0005645	abnormal hypothalamus physiology	1	1
HP:0012286	Abnormal hypothalamus morphology	MP:0000837	abnormal hypothalamus morphology	1	1
HP:0012280	Hepatic amyloidosis	MP:0000598	abnormal liver morphology	0.8	1
HP:0012281	Chylous ascites	MP:0012080	chylous ascites	1	1
HP:0012282	Morbilliform rash	MP:0004947	skin inflammation	0.8571428571	1
HP:0012298	Long middle phalanx of finger	MP:0005306	abnormal phalanx morphology	0.7407407407	1
HP:0012299	Long distal phalanx of finger	MP:0005306	abnormal phalanx morphology	0.7407407407	1
HP:0012294	Abnormality of the occipital bone	MP:0000438	abnormal cranium morphology	0.7058823529	0.75
HP:0012295	Slender middle phalanx of finger	MP:0005306	abnormal phalanx morphology	0.7407407407	1
HP:0012296	Slender distal phalanx of finger	MP:0005306	abnormal phalanx morphology	0.7407407407	1
HP:0012297	Slender proximal phalanx of finger	MP:0005306	abnormal phalanx morphology	0.7407407407	1
HP:0012290	Mouth neoplasm	MP:0002006	neoplasm	0.625	1
HP:0012292	Fusion of gums	MP:0020459	abnormal gum morphology	0.9310344828	1
HP:0012293	Abnormal genital pigmentation	MP:0001145	abnormal male reproductive system morphology	0.6923076923	0.9
HP:0012229	CSF pleocytosis	MP:0002152	abnormal brain morphology	0.7272727273	0.8888888889
HP:0012225	Oligodontia of primary teeth	MP:0030608	decreased tooth number	0.9375	1
HP:0012226	Ovarian teratoma	MP:0009442	increased ovarian teratoma incidence	1	1
HP:0012227	Urethral stricture	MP:0003592	urethra stricture	0.9444444444	1
HP:0012228	Tension-type headache	MP:0003633	abnormal nervous system physiology	0.7777777778	1
HP:0012221	Pretibial blistering	MP:0002060	abnormal skin morphology	0.8	1
HP:0012222	Arachnoid hemangiomatosis	MP:0014086	hemangioma	0.9230769231	1
HP:0012223	Splenic rupture	MP:0000689	abnormal spleen morphology	0.95	1
HP:0012224	Circulating immune complexes	MP:0001790	abnormal immune system physiology	0.7777777778	1
HP:0012220	Non-caseating epithelioid cell granulomatosis	MP:0002446	abnormal macrophage morphology	0.9230769231	1
HP:0012236	Elevated sweat chloride	MP:0012007	abnormal chloride level	0.8571428571	1
HP:0012237	Urocanic aciduria	MP:0011765	oroticaciduria	0.8888888889	0.9411764706
HP:0012238	Increased circulating chylomicron concentration	MP:0009699	hyperchylomicronemia	1	1
HP:0012239	Atransferrinemia	MP:0005416	abnormal circulating protein level	0.7777777778	1
HP:0012232	Shortened QT interval	MP:0003900	shortened QT interval	1	1
HP:0012233	Intramuscular hematoma	MP:0002108	abnormal muscle morphology	0.875	1
HP:0012234	Agranulocytosis	MP:0000334	decreased granulocyte number	0.9032258065	1
HP:0012235	Drug-induced agranulocytosis	MP:0000334	decreased granulocyte number	0.875	1
HP:0012230	Rhegmatogenous retinal detachment	MP:0003099	retinal detachment	0.9655172414	1
HP:0012231	Exudative retinal detachment	MP:0003099	retinal detachment	0.9655172414	1
HP:0012247	Specific anosmia	MP:0004512	anosmia	0.9411764706	1
HP:0012248	Prolonged PR interval	MP:0003896	prolonged PR interval	1	1
HP:0012249	Abnormal ST segment	MP:0003897	abnormal ST segment	1	1
HP:0012243	Abnormal reproductive system morphology	MP:0002160	abnormal reproductive system morphology	1	1
HP:0012244	Abnormal sex determination	MP:0002210	abnormal sex determination	1	1
HP:0012245	Sex reversal	MP:0005652	sex reversal	1	1
HP:0012246	Oculomotor nerve palsy	MP:0003688	ophthalmoparesis	0.8510638298	1
HP:0012240	Increased intramyocellular lipid droplets	MP:0003249	increased muscle free fatty acid level	0.75	0.7826086957
HP:0012241	Levator palpebrae superioris atrophy	MP:0005247	abnormal extraocular muscle morphology	0.8787878788	1
HP:0012242	Superior rectus atrophy	MP:0005247	abnormal extraocular muscle morphology	0.935483871	1
HP:0012258	Abnormal axonemal organization of respiratory motile cilia	MP:0011050	abnormal respiratory motile cilium morphology	0.9285714286	1
HP:0012259	Absent inner and outer dynein arms	MP:0011050	abnormal respiratory motile cilium morphology	0.7222222222	1
HP:0012254	Ewing sarcoma	MP:0002032	increased sarcoma incidence	0.9285714286	1
HP:0012255	Dynein arm defect of respiratory motile cilia	MP:0011050	abnormal respiratory motile cilium morphology	0.9285714286	1
HP:0012256	Absent outer dynein arms	MP:0011050	abnormal respiratory motile cilium morphology	0.8125	1
