defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/PHIPO_0000567	resistance to mancozeb	http://purl.obolibrary.org/obo/CHEBI_52492	mancozeb
http://purl.obolibrary.org/obo/PHIPO_0000564	resistance to mecillinam	http://purl.obolibrary.org/obo/CHEBI_51208	mecillinam
http://purl.obolibrary.org/obo/PHIPO_0000604	resistance to meropenem	http://purl.obolibrary.org/obo/CHEBI_43968	meropenem
http://purl.obolibrary.org/obo/PHIPO_0000649	resistance to methicillin	http://purl.obolibrary.org/obo/CHEBI_6827	methicillin
http://purl.obolibrary.org/obo/PHIPO_0000575	resistance to micafungin	http://purl.obolibrary.org/obo/CHEBI_600520	micafungin
http://purl.obolibrary.org/obo/PHIPO_0000700	resistance to miconazole	http://purl.obolibrary.org/obo/CHEBI_6923	miconazole
http://purl.obolibrary.org/obo/PHIPO_0000648	resistance to miltefosine	http://purl.obolibrary.org/obo/CHEBI_75283	miltefosine
http://purl.obolibrary.org/obo/PHIPO_0000684	resistance to minocycline	http://purl.obolibrary.org/obo/CHEBI_50694	minocycline
http://purl.obolibrary.org/obo/PHIPO_0000556	resistance to moxifloxacin	http://purl.obolibrary.org/obo/CHEBI_63611	moxifloxacin
http://purl.obolibrary.org/obo/PHIPO_0000589	resistance to mupirocin	http://purl.obolibrary.org/obo/CHEBI_7025	mupirocin
http://purl.obolibrary.org/obo/PHIPO_0000557	resistance to myriocin	http://purl.obolibrary.org/obo/CHEBI_582124	myriocin
http://purl.obolibrary.org/obo/PHIPO_0000386	resistance to naftifine	http://purl.obolibrary.org/obo/CHEBI_7451	naftifine
http://purl.obolibrary.org/obo/PHIPO_0000609	resistance to nalidixic acid	http://purl.obolibrary.org/obo/CHEBI_100147	nalidixic acid
http://purl.obolibrary.org/obo/PHIPO_0000651	resistance to neomycin	http://purl.obolibrary.org/obo/CHEBI_7507	neomycin
http://purl.obolibrary.org/obo/PHIPO_0000569	resistance to netilmicin	http://purl.obolibrary.org/obo/CHEBI_7528	netilmycin
http://purl.obolibrary.org/obo/PHIPO_0000656	resistance to nicotinamide	http://purl.obolibrary.org/obo/CHEBI_17154	nicotinamide
http://purl.obolibrary.org/obo/PHIPO_0000578	resistance to nifurtimox	http://purl.obolibrary.org/obo/CHEBI_7566	Nifurtimox
http://purl.obolibrary.org/obo/PHIPO_0000577	resistance to nikkomycin Z	http://purl.obolibrary.org/obo/CHEBI_623918	nikkomycin Z
http://purl.obolibrary.org/obo/PHIPO_0000554	resistance to nisin	http://purl.obolibrary.org/obo/CHEBI_71629	nisin
http://purl.obolibrary.org/obo/PHIPO_0000676	resistance to nitrofurantoin	http://purl.obolibrary.org/obo/CHEBI_71415	nitrofurantoin
http://purl.obolibrary.org/obo/PHIPO_0000705	resistance to norfloxacin	http://purl.obolibrary.org/obo/CHEBI_100246	norfloxacin
http://purl.obolibrary.org/obo/PHIPO_0000690	resistance to novobiocin	http://purl.obolibrary.org/obo/CHEBI_28368	novobiocin
http://purl.obolibrary.org/obo/PHIPO_0000681	resistance to nystatin	http://purl.obolibrary.org/obo/CHEBI_7660	nystatin
http://purl.obolibrary.org/obo/PHIPO_0000665	resistance to ofloxacin	http://purl.obolibrary.org/obo/CHEBI_7731	ofloxacin
http://purl.obolibrary.org/obo/PHIPO_0000630	resistance to oligomycin	http://purl.obolibrary.org/obo/CHEBI_25675	oligomycin
http://purl.obolibrary.org/obo/PHIPO_0000593	resistance to oxacillin	http://purl.obolibrary.org/obo/CHEBI_7809	oxacillin
http://purl.obolibrary.org/obo/PHIPO_0000385	resistance to oxolinic acid	http://purl.obolibrary.org/obo/CHEBI_138856	oxolinic acid
http://purl.obolibrary.org/obo/PHIPO_0000532	resistance to oxytetracycline	http://purl.obolibrary.org/obo/CHEBI_27701	oxytetracycline
http://purl.obolibrary.org/obo/PHIPO_0000678	resistance to paromomycin	http://purl.obolibrary.org/obo/CHEBI_7934	paromomycin
http://purl.obolibrary.org/obo/PHIPO_0000692	resistance to penicillin	http://purl.obolibrary.org/obo/CHEBI_17334	penicillin
http://purl.obolibrary.org/obo/PHIPO_0000672	resistance to pentamidine	http://purl.obolibrary.org/obo/CHEBI_45081	pentamidine
http://purl.obolibrary.org/obo/PHIPO_0000519	resistance to piperacillin	http://purl.obolibrary.org/obo/CHEBI_8232	piperacillin
http://purl.obolibrary.org/obo/PHIPO_0000642	resistance to plumbagin	http://purl.obolibrary.org/obo/CHEBI_8273	plumbagin
http://purl.obolibrary.org/obo/PHIPO_0000597	resistance to polymyxin B1	http://purl.obolibrary.org/obo/CHEBI_8309	polymyxin B1
http://purl.obolibrary.org/obo/PHIPO_0000625	resistance to posaconazole	http://purl.obolibrary.org/obo/CHEBI_64355	posaconazole
http://purl.obolibrary.org/obo/PHIPO_0000528	resistance to prochloraz	http://purl.obolibrary.org/obo/CHEBI_8434	prochloraz
http://purl.obolibrary.org/obo/PHIPO_0000682	resistance to propiconazole	http://purl.obolibrary.org/obo/CHEBI_8489	propiconazole
http://purl.obolibrary.org/obo/PHIPO_0000626	resistance to prothionamide	http://purl.obolibrary.org/obo/CHEBI_32066	Prothionamide
http://purl.obolibrary.org/obo/PHIPO_0000574	resistance to pyrazinecarboxamide	http://purl.obolibrary.org/obo/CHEBI_45285	pyrazinecarboxamide
http://purl.obolibrary.org/obo/PHIPO_0000598	resistance to pyrimethanil	http://purl.obolibrary.org/obo/CHEBI_8674	pyrimethanil
http://purl.obolibrary.org/obo/PHIPO_0000639	resistance to quinupristin-dalfopristin	http://purl.obolibrary.org/obo/CHEBI_8733	Quinupristin-dalfopristin
http://purl.obolibrary.org/obo/PHIPO_0000652	resistance to rapamycin	http://purl.obolibrary.org/obo/CHEBI_9168	sirolimus
http://purl.obolibrary.org/obo/PHIPO_0000628	resistance to resveratrol	http://purl.obolibrary.org/obo/CHEBI_27881	resveratrol
http://purl.obolibrary.org/obo/PHIPO_0000608	resistance to rifabutin	http://purl.obolibrary.org/obo/CHEBI_45367	rifabutin
http://purl.obolibrary.org/obo/PHIPO_0000606	resistance to rifampicin	http://purl.obolibrary.org/obo/CHEBI_28077	rifampicin
http://purl.obolibrary.org/obo/PHIPO_0000579	resistance to rotenone	http://purl.obolibrary.org/obo/CHEBI_28201	rotenone
http://purl.obolibrary.org/obo/PHIPO_0000655	resistance to salicylhydroxamic acid	http://purl.obolibrary.org/obo/CHEBI_45615	salicylhydroxamic acid
http://purl.obolibrary.org/obo/PHIPO_0000523	resistance to sordarin	http://purl.obolibrary.org/obo/CHEBI_52549	sordarin
http://purl.obolibrary.org/obo/PHIPO_0000640	resistance to sparfloxacin	http://purl.obolibrary.org/obo/CHEBI_9212	sparfloxacin
http://purl.obolibrary.org/obo/PHIPO_0000671	resistance to spectinomycin	http://purl.obolibrary.org/obo/CHEBI_9215	spectinomycin
http://purl.obolibrary.org/obo/PHIPO_0000664	resistance to spiroxamine	http://purl.obolibrary.org/obo/CHEBI_9242	spiroxamine
http://purl.obolibrary.org/obo/PHIPO_0000644	resistance to streptomycin	http://purl.obolibrary.org/obo/CHEBI_17076	streptomycin
http://purl.obolibrary.org/obo/PHIPO_0000618	resistance to streptomycin sulfate	http://purl.obolibrary.org/obo/CHEBI_32158	streptomycin sulfate
http://purl.obolibrary.org/obo/PHIPO_0000576	resistance to strobilurin A	http://purl.obolibrary.org/obo/CHEBI_86482	strobilurin antifungal agent
http://purl.obolibrary.org/obo/PHIPO_0000657	resistance to sulbactam	http://purl.obolibrary.org/obo/CHEBI_9321	sulbactam
http://purl.obolibrary.org/obo/PHIPO_0000580	resistance to sulfadimethoxine	http://purl.obolibrary.org/obo/CHEBI_32161	sulfadimethoxine
http://purl.obolibrary.org/obo/PHIPO_0000570	resistance to sulfanilamide	http://purl.obolibrary.org/obo/CHEBI_45373	sulfanilamide
http://purl.obolibrary.org/obo/PHIPO_0000661	resistance to sulfisoxazole	http://purl.obolibrary.org/obo/CHEBI_102484	sulfisoxazole
http://purl.obolibrary.org/obo/PHIPO_0000679	resistance to tebuconazole	http://purl.obolibrary.org/obo/CHEBI_81781	tebuconazole
http://purl.obolibrary.org/obo/PHIPO_0000543	resistance to teicoplanin	http://purl.obolibrary.org/obo/CHEBI_29687	teicoplanin
http://purl.obolibrary.org/obo/PHIPO_0000599	resistance to telithromycin	http://purl.obolibrary.org/obo/CHEBI_29688	telithromycin
http://purl.obolibrary.org/obo/PHIPO_0000387	resistance to terbinafine	http://purl.obolibrary.org/obo/CHEBI_9448	terbinafine
http://purl.obolibrary.org/obo/PHIPO_0000555	resistance to tetracycline	http://purl.obolibrary.org/obo/CHEBI_27902	tetracycline
http://purl.obolibrary.org/obo/PHIPO_0000673	resistance to thiabendazole	http://purl.obolibrary.org/obo/CHEBI_45979	thiabendazole
http://purl.obolibrary.org/obo/PHIPO_0000384	resistance to thiophanate methyl	http://purl.obolibrary.org/obo/CHEBI_35014	thiophanate-methyl
http://purl.obolibrary.org/obo/PHIPO_0000706	resistance to tiamulin	http://purl.obolibrary.org/obo/CHEBI_44137	tiamulin
http://purl.obolibrary.org/obo/PHIPO_0000645	resistance to ticarcillin	http://purl.obolibrary.org/obo/CHEBI_9587	ticarcillin
http://purl.obolibrary.org/obo/PHIPO_0000633	resistance to tigecycline	http://purl.obolibrary.org/obo/CHEBI_149836	tigecycline
http://purl.obolibrary.org/obo/PHIPO_0000685	resistance to tobramycin	http://purl.obolibrary.org/obo/CHEBI_28864	tobramycin
http://purl.obolibrary.org/obo/PHIPO_0000530	resistance to triadimefon	http://purl.obolibrary.org/obo/CHEBI_9665	triadimefon
http://purl.obolibrary.org/obo/PHIPO_0000698	resistance to trichostatin A	http://purl.obolibrary.org/obo/CHEBI_46024	trichostatin A
http://purl.obolibrary.org/obo/PHIPO_0000549	resistance to triclabendazole	http://purl.obolibrary.org/obo/CHEBI_94759	6-chloro-5-(2,3-dichlorophenoxy)-2-(methylthio)-1H-benzimidazole
http://purl.obolibrary.org/obo/PHIPO_0000536	resistance to triclosan	http://purl.obolibrary.org/obo/CHEBI_164200	triclosan
http://purl.obolibrary.org/obo/PHIPO_0000634	resistance to tricyclazole	http://purl.obolibrary.org/obo/CHEBI_81783	tricyclazole
http://purl.obolibrary.org/obo/PHIPO_0000566	resistance to tridemorph	http://purl.obolibrary.org/obo/CHEBI_9700	tridemorph
http://purl.obolibrary.org/obo/PHIPO_0000588	resistance to trimethoprim	http://purl.obolibrary.org/obo/CHEBI_45924	trimethoprim
http://purl.obolibrary.org/obo/PHIPO_0000562	resistance to trovafloxacin	http://purl.obolibrary.org/obo/CHEBI_9763	trovafloxacin
http://purl.obolibrary.org/obo/PHIPO_0000612	resistance to tunicamycin	http://purl.obolibrary.org/obo/CHEBI_29699	tunicamycin
http://purl.obolibrary.org/obo/PHIPO_0000561	resistance to tylosin	http://purl.obolibrary.org/obo/CHEBI_17658	tylosin
http://purl.obolibrary.org/obo/PHIPO_0000654	resistance to valinomycin	http://purl.obolibrary.org/obo/CHEBI_28545	valinomycin
http://purl.obolibrary.org/obo/PHIPO_0000701	resistance to vancomycin	http://purl.obolibrary.org/obo/CHEBI_28001	vancomycin
http://purl.obolibrary.org/obo/PHIPO_0000617	resistance to verapamil	http://purl.obolibrary.org/obo/CHEBI_9948	verapamil
http://purl.obolibrary.org/obo/PHIPO_0000587	resistance to vinclozolin	http://purl.obolibrary.org/obo/CHEBI_9986	vinclozolin
http://purl.obolibrary.org/obo/PHIPO_0000529	resistance to virginiamycin	http://purl.obolibrary.org/obo/CHEBI_87209	virginiamycin
http://purl.obolibrary.org/obo/PHIPO_0000590	resistance to voriconazole	http://purl.obolibrary.org/obo/CHEBI_10023	voriconazole
