defined_class	defined_class_label	biological_process	biological_process_label	location	location_label
http://purl.obolibrary.org/obo/WBPhenotype_0000610	excretory system physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005736	excretory system
http://purl.obolibrary.org/obo/WBPhenotype_0000712	germ cell ionizing radiation response variant	http://purl.obolibrary.org/obo/GO_0071479	cellular response to ionizing radiation	http://purl.obolibrary.org/obo/WBbt_0006796	germ cell
http://purl.obolibrary.org/obo/WBPhenotype_0000987	germ cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0006796	germ cell
http://purl.obolibrary.org/obo/WBPhenotype_0000987	germ cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0006796	germ cell
http://purl.obolibrary.org/obo/WBPhenotype_0000929	hermaphrodite physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0007849	hermaphrodite
http://purl.obolibrary.org/obo/WBPhenotype_0000929	hermaphrodite physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0007849	hermaphrodite
http://purl.obolibrary.org/obo/WBPhenotype_0000734	hypodermal cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0007846	hypodermal cell
http://purl.obolibrary.org/obo/WBPhenotype_0000734	hypodermal cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0007846	hypodermal cell
http://purl.obolibrary.org/obo/WBPhenotype_0000092	intestinal cell proliferation variant	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/WBbt_0005792	intestinal cell
http://purl.obolibrary.org/obo/WBPhenotype_0001093	intestinal physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005772	intestine
http://purl.obolibrary.org/obo/WBPhenotype_0001093	intestinal physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005772	intestine
http://purl.obolibrary.org/obo/WBPhenotype_0001675	male gonad development variant	http://purl.obolibrary.org/obo/GO_0032502	developmental process	http://purl.obolibrary.org/obo/WBbt_0006794	male gonad
http://purl.obolibrary.org/obo/WBPhenotype_0000928	male physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0007850	male
http://purl.obolibrary.org/obo/WBPhenotype_0000928	male physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0007850	male
http://purl.obolibrary.org/obo/WBPhenotype_0000989	marginal cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0003673	marginal cell
http://purl.obolibrary.org/obo/WBPhenotype_0000989	marginal cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0003673	marginal cell
http://purl.obolibrary.org/obo/WBPhenotype_0000990	muscle cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0003675	muscle cell
http://purl.obolibrary.org/obo/WBPhenotype_0000990	muscle cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0003675	muscle cell
http://purl.obolibrary.org/obo/WBPhenotype_0000611	muscle system physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005737	muscular system
http://purl.obolibrary.org/obo/WBPhenotype_0000611	muscle system physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005737	muscular system
http://purl.obolibrary.org/obo/WBPhenotype_0000612	nervous system physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005735	nervous system
http://purl.obolibrary.org/obo/WBPhenotype_0000612	nervous system physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005735	nervous system
http://purl.obolibrary.org/obo/WBPhenotype_0002563	neuron physiology phenotype	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0003679	neuron
http://purl.obolibrary.org/obo/WBPhenotype_0002563	neuron physiology phenotype	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0003679	neuron
http://purl.obolibrary.org/obo/WBPhenotype_0000975	neuronal sheath cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005811	neuronal sheath cell
http://purl.obolibrary.org/obo/WBPhenotype_0000975	neuronal sheath cell physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005811	neuronal sheath cell
http://purl.obolibrary.org/obo/WBPhenotype_0001424	oocyte physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0006797	oocyte
http://purl.obolibrary.org/obo/WBPhenotype_0001424	oocyte physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0006797	oocyte
http://purl.obolibrary.org/obo/WBPhenotype_0000575	organ system physiology phenotype	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005746	Organ system
http://purl.obolibrary.org/obo/WBPhenotype_0000575	organ system physiology phenotype	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005746	Organ system
http://purl.obolibrary.org/obo/WBPhenotype_0001283	organelle metabolism variant	http://purl.obolibrary.org/obo/GO_0008152	metabolic process	http://purl.obolibrary.org/obo/GO_0043226	organelle
http://purl.obolibrary.org/obo/WBPhenotype_0000576	organism physiology phenotype	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0007833	organism
http://purl.obolibrary.org/obo/WBPhenotype_0000576	organism physiology phenotype	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0007833	organism
http://purl.obolibrary.org/obo/WBPhenotype_0001210	pericellular component physiology phenotype	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005732	extracellular component
http://purl.obolibrary.org/obo/WBPhenotype_0001210	pericellular component physiology phenotype	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005732	extracellular component
http://purl.obolibrary.org/obo/WBPhenotype_0001264	peroxisome physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/GO_0005777	peroxisome
http://purl.obolibrary.org/obo/WBPhenotype_0001264	peroxisome physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/GO_0005777	peroxisome
http://purl.obolibrary.org/obo/WBPhenotype_0001191	pharyngeal muscle physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005451	pharyngeal muscle cell
http://purl.obolibrary.org/obo/WBPhenotype_0001191	pharyngeal muscle physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005451	pharyngeal muscle cell
http://purl.obolibrary.org/obo/WBPhenotype_0001190	pharyngeal physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0003681	pharynx
http://purl.obolibrary.org/obo/WBPhenotype_0001190	pharyngeal physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0003681	pharynx
http://purl.obolibrary.org/obo/WBPhenotype_0000846	presynaptic region physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/GO_0098793	presynapse
http://purl.obolibrary.org/obo/WBPhenotype_0000846	presynaptic region physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/GO_0098793	presynapse
http://purl.obolibrary.org/obo/WBPhenotype_0000613	reproductive system physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005747	reproductive system
http://purl.obolibrary.org/obo/WBPhenotype_0000613	reproductive system physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005747	reproductive system
http://purl.obolibrary.org/obo/WBPhenotype_0001197	somatic gonad physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005785	somatic gonad
http://purl.obolibrary.org/obo/WBPhenotype_0001197	somatic gonad physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005785	somatic gonad
http://purl.obolibrary.org/obo/WBPhenotype_0001198	somatic sheath physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005828	gonadal sheath cell
http://purl.obolibrary.org/obo/WBPhenotype_0001198	somatic sheath physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005828	gonadal sheath cell
http://purl.obolibrary.org/obo/WBPhenotype_0000978	spermatheca physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005319	spermatheca
http://purl.obolibrary.org/obo/WBPhenotype_0000978	spermatheca physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005319	spermatheca
http://purl.obolibrary.org/obo/WBPhenotype_0000981	spermatocyte meiosis variant	http://purl.obolibrary.org/obo/GO_1903046	meiotic cell cycle process	http://purl.obolibrary.org/obo/WBbt_0006799	spermatocyte
http://purl.obolibrary.org/obo/WBPhenotype_0000921	striated muscle development variant	http://purl.obolibrary.org/obo/GO_0032502	developmental process	http://purl.obolibrary.org/obo/WBbt_0005779	striated muscle
http://purl.obolibrary.org/obo/WBPhenotype_0001075	vulval muscle physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological process	http://purl.obolibrary.org/obo/WBbt_0005821	vulval muscle
http://purl.obolibrary.org/obo/WBPhenotype_0001075	vulval muscle physiology variant	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/WBbt_0005821	vulval muscle
