<http://purl.obolibrary.org/obo/HP_0000164>	"Abnormality of the teeth"	<http://purl.obolibrary.org/obo/HP_0006482>	"Abnormality of dental morphology"
<http://purl.obolibrary.org/obo/HP_0004947>	"Arteriovenous fistula"	<http://purl.obolibrary.org/obo/HP_0100026>	"Arteriovenous malformation"
<http://purl.obolibrary.org/obo/HP_0001696>	"Situs inversus totalis"	<http://purl.obolibrary.org/obo/HP_0003363>	"Abdominal situs inversus"
<http://purl.obolibrary.org/obo/HP_0002067>	"Bradykinesia"	<http://purl.obolibrary.org/obo/HP_0002375>	"Hypokinesia"
<http://purl.obolibrary.org/obo/HP_0003109>	"Hyperphosphaturia"	<http://purl.obolibrary.org/obo/HP_0012365>	"Hypophosphaturia"
<http://purl.obolibrary.org/obo/HP_0011070>	"Abnormality of molar morphology"	<http://purl.obolibrary.org/obo/HP_0011077>	"Abnormality of molar"
<http://purl.obolibrary.org/obo/HP_0004336>	"Myelin outfoldings"	<http://purl.obolibrary.org/obo/HP_0030175>	"Myelin tomacula"
<http://purl.obolibrary.org/obo/HP_0000054>	"Micropenis"	<http://purl.obolibrary.org/obo/HP_0030260>	"Microphallus"
<http://purl.obolibrary.org/obo/HP_0008736>	"Hypoplasia of penis"	<http://purl.obolibrary.org/obo/HP_0030260>	"Microphallus"
<http://purl.obolibrary.org/obo/HP_0002011>	"Morphological abnormality of the central nervous system"	<http://purl.obolibrary.org/obo/HP_0012639>	"Abnormality of nervous system morphology"
<http://purl.obolibrary.org/obo/HP_0000272>	"Malar flattening"	<http://purl.obolibrary.org/obo/HP_0010669>	"Hypoplasia of the zygomatic bone"
<http://purl.obolibrary.org/obo/HP_0004952>	"Pulmonary arteriovenous fistulas"	<http://purl.obolibrary.org/obo/HP_0006548>	"Pulmonary arteriovenous malformation"
<http://purl.obolibrary.org/obo/HP_0005048>	"Synostosis of carpal bones"	<http://purl.obolibrary.org/obo/HP_0009702>	"Carpal synostosis"
<http://purl.obolibrary.org/obo/HP_0000938>	"Osteopenia"	<http://purl.obolibrary.org/obo/HP_0004349>	"Reduced bone mineral density"
<http://purl.obolibrary.org/obo/HP_0000711>	"Restlessness"	<http://purl.obolibrary.org/obo/HP_0000713>	"Agitation"
<http://purl.obolibrary.org/obo/HP_0002846>	"Abnormality of B cells"	<http://purl.obolibrary.org/obo/HP_0005372>	"Abnormality of B cell physiology"
<http://purl.obolibrary.org/obo/HP_0008873>	"Disproportionate short-limb short stature"	<http://purl.obolibrary.org/obo/HP_0009826>	"Limb undergrowth"
<http://purl.obolibrary.org/obo/HP_0001543>	"Gastroschisis"	<http://purl.obolibrary.org/obo/HP_0010866>	"Abdominal wall defect"
<http://purl.obolibrary.org/obo/HP_0001539>	"Omphalocele"	<http://purl.obolibrary.org/obo/HP_0010866>	"Abdominal wall defect"
<http://purl.obolibrary.org/obo/HP_0004299>	"Hernia of the abdominal wall"	<http://purl.obolibrary.org/obo/HP_0010866>	"Abdominal wall defect"
<http://purl.obolibrary.org/obo/HP_0009635>	"Synostosis of thumb phalanx"	<http://purl.obolibrary.org/obo/HP_0009656>	"Symphalangism of the thumb"
<http://purl.obolibrary.org/obo/HP_0001626>	"Abnormality of the cardiovascular system"	<http://purl.obolibrary.org/obo/HP_0030680>	"Abnormality of cardiovascular system morphology"
<http://purl.obolibrary.org/obo/HP_0000828>	"Abnormality of the parathyroid gland"	<http://purl.obolibrary.org/obo/HP_0011766>	"Abnormality of the parathyroid morphology"
<http://purl.obolibrary.org/obo/HP_0000110>	"Renal dysplasia"	<http://purl.obolibrary.org/obo/HP_0012210>	"Abnormal renal morphology"
<http://purl.obolibrary.org/obo/HP_0000073>	"Ureteral duplication"	<http://purl.obolibrary.org/obo/HP_0012572>	"Ureter duplex"
<http://purl.obolibrary.org/obo/HP_0000081>	"Duplicated collecting system"	<http://purl.obolibrary.org/obo/HP_0012572>	"Ureter duplex"
<http://purl.obolibrary.org/obo/HP_0000833>	"Glucose intolerance"	<http://purl.obolibrary.org/obo/HP_0001952>	"Abnormal glucose tolerance"
<http://purl.obolibrary.org/obo/HP_0002093>	"Respiratory insufficiency"	<http://purl.obolibrary.org/obo/HP_0002878>	"Respiratory failure"
<http://purl.obolibrary.org/obo/HP_0012680>	"Abnormality of the pineal gland"	<http://purl.obolibrary.org/obo/HP_0012681>	"Abnormality of pineal morphology"
<http://purl.obolibrary.org/obo/HP_0000054>	"Micropenis"	<http://purl.obolibrary.org/obo/HP_0008736>	"Hypoplasia of penis"
<http://purl.obolibrary.org/obo/HP_0003237>	"Increased IgG level"	<http://purl.obolibrary.org/obo/HP_0010702>	"Increased antibody level in blood"
<http://purl.obolibrary.org/obo/HP_0002414>	"Spina bifida"	<http://purl.obolibrary.org/obo/HP_0045005>	"Neural tube defect"
<http://purl.obolibrary.org/obo/HP_0010301>	"Spinal dysraphism"	<http://purl.obolibrary.org/obo/HP_0045005>	"Neural tube defect"
<http://purl.obolibrary.org/obo/HP_0005920>	"Abnormality of the epiphyses of the phalanges of the hand"	<http://purl.obolibrary.org/obo/HP_0005924>	"Abnormality of the epiphyses of the hand"
<http://purl.obolibrary.org/obo/HP_0004313>	"Decreased antibody level in blood"	<http://purl.obolibrary.org/obo/HP_0004315>	"IgG deficiency"
<http://purl.obolibrary.org/obo/HP_0002924>	"Decreased circulating aldosterone level"	<http://purl.obolibrary.org/obo/HP_0004319>	"Hypoaldosteronism"
<http://purl.obolibrary.org/obo/HP_0002094>	"Dyspnea"	<http://purl.obolibrary.org/obo/HP_0002098>	"Respiratory distress"
<http://purl.obolibrary.org/obo/HP_0006695>	"Atrioventricular canal defect"	<http://purl.obolibrary.org/obo/HP_0011577>	"Partial atrioventricular canal defect"
<http://purl.obolibrary.org/obo/HP_0010674>	"Abnormality of the curvature of the vertebral column"	<http://purl.obolibrary.org/obo/HP_0100795>	"Abnormally straight spine"
<http://purl.obolibrary.org/obo/HP_0002493>	"Upper motor neuron dysfunction"	<http://purl.obolibrary.org/obo/HP_0007256>	"Abnormal pyramidal signs"
<http://purl.obolibrary.org/obo/HP_0002363>	"Abnormality of brainstem morphology"	<http://purl.obolibrary.org/obo/HP_0002508>	"Brainstem dysplasia"
<http://purl.obolibrary.org/obo/HP_0003953>	"Absent forearm bone"	<http://purl.obolibrary.org/obo/HP_0009822>	"Aplasia involving forearm bones"
<http://purl.obolibrary.org/obo/HP_0000478>	"Abnormality of the eye"	<http://purl.obolibrary.org/obo/HP_0012372>	"Abnormal eye morphology"
<http://purl.obolibrary.org/obo/HP_0002043>	"Esophageal stricture"	<http://purl.obolibrary.org/obo/HP_0010450>	"Esophageal stenosis"
<http://purl.obolibrary.org/obo/HP_0000689>	"Dental malocclusion"	<http://purl.obolibrary.org/obo/HP_0000692>	"Misalignment of teeth"
<http://purl.obolibrary.org/obo/HP_0000622>	"Blurred vision"	<http://purl.obolibrary.org/obo/HP_0007663>	"Reduced visual acuity"
<http://purl.obolibrary.org/obo/HP_0001402>	"Hepatocellular carcinoma"	<http://purl.obolibrary.org/obo/HP_0002896>	"Neoplasm of the liver"
<http://purl.obolibrary.org/obo/HP_0007971>	"Lamellar cataract"	<http://purl.obolibrary.org/obo/HP_0010920>	"Zonular cataract"
<http://purl.obolibrary.org/obo/HP_0003541>	"Urinary glycosaminoglycan excretion"	<http://purl.obolibrary.org/obo/HP_0008155>	"Mucopolysacchariduria"
<http://purl.obolibrary.org/obo/HP_0000252>	"Microcephaly"	<http://purl.obolibrary.org/obo/HP_0040195>	"Decreased head circumference"
<http://purl.obolibrary.org/obo/HP_0000735>	"Impaired social interactions"	<http://purl.obolibrary.org/obo/HP_0012433>	"Abnormal social behavior"
<http://purl.obolibrary.org/obo/HP_0003115>	"Abnormal EKG"	<http://purl.obolibrary.org/obo/HP_0011675>	"Arrhythmia"
<http://purl.obolibrary.org/obo/HP_0001508>	"Failure to thrive"	<http://purl.obolibrary.org/obo/HP_0008897>	"Postnatal growth retardation"
<http://purl.obolibrary.org/obo/HP_0000126>	"Hydronephrosis"	<http://purl.obolibrary.org/obo/HP_0010945>	"Fetal pyelectasis"
<http://purl.obolibrary.org/obo/HP_0000777>	"Abnormality of the thymus"	<http://purl.obolibrary.org/obo/HP_0010515>	"Aplasia/Hypoplasia of the thymus"
<http://purl.obolibrary.org/obo/HP_0000778>	"Hypoplasia of the thymus"	<http://purl.obolibrary.org/obo/HP_0010515>	"Aplasia/Hypoplasia of the thymus"
<http://purl.obolibrary.org/obo/HP_0000369>	"Low-set ears"	<http://purl.obolibrary.org/obo/HP_0000411>	"Protruding ear"
<http://purl.obolibrary.org/obo/HP_0000126>	"Hydronephrosis"	<http://purl.obolibrary.org/obo/HP_0010946>	"Dilatation of the renal pelvis"
<http://purl.obolibrary.org/obo/HP_0010945>	"Fetal pyelectasis"	<http://purl.obolibrary.org/obo/HP_0010946>	"Dilatation of the renal pelvis"
<http://purl.obolibrary.org/obo/HP_0000060>	"Clitoral hypoplasia"	<http://purl.obolibrary.org/obo/HP_0040254>	"Decreased size of the clitoris"
<http://purl.obolibrary.org/obo/HP_0000073>	"Ureteral duplication"	<http://purl.obolibrary.org/obo/HP_0000081>	"Duplicated collecting system"
<http://purl.obolibrary.org/obo/HP_0004409>	"Hyposmia"	<http://purl.obolibrary.org/obo/HP_0010633>	"Partial anosmia"
<http://purl.obolibrary.org/obo/HP_0005435>	"Impaired T cell function"	<http://purl.obolibrary.org/obo/HP_0011840>	"Abnormality of T cell physiology"
<http://purl.obolibrary.org/obo/HP_0002414>	"Spina bifida"	<http://purl.obolibrary.org/obo/HP_0010301>	"Spinal dysraphism"
<http://purl.obolibrary.org/obo/HP_0001748>	"Polysplenia"	<http://purl.obolibrary.org/obo/HP_0009799>	"Supernumerary spleens"
<http://purl.obolibrary.org/obo/HP_0001747>	"Accessory spleen"	<http://purl.obolibrary.org/obo/HP_0009799>	"Supernumerary spleens"
<http://purl.obolibrary.org/obo/HP_0008417>	"Vertebral hypoplasia"	<http://purl.obolibrary.org/obo/HP_0008479>	"Hypoplastic vertebral bodies"
<http://purl.obolibrary.org/obo/HP_0001627>	"Abnormal heart morphology"	<http://purl.obolibrary.org/obo/HP_3000001>	"obsolete Abnormal heart morphology"
<http://purl.obolibrary.org/obo/HP_0009380>	"Aplasia of the fingers"	<http://purl.obolibrary.org/obo/HP_0009776>	"Adactyly"
<http://purl.obolibrary.org/obo/HP_0000104>	"Renal agenesis"	<http://purl.obolibrary.org/obo/HP_0010958>	"Bilateral renal agenesis"
<http://purl.obolibrary.org/obo/HP_0002539>	"Cortical dysplasia"	<http://purl.obolibrary.org/obo/HP_0006930>	"Frontoparietal cortical dysplasia"
<http://purl.obolibrary.org/obo/HP_0000668>	"Hypodontia"	<http://purl.obolibrary.org/obo/HP_0009804>	"Reduced number of teeth"
<http://purl.obolibrary.org/obo/HP_0000777>	"Abnormality of the thymus"	<http://purl.obolibrary.org/obo/HP_0000778>	"Hypoplasia of the thymus"
<http://purl.obolibrary.org/obo/HP_0012571>	"Ureter fissus"	<http://purl.obolibrary.org/obo/HP_0030037>	"Bifid ureter"
<http://purl.obolibrary.org/obo/HP_0000175>	"Cleft palate"	<http://purl.obolibrary.org/obo/HP_0410004>	"Cleft secondary palate"
<http://purl.obolibrary.org/obo/HP_0000486>	"Strabismus"	<http://purl.obolibrary.org/obo/HP_0000565>	"Esotropia"
<http://purl.obolibrary.org/obo/HP_0001220>	"Interphalangeal joint contracture of finger"	<http://purl.obolibrary.org/obo/HP_0100490>	"Camptodactyly of finger"
<http://purl.obolibrary.org/obo/HP_0002385>	"Paraparesis"	<http://purl.obolibrary.org/obo/HP_0007340>	"Lower limb muscle weakness"
<http://purl.obolibrary.org/obo/HP_0001842>	"Foot acroosteolysis"	<http://purl.obolibrary.org/obo/HP_0010177>	"Osteolytic defects of the phalanges of the toes"
<http://purl.obolibrary.org/obo/HP_0001162>	"Postaxial hand polydactyly"	<http://purl.obolibrary.org/obo/HP_0100259>	"Postaxial polydactyly"
<http://purl.obolibrary.org/obo/HP_0001543>	"Gastroschisis"	<http://purl.obolibrary.org/obo/HP_0004299>	"Hernia of the abdominal wall"
<http://purl.obolibrary.org/obo/HP_0001539>	"Omphalocele"	<http://purl.obolibrary.org/obo/HP_0004299>	"Hernia of the abdominal wall"
<http://purl.obolibrary.org/obo/HP_0000962>	"Hyperkeratosis"	<http://purl.obolibrary.org/obo/HP_0007543>	"Epidermal hyperkeratosis"
<http://purl.obolibrary.org/obo/HP_0001257>	"Spasticity"	<http://purl.obolibrary.org/obo/HP_0001276>	"Hypertonia"
