DOID:0050753	cerebellar ataxia	HP:0001251	Ataxia	true	
DOID:0050758	metabolic acidosis	HP:0001942	Metabolic acidosis	false	
DOID:0050758	metabolic acidosis	HP:0001942	Metabolic acidosis	true	
DOID:0050758	metabolic acidosis	MP:0012551	metabolic acidosis	false	
DOID:0050758	metabolic acidosis	MP:0012551	metabolic acidosis	true	
DOID:0050770	polycystic liver disease	HP:0006557	Polycystic liver disease	false	
DOID:0050770	polycystic liver disease	HP:0006557	Polycystic liver disease	true	
DOID:0050773	paraganglioma	HP:0002668	Paraganglioma	false	
DOID:0050773	paraganglioma	HP:0002668	Paraganglioma	true	
DOID:0050773	paraganglioma	HP:0030074	Chemodectoma	false	
DOID:0050773	paraganglioma	HP:0030074	Chemodectoma	true	
DOID:0050782	Zollinger-Ellison syndrome	HP:0002044	Zollinger-Ellison syndrome	false	
DOID:0050782	Zollinger-Ellison syndrome	HP:0002044	Zollinger-Ellison syndrome	true	
DOID:0050788	proximal symphalangism	HP:0100264	Proximal symphalangism	false	
DOID:0050788	proximal symphalangism	HP:0100264	Proximal symphalangism	true	
DOID:0050793	short QT syndrome	MP:0003900	shortened QT interval	false	
DOID:0050793	short QT syndrome	MP:0003900	shortened QT interval	true	
DOID:0050795	cone dystrophy	HP:0000548	Cone/cone-rod dystrophy	false	
DOID:0050795	cone dystrophy	HP:0000548	Cone/cone-rod dystrophy	true	
DOID:0050811	congenital adrenal hyperplasia	HP:0008258	Congenital adrenal hyperplasia	false	
DOID:0050811	congenital adrenal hyperplasia	HP:0008258	Congenital adrenal hyperplasia	true	
DOID:0050813	spondyloepiphyseal dysplasia with congenital joint dislocations	HP:0002655	Spondyloepiphyseal dysplasia	false	
DOID:0050813	spondyloepiphyseal dysplasia with congenital joint dislocations	HP:0002655	Spondyloepiphyseal dysplasia	true	
DOID:0050820	atrioventricular block	HP:0001678	Atrioventricular block	false	
DOID:0050820	atrioventricular block	HP:0001678	Atrioventricular block	true	
DOID:0050820	atrioventricular block	MP:0010519	atrioventricular block	false	
DOID:0050820	atrioventricular block	MP:0010519	atrioventricular block	true	
DOID:0050821	first-degree atrioventricular block	HP:0011705	First degree atrioventricular block	false	
DOID:0050821	first-degree atrioventricular block	HP:0011705	First degree atrioventricular block	true	
DOID:0050822	second-degree atrioventricular block	HP:0011706	Second degree atrioventricular block	false	
DOID:0050822	second-degree atrioventricular block	HP:0011706	Second degree atrioventricular block	true	
DOID:0050823	third-degree atrioventricular block	HP:0001709	Third degree atrioventricular block	false	
DOID:0050823	third-degree atrioventricular block	HP:0001709	Third degree atrioventricular block	true	
DOID:0050830	peripheral artery disease	HP:0004950	Peripheral arterial disease	false	
DOID:0050830	peripheral artery disease	HP:0004950	Peripheral arterial disease	true	
DOID:0050833	orotic aciduria	HP:0003218	Oroticaciduria	false	
DOID:0050833	orotic aciduria	HP:0003218	Oroticaciduria	true	
DOID:0050833	orotic aciduria	MP:0011765	oroticaciduria	false	
DOID:0050833	orotic aciduria	MP:0011765	oroticaciduria	true	
DOID:0050835	generalized dystonia	HP:0001304	Torsion dystonia	false	
DOID:0050835	generalized dystonia	HP:0001304	Torsion dystonia	true	
DOID:0050835	generalized dystonia	HP:0007325	Generalized dystonia	false	
DOID:0050835	generalized dystonia	HP:0007325	Generalized dystonia	true	
DOID:0050836	focal dystonia	HP:0004373	Focal dystonia	false	
DOID:0050836	focal dystonia	HP:0004373	Focal dystonia	true	
DOID:0050840	cervical dystonia	HP:0000473	Torticollis	false	
DOID:0050840	cervical dystonia	HP:0000473	Torticollis	true	
DOID:0050842	oculogyric crisis	HP:0010553	Oculogyric crisis	false	
DOID:0050842	oculogyric crisis	HP:0010553	Oculogyric crisis	true	
DOID:0050843	oromandibular dystonia	HP:0012048	Oromandibular dystonia	false	
DOID:0050843	oromandibular dystonia	HP:0012048	Oromandibular dystonia	true	
DOID:0050844	spasmodic dystonia	HP:0012049	Laryngeal dystonia	false	
DOID:0050844	spasmodic dystonia	HP:0012049	Laryngeal dystonia	true	
DOID:0050845	cranio-facial dystonia	HP:0012179	Craniofacial dystonia	false	
DOID:0050845	cranio-facial dystonia	HP:0012179	Craniofacial dystonia	true	
DOID:0050847	sleep apnea	HP:0010535	Sleep apnea	false	
DOID:0050847	sleep apnea	HP:0010535	Sleep apnea	true	
DOID:0050847	sleep apnea	SYMP:0000581	sleep apnea	false	
DOID:0050847	sleep apnea	SYMP:0000581	sleep apnea	true	
DOID:0050848	obstructive sleep apnea	HP:0002870	Obstructive sleep apnea	false	
DOID:0050848	obstructive sleep apnea	HP:0002870	Obstructive sleep apnea	true	
DOID:0050851	glomerulosclerosis	HP:0000096	Glomerulosclerosis	false	
DOID:0050851	glomerulosclerosis	HP:0000096	Glomerulosclerosis	true	
DOID:0050851	glomerulosclerosis	MP:0005264	glomerulosclerosis	false	
DOID:0050851	glomerulosclerosis	MP:0005264	glomerulosclerosis	true	
DOID:0050855	renal fibrosis	HP:0030760	Renal fibrosis	false	
DOID:0050855	renal fibrosis	HP:0030760	Renal fibrosis	true	
DOID:0050855	renal fibrosis	MP:0003985	renal fibrosis	false	
DOID:0050855	renal fibrosis	MP:0003985	renal fibrosis	true	
DOID:0050856	oppositional defiant disorder	HP:0010865	Oppositional defiant disorder	false	
DOID:0050856	oppositional defiant disorder	HP:0010865	Oppositional defiant disorder	true	
DOID:0050864	non-arteritic anterior ischemic optic neuropathy	HP:0007634	Nonarteritic anterior ischemic optic neuropathy	false	
DOID:0050864	non-arteritic anterior ischemic optic neuropathy	HP:0007634	Nonarteritic anterior ischemic optic neuropathy	true	
DOID:0050865	tongue squamous cell carcinoma	HP:0002860	Squamous cell carcinoma	false	
DOID:0050865	tongue squamous cell carcinoma	HP:0002860	Squamous cell carcinoma	true	
DOID:0050865	tongue squamous cell carcinoma	HP:0030413	Squamous cell carcinoma of the tongue	false	
DOID:0050865	tongue squamous cell carcinoma	HP:0030413	Squamous cell carcinoma of the tongue	true	
DOID:0050865	tongue squamous cell carcinoma	MP:0004207	increased squamous cell carcinoma incidence	false	
DOID:0050865	tongue squamous cell carcinoma	MP:0004207	increased squamous cell carcinoma incidence	true	
DOID:0050868	hepatocellular adenoma	HP:0012028	Hepatocellular adenoma	false	
DOID:0050868	hepatocellular adenoma	HP:0012028	Hepatocellular adenoma	true	
DOID:0050871	fibroma	HP:0010614	Fibroma	false	
DOID:0050873	follicular lymphoma	MP:0009317	increased follicular lymphoma incidence	false	
DOID:0050873	follicular lymphoma	MP:0009317	increased follicular lymphoma incidence	true	
DOID:0050891	adrenal cortical adenoma	HP:0008256	Adrenocortical adenoma	false	
DOID:0050891	adrenal cortical adenoma	HP:0008256	Adrenocortical adenoma	true	
DOID:0050902	medulloblastoma	HP:0002885	Medulloblastoma	false	
DOID:0050902	medulloblastoma	HP:0002885	Medulloblastoma	true	
DOID:0050902	medulloblastoma	MP:0006283	increased medulloblastoma incidence	false	
DOID:0050902	medulloblastoma	MP:0006283	increased medulloblastoma incidence	true	
DOID:0050908	myelodysplastic syndrome	HP:0002863	Myelodysplasia	false	
DOID:0050908	myelodysplastic syndrome	HP:0002863	Myelodysplasia	true	
DOID:0050913	large intestine adenocarcinoma	HP:0040275	Adenocarcinoma of the large intestine	false	
DOID:0050913	large intestine adenocarcinoma	HP:0040275	Adenocarcinoma of the large intestine	true	
DOID:0050913	large intestine adenocarcinoma	MP:0009310	increased large intestine adenocarcinoma incidence	false	
DOID:0050913	large intestine adenocarcinoma	MP:0009310	increased large intestine adenocarcinoma incidence	true	
DOID:0050922	gastrointestinal carcinoma	HP:0002672	Gastrointestinal carcinoma	false	
DOID:0050922	gastrointestinal carcinoma	HP:0002672	Gastrointestinal carcinoma	true	
DOID:0050926	jejunal adenocarcinoma	HP:0030411	Jejunal adenocarcinoma	false	
DOID:0050926	jejunal adenocarcinoma	HP:0030411	Jejunal adenocarcinoma	true	
DOID:0050936	extra-adrenal pheochromocytoma	HP:0006737	Extraadrenal pheochromocytoma	false	
DOID:0050936	extra-adrenal pheochromocytoma	HP:0006737	Extraadrenal pheochromocytoma	true	
DOID:0050952	spastic ataxia	HP:0002497	Spastic ataxia	false	
DOID:0050952	spastic ataxia	HP:0002497	Spastic ataxia	true	
DOID:0060000	infective endocarditis	HP:0006689	Bacterial endocarditis	false	
DOID:0060000	infective endocarditis	HP:0006689	Bacterial endocarditis	true	
DOID:0060002	C1 inhibitor deficiency	HP:0100665	Angioedema	false	
DOID:0060002	C1 inhibitor deficiency	HP:0100665	Angioedema	true	
DOID:0060025	immunoglobulin alpha deficiency	HP:0002720	IgA deficiency	false	
DOID:0060025	immunoglobulin alpha deficiency	HP:0002720	IgA deficiency	true	
DOID:0060040	pervasive developmental disorder	HP:0000729	Autistic behavior	false	
DOID:0060040	pervasive developmental disorder	HP:0000729	Autistic behavior	true	
DOID:0060041	autism spectrum disorder	HP:0000729	Autistic behavior	false	
DOID:0060041	autism spectrum disorder	HP:0000729	Autistic behavior	true	
DOID:0060046	aphasia	HP:0002381	Aphasia	false	
DOID:0060046	aphasia	SYMP:0000508	aphasia	false	
DOID:0060058	lymphoma	HP:0002665	Lymphoma	false	
DOID:0060058	lymphoma	HP:0002665	Lymphoma	true	
DOID:0060060	non-Hodgkin lymphoma	HP:0012539	Non-Hodgkin lymphoma	false	
DOID:0060060	non-Hodgkin lymphoma	HP:0012539	Non-Hodgkin lymphoma	true	
DOID:0060061	cutaneous T cell lymphoma	HP:0012192	Cutaneous T-cell lymphoma	false	
DOID:0060061	cutaneous T cell lymphoma	HP:0012192	Cutaneous T-cell lymphoma	true	
DOID:0060066	pyridoxine-responsive sideroblastic anemia	HP:0005522	Pyridoxine-responsive sideroblastic anemia	false	
DOID:0060066	pyridoxine-responsive sideroblastic anemia	HP:0005522	Pyridoxine-responsive sideroblastic anemia	true	
DOID:0060074	ductal carcinoma in situ	HP:0030075	Ductal carcinoma in situ	false	
DOID:0060074	ductal carcinoma in situ	HP:0030075	Ductal carcinoma in situ	true	
DOID:0060074	ductal carcinoma in situ	MP:0009508	increased mammary gland ductal carcinoma incidence	false	
DOID:0060074	ductal carcinoma in situ	MP:0009508	increased mammary gland ductal carcinoma incidence	true	
DOID:0060098	osteoblastoma	HP:0011846	Osteoblastoma	false	
DOID:0060098	osteoblastoma	HP:0011846	Osteoblastoma	true	
DOID:0060104	cerebellar medulloblastoma	HP:0007129	Cerebellar medulloblastoma	false	
DOID:0060104	cerebellar medulloblastoma	HP:0007129	Cerebellar medulloblastoma	true	
DOID:0060119	pharynx cancer	HP:0100638	Neoplasm of the pharynx	false	
DOID:0060119	pharynx cancer	HP:0100638	Neoplasm of the pharynx	true	
DOID:0060135	apraxia	HP:0002186	Apraxia	false	
DOID:0060135	apraxia	HP:0002186	Apraxia	true	
DOID:0060141	finger agnosia	HP:0010525	Finger agnosia	false	
DOID:0060141	finger agnosia	HP:0010525	Finger agnosia	true	
DOID:0060145	pain agnosia	MP:0004270	analgesia	false	
DOID:0060145	pain agnosia	MP:0004270	analgesia	true	
DOID:0060150	astereognosia	HP:0010527	Astereognosia	false	
DOID:0060150	astereognosia	HP:0010527	Astereognosia	true	
DOID:0060155	visual agnosia	HP:0030222	Visual agnosia	false	
DOID:0060155	visual agnosia	HP:0030222	Visual agnosia	true	
DOID:0060159	organic acidemia	HP:0001992	Organic aciduria	false	
DOID:0060159	organic acidemia	HP:0001992	Organic aciduria	true	
DOID:0060168	histidinemia	HP:0002927	Histidinuria	false	
DOID:0060168	histidinemia	HP:0002927	Histidinuria	true	
DOID:0060168	histidinemia	HP:0010906	Hyperhistidinemia	false	
DOID:0060168	histidinemia	HP:0010906	Hyperhistidinemia	true	
DOID:0060168	histidinemia	MP:0011652	increased circulating histidine level	false	
DOID:0060168	histidinemia	MP:0011652	increased circulating histidine level	true	
DOID:0060180	colitis	HP:0002583	Colitis	false	
DOID:0060180	colitis	MP:0002816	colitis	false	
DOID:0060189	ileitis	MP:0009482	ileum inflammation	false	
DOID:0060223	agraphia	SYMP:0000213	agraphia	false	
DOID:0060223	agraphia	SYMP:0000213	agraphia	true	
DOID:0060224	atrial fibrillation	HP:0005110	Atrial fibrillation	false	
DOID:0060224	atrial fibrillation	HP:0005110	Atrial fibrillation	true	
DOID:0060224	atrial fibrillation	MP:0008543	atrial fibrillation	false	
DOID:0060224	atrial fibrillation	MP:0008543	atrial fibrillation	true	
DOID:0060224	atrial fibrillation	SYMP:0000226	atrial fibrillation	false	
DOID:0060224	atrial fibrillation	SYMP:0000226	atrial fibrillation	true	
DOID:0060228	intracranial berry aneurysm	HP:0007029	Cerebral berry aneurysm	false	
DOID:0060228	intracranial berry aneurysm	HP:0007029	Cerebral berry aneurysm	true	
DOID:0060230	basal ganglia calcification	HP:0002135	Basal ganglia calcification	false	
DOID:0060230	basal ganglia calcification	HP:0002135	Basal ganglia calcification	true	
DOID:0060236	xanthinuria	HP:0003534	Reduced xanthine dehydrogenase activity	false	
DOID:0060236	xanthinuria	HP:0003534	Reduced xanthine dehydrogenase activity	true	
DOID:0060236	xanthinuria	HP:0010934	Xanthinuria	false	
DOID:0060236	xanthinuria	HP:0010934	Xanthinuria	true	
DOID:0060242	synpolydactyly	MP:0004083	polysyndactyly	false	
DOID:0060242	synpolydactyly	MP:0004083	polysyndactyly	true	
DOID:0060249	scoliosis	HP:0002650	Scoliosis	false	
DOID:0060249	scoliosis	HP:0002650	Scoliosis	true	
DOID:0060249	scoliosis	MP:0000161	scoliosis	false	
DOID:0060249	scoliosis	MP:0000161	scoliosis	true	
DOID:0060252	sclerocornea	HP:0000647	Sclerocornea	false	
DOID:0060252	sclerocornea	HP:0000647	Sclerocornea	true	
DOID:0060252	sclerocornea	MP:0012121	sclerocornea	false	
DOID:0060252	sclerocornea	MP:0012121	sclerocornea	true	
DOID:0060253	scapuloperoneal myopathy	HP:0009054	Scapuloperoneal myopathy	false	
DOID:0060253	scapuloperoneal myopathy	HP:0009054	Scapuloperoneal myopathy	true	
DOID:0060260	ptosis	HP:0000508	Ptosis	false	
DOID:0060260	ptosis	HP:0000508	Ptosis	true	
DOID:0060260	ptosis	MP:0001344	blepharoptosis	false	
DOID:0060260	ptosis	MP:0001344	blepharoptosis	true	
DOID:0060260	ptosis	SYMP:0000369	ptosis	false	
DOID:0060261	congenital ptosis	HP:0007970	Congenital ptosis	false	
DOID:0060261	congenital ptosis	HP:0007970	Congenital ptosis	true	
DOID:0060263	porencephaly	HP:0002132	Porencephaly	false	
DOID:0060263	porencephaly	HP:0002132	Porencephaly	true	
DOID:0060282	persistent hyperplastic primary vitreous	HP:0007968	Remnants of the hyaloid vascular system	false	
DOID:0060282	persistent hyperplastic primary vitreous	HP:0007968	Remnants of the hyaloid vascular system	true	
DOID:0060282	persistent hyperplastic primary vitreous	MP:0010711	persistent hyperplastic primary vitreous	false	
DOID:0060282	persistent hyperplastic primary vitreous	MP:0010711	persistent hyperplastic primary vitreous	true	
DOID:0060284	paroxysmal nocturnal hemoglobinuria	HP:0004818	Paroxysmal nocturnal hemoglobinuria	false	
DOID:0060284	paroxysmal nocturnal hemoglobinuria	HP:0004818	Paroxysmal nocturnal hemoglobinuria	true	
DOID:0060285	parietal foramina	HP:0002697	Parietal foramina	false	
DOID:0060285	parietal foramina	HP:0002697	Parietal foramina	true	
DOID:0060287	cornea plana	HP:0007720	Flat cornea	false	
DOID:0060287	cornea plana	HP:0007720	Flat cornea	true	
DOID:0060298	complement component 4b deficiency	HP:0045044	Decreased serum complement C4b	false	
DOID:0060298	complement component 4b deficiency	HP:0045044	Decreased serum complement C4b	true	
DOID:0060305	megalocornea	HP:0000485	Megalocornea	false	
